Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Dawson-Elli N., Kolluri S., Mitra K., Subramanian V.R.","On the creation of a chess-ai-inspired problem-specific optimizer for the pseudo two-dimensional battery model using neural networks",2019,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066616491&doi=10.1149%2f2.1261904jes&partnerID=40&md5=f21f7e34a73b050341abaad83a86adcc","National Science Foundation

U.S. Department of Energy

National Sleep Foundation

Water Research Foundation

Office of Energy Efficiency and Renewable Energy

University of Washington","Final"
"Iyengar S., Sharma N., Irwin D., Shenoy P., Ramamritham K.","A cloud-based black-box solar predictor for smart homes",2017,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050453281&doi=10.1145%2f3004056&partnerID=40&md5=f08da916f72cff55695c1068953604c0","National Science Foundation","Final"
"Shiva Kumar H., Krishnamoorthy C.S., Rajagopalan N.","A process model for knowledge-based concrete bridge design",1995,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029356394&doi=10.1016%2f0952-1976%2895%2900019-W&partnerID=40&md5=0e89fa5412104b317b66e1909ceba3f6","Carnegie Mellon University

National Science Foundation","Final"
"Zhang Z., Jing J., Wang X., Choo K.-K.R., Gupta B.B.","A crowdsourcing method for online social networks security assessment based on human-centric computing",2020,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086002889&doi=10.1186%2fs13673-020-00230-0&partnerID=40&md5=789f29e52d021ea1b8a8e5505319cd09","National Natural Science Foundation of China

Henan Province Science and Technology Innovation Talent Program","Final"
"Kudva V., Prasad K., Guruvare S.","Hybrid Transfer Learning for Classification of Uterine Cervix Images for Cervical Cancer Screening",2020,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076884393&doi=10.1007%2fs10278-019-00269-1&partnerID=40&md5=f41ed012a5ab596e329f82648899e45a","National Cancer Institute

United States Agency for International Development

Massachusetts General Hospital

Division of Cancer Epidemiology and Genetics, National Cancer Institute","Final"
"Hanawal M.K., Liu H., Zhu H., Paschalidis I.C.","Learning Policies for Markov Decision Processes from Data",2019,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052719665&doi=10.1109%2fTAC.2018.2866455&partnerID=40&md5=8c54c1a2cd2b558ce69b15451d276cdc","National Science Foundation

Office of Naval Research

Army Research Office

Department of Science and Technology, Ministry of Science and Technology, India","Final"
"Mostafaeipour A., Fakhrzad M.B., Gharaat S., Jahangiri M., Dhanraj J.A., Band S.S., Issakhov A., Mosavi A.","Machine learning for prediction of energy in wheat production",2020,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094821186&doi=10.3390%2fagriculture10110517&partnerID=40&md5=32341caae02c1447241a28fa5e9bd25e","European Commission","Final"
"Zheng H.-T., Wang Z., Ma N., Chen J., Xiao X., Sangaiah A.K.","Weakly-supervised image captioning based on rich contextual information",2018,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029908920&doi=10.1007%2fs11042-017-5236-2&partnerID=40&md5=536938a12510c8bcd6b4f4d5ae54ab33","National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province

Tsinghua University","Final"
"Singh R., Ortega A.","Reduced-complexity delayed-decision algorithm for context-based image processing systems",2007,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547750332&doi=10.1109%2fTIP.2007.901246&partnerID=40&md5=e475a5c3f7dc35bbde044003dde68a81","National Science Foundation","Final"
"Peng X., Krishankumar R., Ravichandran K.S.","A novel interval-valued fuzzy soft decision-making method based on CoCoSo and CRITIC for intelligent healthcare management evaluation",2021,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098945552&doi=10.1007%2fs00500-020-05437-y&partnerID=40&md5=dec1d8683dfb8cd5c530d7e124ac2f46","National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province","Final"
"Khan A., Li J.-P., Khan M.Y., Alam R.","Complex environment perception and positioning based visual information retrieval",2020,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091755799&doi=10.1007%2fs41870-020-00434-8&partnerID=40&md5=90456d2200dbe6738071e1c0c16dacaf","National Natural Science Foundation of China","Final"
"Das G.P., Vance P.J., Kerr D., Coleman S.A., McGinnity T.M., Liu J.K.","Computational modelling of salamander retinal ganglion cells using machine learning approaches",2019,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055136867&doi=10.1016%2fj.neucom.2018.10.004&partnerID=40&md5=a7f19078126a83e4e11e347e3dd7539b","Seventh Framework Programme

Engineering and Physical Sciences Research Council

Leverhulme Trust

Nuffield Foundation

Seventh Framework Programme","Final"
"Cormode G., Dasgupta A., Goyal A., Lee C.H.","An evaluation of multi-probe locality sensitive hashing for computing similarities over web-scale query logs",2018,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040791204&doi=10.1371%2fjournal.pone.0191175&partnerID=40&md5=4e8effb983f7f608b9d4d9b3389dc643","Horizon 2020 Framework Programme

European Research Council","Final"
"Jiang D., Zhou W.-H., Garg A., Garg A.","Model development and surface analysis of a bio-chemical process",2016,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978954637&doi=10.1016%2fj.chemolab.2016.07.010&partnerID=40&md5=136ae5ae92a08b6597b1c476707d7e61","Shantou University

National Natural Science Foundation of China

Universidade de Macau

Fundo para o Desenvolvimento das Ciências e da Tecnologia","Final"
"Campbell J.P., Singh P., Redd T.K., Brown J.M., Shah P.K., Subramanian P., Rajan R., Valikodath N., Cole E., Ostmo S., Chan R.V.P., Venkatapathy N., Chiang M.F., Kalpathy-Cramer J.","Applications of artificial intelligence for retinopathy of prematurity screening",2021,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102538254&doi=10.1542%2fPEDS.2020-016618&partnerID=40&md5=3a8dea6c51363c12c08e162f52447e08","National Science Foundation

National Institutes of Health

Research to Prevent Blindness","Final"
"Jamthikar A.D., Gupta D., Johri A.M., Mantella L.E., Saba L., Kolluri R., Sharma A.M., Viswanathan V., Nicolaides A., Suri J.S.","Low-Cost Office-Based Cardiovascular Risk Stratification Using Machine Learning and Focused Carotid Ultrasound in an Asian-Indian Cohort",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095851757&doi=10.1007%2fs10916-020-01675-7&partnerID=40&md5=8ee0d68528bb6bc3e34e13d020666c91","Division of Human Resource Development

Baylor College of Medicine

Ministry of Human Resource Development","Final"
"Baczyński M., Jayaram B., Mesiar R.","Fuzzy implications: alpha migrativity and generalised laws of importation",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084478109&doi=10.1016%2fj.ins.2020.04.033&partnerID=40&md5=cf2144d0241babb2a3938e1efc80b121","Grantová Agentura České Republiky

Ministerstvo školstva, vedy, výskumu a športu Slovenskej republiky

Narodowe Centrum Nauki

European Regional Development Fund","Final"
"Chaudhuri S., Ritchie D., Wu J., Xu K., Zhang H.","Learning Generative Models of 3D Structures",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087779716&doi=10.1111%2fcgf.14020&partnerID=40&md5=577be31320b3942cb5aa92b0404f40cb","National Science Foundation

National Natural Science Foundation of China","Final"
"Liu T., Zhu Y., Wang H., Balamurugan B., Vijayakumar P., Peng J.","Transformer anomaly detection based on time-frequency domain software-hardware cooperative analysis",2020,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079066156&doi=10.1002%2fett.3865&partnerID=40&md5=ede9845693c9441d9ca6d0046abd6c5d","National Natural Science Foundation of China

Chinese Academy of Sciences","Article in Press"
"Venkatesh A.N.","Reimagining the future of healthcare industry through internet of medical things (IoMT), artificial intelligence (AI), machine learning (ML), big data, mobile apps and advanced sensors",2019,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074607862&doi=10.35940%2fijeat.A1412.109119&partnerID=40&md5=50ab388a5912e28906daa9821629c391","National Science Foundation

Massachusetts Institute of Technology","Final"
"Qi R., Ji S., Shen J., Vijayakumar P., Kumar N.","Security preservation in industrial medical CPS using Chebyshev map: An AI approach",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104076502&doi=10.1016%2fj.future.2021.03.008&partnerID=40&md5=3037142c75ae4bb897ad3110710820b5","Tata Consultancy Services

Department of Science and Technology, Ministry of Science and Technology, India

National Natural Science Foundation of China

University Grants Committee","Final"
"Wei F., Vijayakumar P., Kumar N., Zhang R., Cheng Q.","Privacy-preserving implicit authentication protocol using cosine similarity for internet of things",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103326601&doi=10.1109%2fJIOT.2020.3031486&partnerID=40&md5=3abfe24c954bcad7c2cabe2c7a04b249","National Natural Science Foundation of China

Foundation of Science and Technology on Information Assurance Laboratory","Final"
"Banerjee S., Mohammed A., Wong H.R., Palaniyar N., Kamaleswaran R.","Machine Learning Identifies Complicated Sepsis Course and Subsequent Mortality Based on 20 Genes in Peripheral Blood Immune Cells at 24 H Post-ICU Admission",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102354757&doi=10.3389%2ffimmu.2021.592303&partnerID=40&md5=844ea63c49cee82d557b47b6485dd412","National Institutes of Health

National Center for Advancing Translational Sciences","Final"
"Patel S., Khedkar V.N.","Diabetes Prediction using Machine learning: A Bibliometric Analysis",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103635179&partnerID=40&md5=8ad9f9cf7df2913811fc648aa56dd77e","National Institutes of Health","Final"
"Patil A.B., Bachute M.","A Bibliometric Analysis of the Tea Quality Evaluation using Artificial Intelligence",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103134166&partnerID=40&md5=90fa2d6f30397896264437bc756e8356","National Natural Science Foundation of China","Final"
"Wang S.-H., Govindaraj V., Gorriz J.M., Zhang X., Zhang Y.-D.","Explainable diagnosis of secondary pulmonary tuberculosis by graph rank-based average pooling neural network",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102614119&doi=10.1007%2fs12652-021-02998-0&partnerID=40&md5=1454a5a01655e655fc23e5bfe789c9af","British Heart Foundation

Korean Foundation for Cancer Research

Ministerio de Economía y Competitividad

Royal Society

European Regional Development Fund","Article in Press"
"Sayyad S., Kumar S., Bongale A., Bongale A.M., Patil S.","Estimating Remaining Useful Life in Machines Using Artificial Intelligence: A Scoping Review",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101123024&partnerID=40&md5=4424e0a32da137ff980614e5279ef7a0","National Science Foundation

National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Ravinder, Venugopal V., Bishnoi S., Singh S., Zaki M., Grover H.S., Bauchy M., Agarwal M., Krishnan N.M.A.","Artificial intelligence and machine learning in glass science and technology: 21 challenges for the 21st century",2021,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100885488&doi=10.1111%2fijag.15881&partnerID=40&md5=8cc09ca907f258d47571e6990d1b9a9c","National Science Foundation

Department of Science and Technology, Ministry of Science and Technology, India

Science and Engineering Research Board","Article in Press"
"Nandanwar L., Shivakumara P., Mondal P., Srinivas K., Raghunandan, Pal U., Lu T., Lopresti D.","Forged text detection in video, scene, and document images",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103356834&doi=10.1049%2fiet-ipr.2020.0590&partnerID=40&md5=fd97503ff767e2f79233be40fdc5f500","National Natural Science Foundation of China

Universiti Malaya","Final"
"Aggrawal V., Dikid T., Jain S.K., Pandey A., Khasnobis P., Choudhary S., Chandra R., Patil A., Maramraj K.K., Talyan A., Singh A., Babu B.S., Kumar A., Kumar D., Raveesh P.M., Singh J., Kumar R., Qadri S.S., Madan P., Vardan V., Dzeyie K.A., Gupta G., Mishra A., Vaisakh T.P., Patel P., Jainul A., Kaur S., Shrivastava A., Dhuria M., Chauhan R., Singh S.K.","Disease surveillance during a large religious mass gathering in India: The Prayagraj Kumbh 2019 experience",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094600517&doi=10.1016%2fj.ijid.2020.09.1424&partnerID=40&md5=25235b10010e1eee44a11f5437218487","Centers for Disease Control and Prevention","Final"
"Dong L., Guo Q., Wu W., Satpute M.N.","A semantic relatedness preserved subset extraction method for language corpora based on pseudo-Boolean optimization",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088939955&doi=10.1016%2fj.tcs.2020.07.020&partnerID=40&md5=26d34d119eab1f0d324d6869be8f8882","National Science Foundation

Fundamental Research Funds for the Central Universities","Final"
"Mukherjee M., Matam R., Mavromoustakis C.X., Jiang H., Mastorakis G., Guo M.","Intelligent Edge Computing: Security and Privacy Challenges",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092524517&doi=10.1109%2fMCOM.001.2000297&partnerID=40&md5=20fa71e66ac59a48ad8680efb759b933","Active and Assisted Living programme

National Natural Science Foundation of China

Research Promotion Foundation","Final"
"Kumar S., Bongale A., Patil S., Bongale A.M., Kamat P., Kotecha K.","Demystifying Artificial Intelligence based Digital Twins in Manufacturing- A Bibliometric Analysis of Trends and Techniques",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098880876&partnerID=40&md5=8001b234d86e8b665d3c15ead0e47d2d","Horizon 2020 Framework Programme

National Natural Science Foundation of China

National Natural Science Foundation of China","Final"
"Pachouly J., Ahirrao S., Kotecha K.","A Bibliometric Survey on the Reliable Software Delivery Using Predictive Analysis",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098480429&partnerID=40&md5=298f4f929d13d9d8df66663b82512643","National Key Research and Development Program of China

National Natural Science Foundation of China

National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province","Final"
"Shah A., Ahirrao S., Phansalkar S., Kotecha K.","A Bibliometric Survey of Smart Wearable in the Health Insurance Industry",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098210215&partnerID=40&md5=84474bd400ee999596509df94a8a6d0b","National Science Foundation

National Natural Science Foundation of China","Final"
"Cavichini M., An C., Bartsch D.-U.G., Jhingan M., Amador-Patarroyo M.J., Long C.P., Zhang J., Wang Y., Chan A.X., Madala S., Nguyen T., Freeman W.R.","Artificial intelligence for automated overlay of fundus camera and scanning laser ophthalmoscope images",2020,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097425117&doi=10.1167%2ftvst.9.2.56&partnerID=40&md5=5282d25b7bc073d7e6607017c40699d5","National Eye Institute

Research to Prevent Blindness

University of California, San Diego

National Institutes of Health","Final"
"Sharma R., Chelladurai I., Orme A.D., Miles M.P., Giraud-Carrier C., Fullwood D.T.","A step towards intelligent EBSD microscopy: machine-learning prediction of twin activity in MgAZ31",2018,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052566178&doi=10.1111%2fjmi.12748&partnerID=40&md5=e778c9a1af8fb9328a926f30983db247","National Science Foundation","Final"
