Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Paternain D., Fernandez J., Bustince H., Mesiar R., Beliakov G.","Construction of image reduction operators using averaging aggregation functions",2015,55,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922236397&doi=10.1016%2fj.fss.2014.03.008&partnerID=40&md5=16f017e8551e2a2622b23b455820df7b","European Regional Development Fund","Final"
"Yin J., Wang Y., Hu J.","A new dimensionality reduction algorithm for hyperspectral image using evolutionary strategy",2012,53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867975740&doi=10.1109%2fTII.2012.2205397&partnerID=40&md5=61e7e3b4f2c7f569a2e1c1a814972178","National Natural Science Foundation of China

Chinese Academy of Sciences

Specialized Research Fund for the Doctoral Program of Higher Education of China","Final"
"Wang C., Wang M., Liu T., Hill D.J.","Learning from ISS-modular adaptive NN control of nonlinear strict-feedback systems",2012,51,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876914295&doi=10.1109%2fTNNLS.2012.2205702&partnerID=40&md5=ae89ae7d88a3dcb1e785252dcbe59765","National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province

South China University of Technology

Fundamental Research Funds for the Central Universities","Final"
"Liu M., Zhang F., Ma Y., Pota H.R., Shen W.","Evacuation path optimization based on quantum ant colony algorithm",2016,50,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966454827&doi=10.1016%2fj.aei.2016.04.005&partnerID=40&md5=fa2dc403ec5abd137ad56a522df9c25c","National Natural Science Foundation of China","Final"
"Geng X., Smith-Miles K., Zhou Z.-H., Wang L.","Face image modeling by multilinear subspace analysis with missing values",2011,50,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957501860&doi=10.1109%2fTSMCB.2010.2097588&partnerID=40&md5=42850f4aa0498edc72250afbc65a0cd6","Australian Research Council

National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province

Southeast University

Key Laboratory of Computer Network and Information Integration

National Key Research and Development Program of China

Scientific Research Foundation for Returned Scholars of Ministry of Education","Final"
"Deng C., Xue Y., Liu X., Li C., Tao D.","Active Transfer Learning Network: A Unified Deep Joint Spectral-Spatial Feature Learning Model for Hyperspectral Image Classification",2019,49,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056189603&doi=10.1109%2fTGRS.2018.2868851&partnerID=40&md5=6e39f7c1c9e7c164f406d66701b0f742","Australian Research Council

National Natural Science Foundation of China","Final"
"Nie L., Zhang L., Meng L., Song X., Chang X., Li X.","Modeling Disease Progression via Multisource Multitask Learners: A Case Study with Alzheimer's Disease",2017,49,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959421532&doi=10.1109%2fTNNLS.2016.2520964&partnerID=40&md5=440a5f80264d134e26ea790def773ba7","National Natural Science Foundation of China","Final"
"Zhang Y., Wu J., Cai Z., Zhang P., Chen L.","Memetic Extreme Learning Machine",2016,48,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992304875&doi=10.1016%2fj.patcog.2016.04.003&partnerID=40&md5=b86236742d4072c7519a7180a51d198b","National Natural Science Foundation of China

Natural Science Foundation of Hubei Province

China University of Geosciences, Wuhan","Final"
"Shi Y., Thompson P.M., de Zubicaray G.I., Rose S.E., Tu Z., Dinov I., Toga A.W.","Direct mapping of hippocampal surfaces with intrinsic shape context",2007,48,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547851783&doi=10.1016%2fj.neuroimage.2007.05.016&partnerID=40&md5=14c2412cb3c1297c7fe6a672deff85e3","National Institutes of Health

National Institute of Mental Health

National Institute on Aging

National Center for Research Resources","Final"
"Teng H., Viscarra Rossel R.A., Shi Z., Behrens T., Chappell A., Bui E.","Assimilating satellite imagery and visible-near infrared spectroscopy to model and map soil loss by water erosion in Australia",2016,47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951279389&doi=10.1016%2fj.envsoft.2015.11.024&partnerID=40&md5=9a7f6f2fba1b9d475eeefaaab9ccbe7b","National Natural Science Foundation of China","Final"
"Zhou X., Gao D.Y., Yang C., Gui W.","Discrete state transition algorithm for unconstrained integer optimization problems",2016,47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952944535&doi=10.1016%2fj.neucom.2015.08.041&partnerID=40&md5=39dec9a93a8c48283f18b701d597a9ab","National Natural Science Foundation of China

China National Funds for Distinguished Young Scientists

Foundation for Innovative Research Groups of the National Natural Science Foundation of China","Final"
"Ren X.M., Rad A.B.","Identification of nonlinear systems with unknown time delay based on time-delay neural networks",2007,44,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548629210&doi=10.1109%2fTNN.2007.899702&partnerID=40&md5=0da23a1bb884b9d3e37397fe178d95fb","National Natural Science Foundation of China

Hong Kong Polytechnic University","Final"
"Qin J., Li M., Shi Y., Ma Q., Zheng W.X.","Optimal Synchronization Control of Multiagent Systems with Input Saturation via Off-Policy Reinforcement Learning",2019,43,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047600597&doi=10.1109%2fTNNLS.2018.2832025&partnerID=40&md5=8d0938c334fb0f4b82b83e728515b301","Australian Research Council

National Natural Science Foundation of China

Youth Innovation Promotion Association of the Chinese Academy of Sciences

Fok Ying Tong Education Foundation

Higher Education Discipline Innovation Project","Final"
"Taherzadeh G., Yang Y., Zhang T., Liew A.W.-C., Zhou Y.","Sequence-based prediction of protein-peptide binding sites using support vector machine",2016,43,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957547680&doi=10.1002%2fjcc.24314&partnerID=40&md5=ed69a25a954c1ed5ad651decac11a94a","Microsoft

Australian Research Council

National Natural Science Foundation of China","Final"
"Peng C., Fei M.-R., Tian E., Guan Y.-P.","On hold or drop out-of-order packets in networked control systems",2014,42,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897038995&doi=10.1016%2fj.ins.2013.08.003&partnerID=40&md5=c387a76eed289aafb394252a7fbca3e8","National Natural Science Foundation of China

Science and Technology Commission of Shanghai Municipality

Natural Science Foundation of Jiangsu Province

Program for Professor of Special Appointment (Eastern Scholar) at Shanghai Institutions of Higher Learning","Final"
"Preston D.J., Rothemund P., Jiang H.J., Nemitz M.P., Rawson J., Suo Z., Whitesides G.M.","Digital logic for soft devices",2019,41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064349131&doi=10.1073%2fpnas.1820672116&partnerID=40&md5=ae361421a3a33a1ff7dba4ca38a7df2c","U.S. Department of Energy

Basic Energy Sciences

Division of Materials Sciences and Engineering

University of Sydney

National Science Foundation","Final"
"Anaya-Romero M., Abd-Elmabod S.K., Muñoz-Rojas M., Castellano G., Ceacero C.J., Alvarez S., Méndez M., De la Rosa D.","Evaluating Soil Threats Under Climate Change Scenarios in the Andalusia Region, Southern Spain",2015,41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935697430&doi=10.1002%2fldr.2363&partnerID=40&md5=c996fd7c3d83d46dd70d15aec56eb4a9","Seventh Framework Programme","Final"
"Wang D., Larder B., Revell A., Montaner J., Harrigan R., De Wolf F., Lange J., Wegner S., Ruiz L., Pérez-Elías M.J., Emery S., Gatell J., D'Arminio Monforte A., Torti C., Zazzi M., Lane C.","A comparison of three computational modelling methods for the prediction of virological response to combination HIV therapy",2009,41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249110722&doi=10.1016%2fj.artmed.2009.05.002&partnerID=40&md5=63b36270e9d7c53fbe3ebb03c3222bbd","National Institutes of Health

National Cancer Institute","Final"
"Huang Q., Tao D., Li X., Liew A.","Parallelized evolutionary learning for detection of biclusters in gene expression data",2012,39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863038127&doi=10.1109%2fTCBB.2011.53&partnerID=40&md5=81f272bc7891acef72d3f058e1c780a3","Ministry of Education

Australian Research Council

National Natural Science Foundation of China

Program for New Century Excellent Talents in University

South China University of Technology

National Basic Research Program of China (973 Program)

Fundamental Research Funds for the Central Universities

Doctoral Program Foundation of Institutions of Higher Education of China","Final"
"Liu W., Zhang X., Li S., Ying M.","Reasoning about cardinal directions between extended objects",2010,38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953695329&doi=10.1016%2fj.artint.2010.05.006&partnerID=40&md5=2d6cdfc1b4d68616fd6a32e922bcdbaa","Australian Research Council

National Natural Science Foundation of China

National Key Research and Development Program of China","Final"
"Taherizadeh S., Stankovski V., Grobelnik M.","A capillary computing architecture for dynamic internet of things: Orchestration of microservices from edge devices to fog and cloud providers",2018,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053075552&doi=10.3390%2fs18092938&partnerID=40&md5=2849d743089f70cbb46f1b0644f62c65","Horizon 2020 Framework Programme

Horizon 2020","Final"
"Xu X., Liu Z., Wang Z., Sheng Q.Z., Yu J., Wang X.","S-ABC: A paradigm of service domain-oriented artificial bee colony algorithms for service selection and composition",2017,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994226518&doi=10.1016%2fj.future.2016.09.008&partnerID=40&md5=4f55eeddd668e87b6adf0c8bd40e4ff5","Australian Research Council

National Natural Science Foundation of China","Final"
"Lou X., Cui B.","Synchronization of neural networks based on parameter identification and via output or state coupling",2008,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-53449099943&doi=10.1016%2fj.cam.2007.11.015&partnerID=40&md5=e8e1c212bc569f681aed0b260e16ba56","National Natural Science Foundation of China

Ministry of Education of the People's Republic of China

Natural Science Foundation of Jiangsu Province","Final"
"Zhao Y., Jia R., Shi P.","A novel combination method for conflicting evidence based on inconsistent measurements",2016,36,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974782355&doi=10.1016%2fj.ins.2016.05.039&partnerID=40&md5=cc2f27f76bfbb30c2ce6ddcb133cd007","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Zou W., Shi P., Xiang Z., Shi Y.","Finite-Time Consensus of Second-Order Switched Nonlinear Multi-Agent Systems",2020,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084465819&doi=10.1109%2fTNNLS.2019.2920880&partnerID=40&md5=8704150523379b65e23b97fffc12f771","Australian Research Council

National Natural Science Foundation of China","Final"
"Guan X., Li C.-T., Guan Y.","Matrix Factorization with Rating Completion: An Enhanced SVD Model for Collaborative Filtering Recommender Systems",2017,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85035791015&doi=10.1109%2fACCESS.2017.2772226&partnerID=40&md5=06d1012876ed6cc63f794a0182ec73b9","H2020 Marie Skłodowska-Curie Actions

Horizon 2020","Final"
"Dittrich E., Riklin Raviv T., Kasprian G., Donner R., Brugger P.C., Prayer D., Langs G.","A spatio-temporal latent atlas for semi-supervised learning of fetal brain segmentations and morphological age estimation",2014,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884724125&doi=10.1016%2fj.media.2013.08.004&partnerID=40&md5=a1ef6ca2502cea59d4ba76365c0c2a66","Seventh Framework Programme

European Commission

Austrian Science Fund

Oesterreichische Nationalbank","Final"
"Xia Y., Feng D., Zhao R.","Adaptive segmentation of textured images by using the coupled Markov random field Model",2006,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750356522&doi=10.1109%2fTIP.2006.877513&partnerID=40&md5=88e85cfe31c2b416d0e2d66b00be158d","Appalachian Regional Commission

National Natural Science Foundation of China

Aeronautical Science Foundation of China","Final"
"Huang L., Li J., Hao H., Li X.","Micro-seismic event detection and location in underground mines by using Convolutional Neural Networks (CNN) and deep learning",2018,34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049929317&doi=10.1016%2fj.tust.2018.07.006&partnerID=40&md5=b5cc1cbff1302c7bced0d83e7739beeb","National Natural Science Foundation of China","Final"
"Li P., Li T., Ye H., Li J., Chen X., Xiang Y.","Privacy-preserving machine learning with multiple data providers",2018,34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047189596&doi=10.1016%2fj.future.2018.04.076&partnerID=40&md5=3d09e6228ea5ea2be857609ec5ea7113","Australian Research Council

National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province

Science and Technology Planning Project of Guangdong Province","Final"
"Peijuan Z., Ming W.C., Zhouhong Z., Liqi W.","A new active learning method based on the learning function U of the AK-MCS reliability analysis method",2017,33,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021402551&doi=10.1016%2fj.engstruct.2017.06.038&partnerID=40&md5=37b8e4f5289754336d9f477015bab6ab","National Natural Science Foundation of China

Priority Academic Program Development of Jiangsu Higher Education Institutions","Final"
"Zhang J., Xiao W., Zhang S., Huang S.","Device-free localization via an extreme learning machine with parameterized geometrical feature extraction",2017,33,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018525894&doi=10.3390%2fs17040879&partnerID=40&md5=a1da933596e366a3c7be5500c7d0fd3f","National Natural Science Foundation of China","Final"
"Pourpanah F., Shi Y., Lim C.P., Hao Q., Tan C.J.","Feature selection based on brain storm optimization for data classification",2019,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065534563&doi=10.1016%2fj.asoc.2019.04.037&partnerID=40&md5=1a67b800f3e12bedfad163e4ea4e097b","National Natural Science Foundation of China

Shenzhen Science and Technology Innovation Commission","Final"
"Yang M., Zhu T., Liu B., Xiang Y., Zhou W.","Machine Learning Differential Privacy With Multifunctional Aggregation in a Fog Computing Architecture",2018,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044287607&doi=10.1109%2fACCESS.2018.2817523&partnerID=40&md5=50848cd0fbb389da99b07cabe36dfa94","National Natural Science Foundation of China","Final"
"Hernández-Orallo J., Martínez-Plumed F., Schmid U., Siebers M., Dowe D.L.","Computer models solving intelligence test problems: Progress and implications",2016,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944080895&doi=10.1016%2fj.artint.2015.09.011&partnerID=40&md5=3b92b06589f2988e784a0a4ebf2aad90","European Commission

Ministerio de Economía y Competitividad

Generalitat Valenciana

European Regional Development Fund","Final"
"McClymont D., Mehnert A., Trakic A., Kennedy D., Crozier S.","Fully automatic lesion segmentation in breast MRI using mean-shift and graph-cuts on a region adjacency graph",2014,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897026694&doi=10.1002%2fjmri.24229&partnerID=40&md5=645b9b8c1b7079a2f27c82e62625f904","Seventh Framework Programme","Final"
"Deng S., Zhao H., Fang W., Yin J., Dustdar S., Zomaya A.Y.","Edge Intelligence: The Confluence of Edge Computing and Artificial Intelligence",2020,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089947867&doi=10.1109%2fJIOT.2020.2984887&partnerID=40&md5=259409113fc4ad39fc7ba5740f535ebb","National Natural Science Foundation of China

Natural Science Foundation of Zhejiang Province

National Key Research and Development Program of China","Final"
"Ren Z., Dong D., Li H., Chen C.","Self-Paced Prioritized Curriculum Learning with Coverage Penalty in Deep Reinforcement Learning",2018,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041642681&doi=10.1109%2fTNNLS.2018.2790981&partnerID=40&md5=ffde151b2fb9ec326cccf2bfeebb8336","Australian Research Council

National Natural Science Foundation of China

National Key Research and Development Program of China","Final"
"Chen Y., Zheng W.X.","Stability and L2 performance analysis of stochastic delayed neural networks",2011,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053626644&doi=10.1109%2fTNN.2011.2163319&partnerID=40&md5=3e6ccb6bbe2e887c145f719d494bdf0f","National Science Foundation

Australian Research Council

National Natural Science Foundation of China

National Key Research and Development Program of China","Final"
"Jia P., Yu C., Remais J.V., Stein A., Liu Y., Brownson R.C., Lakerveld J., Wu T., Yang L., Smith M., Amer S., Pearce J., Kestens Y., Kwan M.-P., Lai S., Xu F., Chen X., Rundle A., Xiao Q., Xue H., Luo M., Zhao L., Cheng G., Yang S., Zhou X., Li Y., Panter J., Kingham S., Jones A., Johnson B.T., Shi X., Zhang L., Wang L., Wu J., Mavoa S., Toivonen T., Mwenda K.M., Wang Y., Verschuren W.M.M., Vermeulen R., James P.","Spatial Lifecourse Epidemiology Reporting Standards (ISLE-ReSt) statement",2020,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076200355&doi=10.1016%2fj.healthplace.2019.102243&partnerID=40&md5=715e3233848bf8656b699499d098adea","Wellcome Trust

United Kingdom Clinical Research Collaboration

Medical Research Council

Economic and Social Research Council

National Institute for Health Research

British Heart Foundation

National Health and Medical Research Council

Koninklijke Nederlandse Akademie van Wetenschappen

National Natural Science Foundation of China

Nederlandse Organisatie voor Wetenschappelijk Onderzoek

Chinese Center for Disease Control and Prevention

Education Department of Henan Province

State Key Laboratory of Urban and Regional Ecology

West China Hospital, Sichuan University

Lorentz Center

National Health Commission of the People's Republic of China","Final"
"Xu Y., Cheng P., Chen Z., Li Y., Vucetic B.","Mobile collaborative spectrum sensing for heterogeneous networks: A Bayesian machine learning approach",2018,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053311398&doi=10.1109%2fTSP.2018.2870379&partnerID=40&md5=f8a270b988e99d08f323ceb2acd3a395","Australian Research Council

National Natural Science Foundation of China","Final"
"Zare H., Bashashati A., Kridel R., Aghaeepour N., Haffari G., Connors J.M., Gascoyne R.D., Gupta A., Brinkman R.R., Weng A.P.","Automated analysis of multidimensional flow cytometry data improves diagnostic accuracy between mantle cell lymphoma and small lymphocytic lymphoma",2012,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855257738&doi=10.1309%2fAJCPMMLQ67YOMGEW&partnerID=40&md5=ebdd154d7bab00515f7e022cb79d134c","National Institute of Biomedical Imaging and Bioengineering","Final"
"Cao L., Dai R., Zhou M.","Metasynthesis: M-space, M-interaction, and M-computing for open complex giant systems",2009,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649095536&doi=10.1109%2fTSMCA.2009.2022414&partnerID=40&md5=cd2326ada628c9951ac17c2c55c76c41","Australian Research Council

National Natural Science Foundation of China

Ministry of Education of the People's Republic of China

Changjiang Scholar Program of Chinese Ministry of Education","Final"
"Gilbert F., Cook M., O’Brien T., Illes J.","Embodiment and Estrangement: Results from a First-in-Human “Intelligent BCI” Trial",2019,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033449085&doi=10.1007%2fs11948-017-0001-5&partnerID=40&md5=be9668950d8e966306e5f9d7a37c80e0","National Science Foundation

Australian Research Council","Final"
"Yu H., Yang Z., Sinnott R.O.","Decentralized Big Data Auditing for Smart City Environments Leveraging Blockchain Technology",2019,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059031651&doi=10.1109%2fACCESS.2018.2888940&partnerID=40&md5=32f76c38938456783c040de45d52ea14","National Natural Science Foundation of China","Final"
"Burton E., Goldsmith J., Koenig S., Kuipers B., Mattei N., Walsh T.","Ethical considerations in artificial intelligence courses",2017,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021657582&doi=10.1609%2faimag.v38i2.2731&partnerID=40&md5=7ccc30ffefbe36643a419c56be18559f","National Science Foundation

Horizon 2020 Framework Programme","Final"
"Yang L., Cai X., Zhang Y., Shi P.","Enhancing sentence-level clustering with ranking-based clustering framework for theme-based summarization",2014,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891737124&doi=10.1016%2fj.ins.2013.11.026&partnerID=40&md5=fc9e3d6352c5cfdc3a3bf2f4977b57f3","National Natural Science Foundation of China

Central Universities in China","Final"
"Collins C., Andrienko N., Schreck T., Yang J., Choo J., Engelke U., Jena A., Dwyer T.","Guidance in the human–machine analytics process",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066730342&doi=10.1016%2fj.visinf.2018.09.003&partnerID=40&md5=528019a866eae953bba2345547017de6","Natural Sciences and Engineering Research Council of Canada

European Commission","Final"
"Tushar W., Wijerathne N., Li W.-T., Yuen C., Vincent Poor H., Saha T.K., Wood K.L.","Internet of Things for Green Building Management: Disruptive Innovations Through Low-Cost Sensor Technology and Artificial Intelligence",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053195106&doi=10.1109%2fMSP.2018.2842096&partnerID=40&md5=3baeb11ef70db381db48e9659f70d5ec","National Science Foundation

Building and Construction Authority - Singapore","Final"
"Houssami N., Lee C.I., Buist D.S.M., Tao D.","Artificial intelligence for breast cancer screening: Opportunity or hype?",2017,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029517940&doi=10.1016%2fj.breast.2017.09.003&partnerID=40&md5=42ea749ca105894d4c078f4b8b41d3ad","National Cancer Institute

Australian Breast Cancer Research

National Breast Cancer Foundation","Final"
"Sun D., Fu M., Zhu L., Li G., Lu Q.","Non-Intrusive Anomaly Detection with Streaming Performance Metrics and Logs for DevOps in Public Clouds: A Case Study in AWS",2016,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976485597&doi=10.1109%2fTETC.2016.2520883&partnerID=40&md5=622abe89c140f0ab727c99667dd46f5e","National Natural Science Foundation of China","Final"
"Finney O.C., Danziger S.A., Molina D.M., Vignali M., Takagi A., Ji M., Stanisic D.I., Siba P.M., Liang X., Aitchison J.D., Mueller I., Gardner M.J., Wang R.","Predicting antidisease immunity using proteome arrays and sera from children naturally exposed to malaria",2014,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907957084&doi=10.1074%2fmcp.M113.036632&partnerID=40&md5=5f31dabfc583aa0ee8271548c9532cca","National Institutes of Health

National Institute of General Medical Sciences

National Institute of Allergy and Infectious Diseases","Final"
"Martinez D., Otegi A., Soroa A., Agirre E.","Improving search over Electronic Health Records using UMLS-based query expansion through random walks",2014,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908027462&doi=10.1016%2fj.jbi.2014.04.013&partnerID=40&md5=42f2392cb76aef4e6d0f6745bf5c9b58","National Institutes of Health

Australian Research Council

Ministerio de Economía, Industria y Competitividad, Gobierno de España","Final"
"Raylman R.R., Abraham J., Hazard H., Koren C., Filburn S., Schreiman J.S., Kurian S., Majewski S., Marano G.D.","Initial clinical test of a breast-PET scanner",2011,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952594267&doi=10.1111%2fj.1754-9485.2010.02230.x&partnerID=40&md5=5996c9fd384142b6b49825448a5aecb6","National Cancer Institute","Final"
"Wang D., MacKie T.R., Tomé W.A.","On the use of a proton path probability map for proton computed tomography reconstruction",2010,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149487406&doi=10.1118%2f1.3453767&partnerID=40&md5=a585120d2d73dfcdd07e480220cb06dd","National Cancer Institute","Final"
"Liu X., Wang W., Chai T., Liu W.","Approaches to the representations and logic operations of fuzzy concepts in the framework of axiomatic fuzzy set theory II",2007,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751205331&doi=10.1016%2fj.ins.2006.07.012&partnerID=40&md5=b45095c079c48650a809d48121b2f532","National Natural Science Foundation of China

National Key Research and Development Program of China","Final"
"Cruz Rivera S., Liu X., Chan A.-W., Denniston A.K., Calvert M.J., Darzi A., Holmes C., Yau C., Moher D., Ashrafian H., Deeks J.J., Ferrante di Ruffano L., Faes L., Keane P.A., Vollmer S.J., Lee A.Y., Jonas A., Esteva A., Beam A.L., Panico M.B., Lee C.S., Haug C., Kelly C.J., Yau C., Mulrow C., Espinoza C., Fletcher J., Paltoo D., Manna E., Price G., Collins G.S., Harvey H., Matcham J., Monteiro J., ElZarrad M.K., Ferrante di Ruffano L., Oakden-Rayner L., McCradden M., Keane P.A., Savage R., Golub R., Sarkar R., Rowley S., The SPIRIT-AI and CONSORT-AI Working Group, SPIRIT-AI and CONSORT-AI Steering Group, SPIRIT-AI and CONSORT-AI Consensus Group","Guidelines for clinical trial protocols for interventions involving artificial intelligence: the SPIRIT-AI extension",2020,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090498378&doi=10.1038%2fs41591-020-1037-7&partnerID=40&md5=94387196a32d9565e383280339e3d1ac","National Institutes of Health

U.S. Food and Drug Administration

U.S. National Library of Medicine

Office of the Director

Food and Drug Administration

Wellcome Trust

UCB

Macmillan Cancer Support

Alan Turing Institute

University Hospitals Birmingham NHS Foundation Trust

UK Research and Innovation

National Institute for Health Research

Health Foundation

University of Birmingham

Innovate UK

European Regional Development Fund

Wellcome Trust Centre for Mitochondrial Research

Surgical Reconstruction and Microbiology Research Centre","Final"
"Xu M., Wang J., He X., Jin J.S., Luo S., Lu H.","A three-level framework for affective content analysis and its case studies",2014,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901983723&doi=10.1007%2fs11042-012-1046-8&partnerID=40&md5=014d69c1f59db51d93c335dc292c0892","University of Technology Sydney

National Natural Science Foundation of China","Final"
"Geng X., Zhou Z.-H., Smith-Miles K.","Individual stable space: An approach to face recognition under uncontrolled conditions",2008,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49649094932&doi=10.1109%2fTNN.2008.2000275&partnerID=40&md5=5199f80184bb35b1a5c26ddabc47765e","National Natural Science Foundation of China

National High-tech Research and Development Program","Final"
"Zhang M., Wu T., Beeman S.C., Cullen-McEwen L., Bertram J.F., Charlton J.R., Baldelomar E., Bennett K.M.","Efficient Small Blob Detection Based on Local Convexity, Intensity and Shape Information",2016,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963815569&doi=10.1109%2fTMI.2015.2509463&partnerID=40&md5=bf9e69182c480af26c59786888712c91","National Institutes of Health

National Institute of Diabetes and Digestive and Kidney Diseases","Final"
"Zhang R., Lu J., Zhang G.","A knowledge-based multi-role decision support system for ore blending cost optimization of blast furnaces",2011,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960901438&doi=10.1016%2fj.ejor.2011.05.037&partnerID=40&md5=2c2649607797b48ee59c423c14aed477","Australian Research Council

National Natural Science Foundation of China

Scientific Research Foundation for Returned Scholars of Ministry of Education","Final"
"Zhang K., Qu Z., Dong Y., Lu H., Leng W., Wang J., Zhang W.","Research on a combined model based on linear and nonlinear features - A case study of wind speed forecasting",2019,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049482325&doi=10.1016%2fj.renene.2018.05.093&partnerID=40&md5=d7da7071564e514f134ad4746d974274","National Natural Science Foundation of China","Final"
"Ren C.Y., Prisacariu V.A., Kähler O., Reid I.D., Murray D.W.","Real-Time Tracking of Single and Multiple Objects from Depth-Colour Imagery Using 3D Signed Distance Functions",2017,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009259834&doi=10.1007%2fs11263-016-0978-2&partnerID=40&md5=3bb34c80da6e05b77fef54ef73854334","Seventh Framework Programme

Engineering and Physical Sciences Research Council

Australian Research Council","Final"
"Zhang J., Lafta R.L., Tao X., Li Y., Chen F., Luo Y., Zhu X.","Coupling a Fast Fourier Transformation with a Machine Learning Ensemble Model to Support Recommendations for Heart Disease Patients in a Telehealth Environment",2017,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028833450&doi=10.1109%2fACCESS.2017.2706318&partnerID=40&md5=5428bea5c0aa109036f1aa9b46184af7","National Natural Science Foundation of China","Final"
"Wang L., Hu X., Yuan B., Lu J.","Active learning via query synthesis and nearest neighbour search",2015,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924074550&doi=10.1016%2fj.neucom.2014.06.042&partnerID=40&md5=a99834e63592514f99da4112a7e2b20f","Australian Research Council

National Natural Science Foundation of China

China Scholarship Council

Natural Science Foundation of Jiangsu Province

Nanjing University of Science and Technology

Key Laboratory of Image and Video Understanding for Social Safety

Fundamental Research Funds for the Central Universities","Final"
