Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Yao W., Chen X., Zhao Y., Van Tooren M.","Concurrent subspace width optimization method for RBF neural network modeling",2012,39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875152882&doi=10.1109%2fTNNLS.2011.2178560&partnerID=40&md5=1639ed4998442199201bd99710a1992c","National Natural Science Foundation of China

Ministry of Education of the People's Republic of China

National University of Defense Technology

Hunan Provincial Innovation Foundation for Postgraduate","Final"
"Milea V., Frasincar F., Kaymak U.","TOWL: A temporal web ontology language",2012,39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856255474&doi=10.1109%2fTSMCB.2011.2162582&partnerID=40&md5=d008d60486f5dd2ad8318eaf1f49567e","European Commission

European Science Foundation

European Cooperation in Science and Technology","Final"
"Bousmalis K., Zafeiriou S., Morency L.-P., Pantic M.","Infinite hidden conditional random fields for human behavior analysis",2013,38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884943362&doi=10.1109%2fTNNLS.2012.2224882&partnerID=40&md5=af3e1b68c059dd42d689469f5074d100","National Science Foundation

Seventh Framework Programme","Final"
"Serban R., ten Teije A., van Harmelen F., Marcos M., Polo-Conde C.","Extraction and use of linguistic patterns for modelling medical guidelines",2007,38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846419184&doi=10.1016%2fj.artmed.2006.07.012&partnerID=40&md5=7f45a31bf2a7ea340ffe18e1c6403392","European Commission","Final"
"Chen P., Huang Y., Mou J., van Gelder P.H.A.J.M.","Ship collision candidate detection method: A velocity obstacle approach",2018,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057162283&doi=10.1016%2fj.oceaneng.2018.10.023&partnerID=40&md5=ec495f7f94362ad40be6846a1b7c1fd4","National Natural Science Foundation of China

China Scholarship Council","Final"
"Ashouri A.H., Mariani G., Palermo G., Park E., Cavazos J., Silvano C.","COBAYN: Compiler autotuning framework using Bayesian networks",2016,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975506485&doi=10.1145%2f2928270&partnerID=40&md5=c5553fe697b3926f2f787b7a84d455b5","Horizon 2020 Framework Programme","Final"
"Bosman H.H.W.J., Iacca G., Tejada A., Wörtche H.J., Liotta A.","Ensembles of incremental learners to detect anomalies in ad hoc sensor networks",2015,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960803783&doi=10.1016%2fj.adhoc.2015.07.013&partnerID=40&md5=ea398cc087a2582f7f13a6cfa9c09ff0","European Regional Development Fund","Final"
"Jeliazkova N., Chomenidis C., Doganis P., Fadeel B., Grafström R., Hardy B., Hastings J., Hegi M., Jeliazkov V., Kochev N., Kohonen P., Munteanu C.R., Sarimveis H., Smeets B., Sopasakis P., Tsiliki G., Vorgrimmler D., Willighagen E.","The eNanoMapper database for nanomaterial safety information",2015,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947938601&doi=10.3762%2fbjnano.6.165&partnerID=40&md5=cac60ac9a4c3b3602cb55486ab23a7f4","Seventh Framework Programme","Final"
"Samanta B., Bird G.L., Kuijpers M., Zimmerman R.A., Jarvik G.P., Wernovsky G., Clancy R.R., Licht D.J., Gaynor J.W., Nataraj C.","Prediction of periventricular leukomalacia. Part I: Selection of hemodynamic features using logistic regression and decision tree algorithms",2009,37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349199555&doi=10.1016%2fj.artmed.2008.12.005&partnerID=40&md5=c29b603c6685c5232073afb56535e8a4","National Institute of Neurological Disorders and Stroke","Final"
"Stöttinger J., Hanbury A., Sebe N., Gevers T.","Sparse color interest points for image retrieval and object categorization",2012,36,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860112203&doi=10.1109%2fTIP.2012.2186143&partnerID=40&md5=683c25ad98e960fcd68833e82226864c","Seventh Framework Programme

European Commission","Final"
"Di Ciccio C., van der Aa H., Cabanillas C., Mendling J., Prescher J.","Detecting flight trajectory anomalies and predicting diversions in freight transportation",2016,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978912901&doi=10.1016%2fj.dss.2016.05.004&partnerID=40&md5=1e15e0a082e09733952fbdf843c716d2","Seventh Framework Programme

Seventh Framework Programme","Final"
"Oost E., Koning G., Sonka M., Oemrawsingh P.V., Reiber J.H.C., Lelieveldt B.P.F.","Automated contour detection in X-ray left ventricular angiograms using multiview active appearance models and dynamic programming",2006,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748113302&doi=10.1109%2fTMI.2006.877094&partnerID=40&md5=7c248785f185dc10a2df7ab7e8ec7fc2","National Institutes of Health

National Heart, Lung, and Blood Institute

Nederlandse Organisatie voor Wetenschappelijk Onderzoek

Stichting voor de Technische Wetenschappen","Final"
"Bubak M., Gubała T., Kapałka M., Malawski M., Rycerz K.","Workflow composer and service registry for grid applications",2005,35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-10444242673&doi=10.1016%2fj.future.2004.09.021&partnerID=40&md5=1783eb2e431dfd1d9c9794467e890b18","European Commission","Final"
"Fisher W.D., Camp T.K., Krzhizhanovskaya V.V.","Anomaly detection in earth dam and levee passive seismic data using support vector machines and automatic feature selection",2017,34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008158236&doi=10.1016%2fj.jocs.2016.11.016&partnerID=40&md5=cea0b0e064fe2d0f36f22bdd031c9f96","National Science Foundation

Colorado School of Mines

Russian Science Foundation","Final"
"Moreira-Matias L., Cats O., Gama J., Mendes-Moreira J., De Sousa J.F.","An online learning approach to eliminate Bus Bunching in real-time",2016,34,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976407092&doi=10.1016%2fj.asoc.2016.06.031&partnerID=40&md5=c3f7e7b8e7aa982947e51b7df6a1cc58","Fundação para a Ciência e a Tecnologia

European Regional Development Fund","Final"
"Peleg M., Shahar Y., Quaglini S., Broens T., Budasu R., Fung N., Fux A., García-Sáez G., Goldstein A., González-Ferrer A., Hermens H., Hernando M.E., Jones V., Klebanov G., Klimov D., Knoppel D., Larburu N., Marcos C., Martínez-Sarriegui I., Napolitano C., Pallàs À., Palomares A., Parimbelli E., Pons B., Rigla M., Sacchi L., Shalom E., Soffer P., van Schooten B.","Assessment of a personalized and distributed patient guidance system",2017,33,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014101921&doi=10.1016%2fj.ijmedinf.2017.02.010&partnerID=40&md5=cfc17aa5957cc1864f9f51aeaaff360b","Seventh Framework Programme","Final"
"Kuipers J., Ueda T., Vermaseren J.A.M.","Code optimization in FORM",2015,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923053949&doi=10.1016%2fj.cpc.2014.08.008&partnerID=40&md5=feb65b296e7e3c5e629e1d55ab18c2df","European Research Council

Deutsche Forschungsgemeinschaft

Stichting voor Fundamenteel Onderzoek der Materie

Foundation for Fundamental Research on Matter

Aard- en Levenswetenschappen, Nederlandse Organisatie voor Wetenschappelijk Onderzoek","Final"
"Joseph R., Courbin F., Metcalf R.B., Giocoli C., Hartley P., Jackson N., Bellagamba F., Kneib J.-P., Koopmans L., Lemson G., Meneghetti M., Meylan G., Petkova M., Pires S.","A PCA-based automated finder for galaxy-scale strong lenses",2014,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902449759&doi=10.1051%2f0004-6361%2f201423365&partnerID=40&md5=0e54ab763ee7af0d7bca97f5b569ccde","Seventh Framework Programme

Science and Technology Facilities Council

Schweizerischer Nationalfonds zur F&#x00F6;rderung der Wissenschaftlichen Forschung","Final"
"Moreno-Martínez Á., Camps-Valls G., Kattge J., Robinson N., Reichstein M., van Bodegom P., Kramer K., Cornelissen J.H.C., Reich P., Bahn M., Niinemets Ü., Peñuelas J., Craine J.M., Cerabolini B.E.L., Minden V., Laughlin D.C., Sack L., Allred B., Baraloto C., Byun C., Soudzilovskaia N.A., Running S.W.","A methodology to derive global maps of leaf traits using remote sensing and climate data",2018,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053850209&doi=10.1016%2fj.rse.2018.09.006&partnerID=40&md5=efaf4ac1fb1de3ef629528a5f7336a1e","National Aeronautics and Space Administration

European Research Council","Final"
"Monaci G., Vandergheynst P., Sommer F.T.","Learning bimodal structure in audiovisual data",2009,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149118713&doi=10.1109%2fTNN.2009.2032182&partnerID=40&md5=fffb956fb1b3423de3de7e79c2fd111a","National Science Foundation

Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","Final"
"Prodanov D., Heeroma J., Marani E.","Automatic morphometry of synaptic boutons of cultured cells using granulometric analysis of digital images",2006,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644509251&doi=10.1016%2fj.jneumeth.2005.07.011&partnerID=40&md5=400026319e4738c2bf216814c2dcfb61","European Commission","Final"
"De Sá C.R., Soares C., Knobbe A.","Entropy-based discretization methods for ranking data",2016,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949731124&doi=10.1016%2fj.ins.2015.04.022&partnerID=40&md5=29176f78cfd1c13db5762d76a2f1f1aa","Fundação para a Ciência e a Tecnologia

European Regional Development Fund

Fundació Catalana de Trasplantament","Final"
"Van Schie G., Wallis M.G., Leifland K., Danielsson M., Karssemeijer N.","Mass detection in reconstructed digital breast tomosynthesis volumes with a computer-aided detection system trained on 2D mammograms",2013,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876161237&doi=10.1118%2f1.4791643&partnerID=40&md5=4f45e87f2e78e2d5ab172e54c15ae939","Seventh Framework Programme

European Commission

Sixth Framework Programme","Final"
"Schillings C., Wanderer T., Cameron L., van der Wal J.T., Jacquemin J., Veum K.","A decision support system for assessing offshore wind energy potential in the North Sea",2012,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865590669&doi=10.1016%2fj.enpol.2012.06.056&partnerID=40&md5=c3b4db6ef79c006ba8b18376b7aaea74","European Commission","Final"
"Den Hartog J.E., Ten Kate T.K., Gerbrands J.J.","Knowledge-based interpretation of utility maps",1996,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029734647&doi=10.1006%2fcviu.1996.0007&partnerID=40&md5=ade278521eb6d209c08332969aa92064","European Commission","Final"
"Borrego C., Ginja J., Coutinho M., Ribeiro C., Karatzas K., Sioumis T., Katsifarakis N., Konstantinidis K., De Vito S., Esposito E., Salvato M., Smith P., André N., Gérard P., Francis L.A., Castell N., Schneider P., Viana M., Minguillón M.C., Reimringer W., Otjes R.P., von Sicard O., Pohle R., Elen B., Suriano D., Pfister V., Prato M., Dipinto S., Penza M.","Assessment of air quality microsensors versus reference methods: The EuNetAir Joint Exercise – Part II",2018,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053397304&doi=10.1016%2fj.atmosenv.2018.08.028&partnerID=40&md5=5fa2871ed7ab8e99631d0fc11e7762c7","Seventh Framework Programme

University College London

European Cooperation in Science and Technology

Generalitat de Catalunya

Ministry of Economy, Trade and Industry

Seventh Framework Programme

Ministerio de Economía, Industria y Competitividad, Gobierno de España","Final"
"Feng T., Timmermans H.J.P.","Comparison of advanced imputation algorithms for detection of transportation mode and activity episode using GPS data",2016,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958848203&doi=10.1080%2f03081060.2015.1127540&partnerID=40&md5=f63600b02165a4f6ed61d5e9cf5a08cb","European Research Council","Final"
"Ye F.Y., Yu S.S., Leydesdorff L.","The Triple Helix of university-industry-government relations at the country level and its dynamic evolution under the pressures of globalization",2013,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885622801&doi=10.1002%2fasi.22931&partnerID=40&md5=c24ce4e4ae7ec85b5aec46b744f71e6a",,"Final"
"Jia P., Yu C., Remais J.V., Stein A., Liu Y., Brownson R.C., Lakerveld J., Wu T., Yang L., Smith M., Amer S., Pearce J., Kestens Y., Kwan M.-P., Lai S., Xu F., Chen X., Rundle A., Xiao Q., Xue H., Luo M., Zhao L., Cheng G., Yang S., Zhou X., Li Y., Panter J., Kingham S., Jones A., Johnson B.T., Shi X., Zhang L., Wang L., Wu J., Mavoa S., Toivonen T., Mwenda K.M., Wang Y., Verschuren W.M.M., Vermeulen R., James P.","Spatial Lifecourse Epidemiology Reporting Standards (ISLE-ReSt) statement",2020,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076200355&doi=10.1016%2fj.healthplace.2019.102243&partnerID=40&md5=715e3233848bf8656b699499d098adea","Wellcome Trust

United Kingdom Clinical Research Collaboration

Medical Research Council

Economic and Social Research Council

National Institute for Health Research

British Heart Foundation

National Health and Medical Research Council

Koninklijke Nederlandse Akademie van Wetenschappen

National Natural Science Foundation of China

Nederlandse Organisatie voor Wetenschappelijk Onderzoek

Chinese Center for Disease Control and Prevention

Education Department of Henan Province

State Key Laboratory of Urban and Regional Ecology

West China Hospital, Sichuan University

Lorentz Center

National Health Commission of the People's Republic of China","Final"
"Lv M., Baldi S., Liu Z.","The Non-Smoothness Problem in Disturbance Observer Design: A Set-Invariance-Based Adaptive Fuzzy Control Method",2019,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062871474&doi=10.1109%2fTFUZZ.2019.2892353&partnerID=40&md5=67437fc10d93934f2770e2f3054da35e","National Natural Science Foundation of China","Final"
"Wen G., Chen C.L.P., Feng J., Zhou N.","Optimized Multi-Agent Formation Control Based on an Identifier-Actor-Critic Reinforcement Learning Algorithm",2018,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040044487&doi=10.1109%2fTFUZZ.2017.2787561&partnerID=40&md5=9a5d7cea26a93537e97fe7d3bb0388a9","National Natural Science Foundation of China

China Scholarship Council","Final"
"Bartels M., Van Beijsterveldt C.E.M., Boomsma D.I.","Breastfeeding, Maternal education and cognitive function: A prospective study in twins",2009,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71549154967&doi=10.1007%2fs10519-009-9293-9&partnerID=40&md5=6a6a646925e4d1d10683dc0cd8eeb302","National Institute of Mental Health","Final"
"Martínez-López J., Bagstad K.J., Balbi S., Magrach A., Voigt B., Athanasiadis I., Pascual M., Willcock S., Villa F.","Towards globally customizable ecosystem service models",2019,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054167217&doi=10.1016%2fj.scitotenv.2018.09.371&partnerID=40&md5=b6cc79b5b68fa96a273bfeaa03d20722","Horizon 2020 Framework Programme

Economic and Social Research Council

Natural Environment Research Council","Final"
"Gunes H., Hung H.","Is automatic facial expression recognition of emotions coming to a dead end? The rise of the new kids on the block",2016,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964575153&doi=10.1016%2fj.imavis.2016.03.013&partnerID=40&md5=f88a2b9bfc2d3436bf88b7a82ffec96b","Seventh Framework Programme

Engineering and Physical Sciences Research Council

European Commission","Final"
"Collins J., Ketter W., Gini M.","Flexible decision support in dynamic inter-organisational networks",2010,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955640956&doi=10.1057%2fejis.2010.24&partnerID=40&md5=03fafb49da3f1ce7eab9dc1c38618527","National Science Foundation","Final"
"Derks E.P.P.A., Beckers M.L.M., Melssen W.J., Buydens L.M.C.","Parallel processing of chemical information in a local area network - II. A parallel cross-validation procedure for artificial neural networks",1996,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030217119&doi=10.1016%2f0097-8485%2895%2900085-2&partnerID=40&md5=9bb2d3d89419dcebe690d2b38c45dbfb","Neotropical Ornithological Society

European Commission

Nederlandse Organisatie voor Wetenschappelijk Onderzoek","Final"
"van Wynsberghe A., Robbins S.","Critiquing the Reasons for Making Artificial Moral Agents",2019,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042189041&doi=10.1007%2fs11948-018-0030-8&partnerID=40&md5=f2cc175e33498f68f690a39f3664bf7c","Horizon 2020 Framework Programme

European Research Council

Nederlandse Organisatie voor Wetenschappelijk Onderzoek","Final"
"Davis D., Chen G., Hauff C., Houben G.-J.","Activating learning at scale: A review of innovations in online learning strategies",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049005121&doi=10.1016%2fj.compedu.2018.05.019&partnerID=40&md5=1e75cf8e84d1aee765c5a419cce444fe","European Commission

Technische Universiteit Delft","Final"
"Joosten K., Cohen S.X., Emsley P., Mooij W., Lamzin V.S., Perrakis A.","A knowledge-driven approach for crystallographic protein model completion",2008,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949122355&doi=10.1107%2fS0907444908001558&partnerID=40&md5=9e72c843d012d1ada0cd831de16dd287","National Institute of General Medical Sciences","Final"
"Blom E.-J., Bosman D.W.J., van Hijum S.A.F.T., Breitling R., Tijsma L., Silvis R., Roerdink J.B.T.M., Kuipers O.P.","FIVA: Functional Information Viewer and Analyzer extracting biological knowledge from transcriptome data of prokaryotes",2007,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249861750&doi=10.1093%2fbioinformatics%2fbtl658&partnerID=40&md5=e39ff4b1cc5f1b10807d69c6665fa097","European Commission

Nederlandse Organisatie voor Wetenschappelijk Onderzoek","Final"
"Verheij B., Hage J.C., Van Den Herik H.J.","An Integrated View on Rules and Principles",1998,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032022670&doi=10.1023%2fA%3a1008247812801&partnerID=40&md5=aec55d75dcd4cc9dafb3c4ca363555b5","National Science Foundation","Final"
"Van Calster B., Van Belle V., Vergouwe Y., Steyerberg E.W.","Discrimination ability of prediction models for ordinal outcomes: Relationships between existing measures and a new measure",2012,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865536455&doi=10.1002%2fbimj.201200026&partnerID=40&md5=94cacbad822e3fba43e17503c510a974","National Institute of Neurological Disorders and Stroke","Final"
"Rebhahn J.A., Bishop C., Divekar A.A., Jiminez-Garcia K., Kobie J.J., Lee F.E.-H., Maupin G.M., Snyder-Cappione J.E., Zaiss D.M., Mosmann T.R.","Automated analysis of two- and three-color fluorescent Elispot (Fluorospot) assays for cytokine secretion",2008,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49949106240&doi=10.1016%2fj.cmpb.2008.06.002&partnerID=40&md5=88bee36dcc92095bcaa9e4bebab158a3","National Institutes of Health

National Institute of Allergy and Infectious Diseases","Final"
"van Straten C.L., Peter J., Kühne R.","Child–Robot Relationship Formation: A Narrative Review of Empirical Research",2020,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068866284&doi=10.1007%2fs12369-019-00569-0&partnerID=40&md5=3b1c65c24f55fedf09ea642e2448083d","Horizon 2020 Framework Programme

European Research Council","Final"
"Borrego D., Eshuis R., Gómez-López M.T., Gasca R.M.","Diagnosing correctness of semantic workflow models",2013,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884979158&doi=10.1016%2fj.datak.2013.04.008&partnerID=40&md5=43601f69c8b6e677805a7bac5e13c1d8","European Regional Development Fund","Final"
"Kolodziejczyk T., Toscano R., Fouvry S., Morales-Espejel G.","Artificial intelligence as efficient technique for ball bearing fretting wear damage prediction",2010,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149111667&doi=10.1016%2fj.wear.2009.08.016&partnerID=40&md5=e5adbd7d0c71912a6333942db7b5be28","European Commission","Final"
"Gao Q., Li M., Vitányi P.","Applying MDL to learn best model granularity",2000,22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034250304&doi=10.1016%2fS0004-3702%2800%2900034-5&partnerID=40&md5=d1dd6a1ca2435530b902540126a4400c","Office of Naval Research

Army Research Office

Harvard University

Natural Sciences and Engineering Research Council of Canada

York University

European Commission

European Science Foundation

University of Waterloo","Final"
"Gams M., Gu I.Y.-H., Härmä A., Muñoz A., Tam V.","Artificial intelligence and ambient intelligence",2019,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060937362&doi=10.3233%2fAIS-180508&partnerID=40&md5=5c38420c5f6f8618c59d9b873408ff61","Ministerio de Economía y Competitividad

European Regional Development Fund

Agencia Estatal de Investigación","Final"
"Leottau D.L., Ruiz-del-Solar J., Babuška R.","Decentralized Reinforcement Learning of robot behaviors",2018,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038868982&doi=10.1016%2fj.artint.2017.12.001&partnerID=40&md5=238858b74cbdd9fb462d8387a3724ba3","Fondo Nacional de Desarrollo Científico y Tecnológico

European Regional Development Fund

Consejo Nacional de Innovación, Ciencia y Tecnología","Final"
"Wardenaar K.J., Van Loo H.M., Cai T., Fava M., Gruber M.J., Li J., De Jonge P., Nierenberg A.A., Petukhova M.V., Rose S., Sampson N.A., Schoevers R.A., Wilcox M.A., Alonso J., Bromet E.J., Bunting B., Florescu S.E., Fukao A., Gureje O., Hu C., Huang Y.Q., Karam A.N., Levinson D., Medina Mora M.E., Posada-Villa J., Scott K.M., Taib N.I., Viana M.C., Xavier M., Zarkov Z., Kessler R.C.","The effects of co-morbidity in defining major depression subtypes associated with long-term course and severity",2014,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927660254&doi=10.1017%2fS0033291714000993&partnerID=40&md5=749fb0c339cc8151f59e2c622733aeaa","National Institute of Mental Health

National Institute on Drug Abuse

Fogarty International Center

Medical Research Council","Final"
"Samanta B., Bird G.L., Kuijpers M., Zimmerman R.A., Jarvik G.P., Wernovsky G., Clancy R.R., Licht D.J., Gaynor J.W., Nataraj C.","Prediction of periventricular leukomalacia. Part II: Selection of hemodynamic features using computational intelligence",2009,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349204366&doi=10.1016%2fj.artmed.2008.12.004&partnerID=40&md5=646d963cfd68f1ac3b6eea6a58600718","National Institute of Neurological Disorders and Stroke","Final"
"Papadimitriou E., Filtness A., Theofilatos A., Ziakopoulos A., Quigley C., Yannis G.","Review and ranking of crash risk factors related to the road infrastructure",2019,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060968420&doi=10.1016%2fj.aap.2019.01.002&partnerID=40&md5=80a3685c05b3bb9c9c7d6d14908f8ece","Horizon 2020 Framework Programme

European Commission","Final"
"Fang F., Nguyen T.H., Pickles R., Lam W.Y., Clements G.R., An B., Singh A., Schwedock B.C., Tambe M., Lemieux A.","PAWS - A deployed game-theoretic application to combat poaching",2017,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021456044&doi=10.1609%2faimag.v38i1.2710&partnerID=40&md5=a169bbf187b91dbddbdf25b6c297c5ee","National Science Foundation

Cornell University

Multidisciplinary University Research Initiative","Final"
"Jongbloed R.H., Van der Wal J.T., Lindeboom H.J.","Identifying space for offshore wind energy in the North Sea. Consequences of scenario calculations for interactions with other marine uses",2014,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895544425&doi=10.1016%2fj.enpol.2014.01.042&partnerID=40&md5=b4a38b1bb1c95d9b571e524aa5e37b4c","European Commission","Final"
"Gumbo T., Alffenaar J.-W.C.","Pharmacokinetic/Pharmacodynamic Background and Methods and Scientific Evidence Base for Dosing of Second-line Tuberculosis Drugs",2018,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057566054&doi=10.1093%2fcid%2fciy608&partnerID=40&md5=5e38bcbf94ef53b2207837158de12d70","Foundation for the National Institutes of Health

National Institute of Allergy and Infectious Diseases","Final"
"Liapis A., Yannakakis G.N., Nelson M.J., Preuss M., Bidarra R.","Orchestrating game generation",2019,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072338804&doi=10.1109%2fTG.2018.2870876&partnerID=40&md5=4cbc1a760a49f6fab83b59523dfb181a","Seventh Framework Programme","Final"
"Hoogendoorn M., Szolovits P., Moons L.M.G., Numans M.E.","Utilizing uncoded consultation notes from electronic medical records for predictive modeling of colorectal cancer",2016,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964319416&doi=10.1016%2fj.artmed.2016.03.003&partnerID=40&md5=f812e0b75598b505b3392d4a0632ba0a","National Institutes of Health

National Human Genome Research Institute

National Institute of Biomedical Imaging and Bioengineering","Final"
"Bernstein D.J., Chuengsatiansup C., Lange T.","Curve41417: Karatsuba revisited",2014,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921536005&doi=10.1007%2f978-3-662-44709-3_18&partnerID=40&md5=608ee225f3f3ed1579cb2732a204fa12","National Science Foundation

Nederlandse Organisatie voor Wetenschappelijk Onderzoek","Final"
"Fernández-Navarro F., Campoy-Muñoz P., La Paz-Marín M.-De., Hervás-Martínez C., Yao X.","Addressing the EU sovereign ratings using an ordinal regression approach",2013,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890120267&doi=10.1109%2fTSMCC.2013.2247595&partnerID=40&md5=d49d22636401727aad404b0d55430269",,"Final"
"Zhao J., Basto Fernandes V., Jiao L., Yevseyeva I., Maulana A., Li R., Bäck T., Tang K., Emmerich M.T.M.","Multiobjective optimization of classifiers by means of 3D convex-hull-based evolutionary algorithms",2016,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974802649&doi=10.1016%2fj.ins.2016.05.026&partnerID=40&md5=3da7a9a26e3f1ed2bf0ccafd1fb073ba","Seventh Framework Programme

National Natural Science Foundation of China

Seventh Framework Programme

National Basic Research Program of China (973 Program)

Higher Education Discipline Innovation Project","Final"
"Bošanský B., Lisý V., Lanctot M., Čermák J., Winands M.H.M.","Algorithms for computing strategies in two-player simultaneous move games",2016,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962798380&doi=10.1016%2fj.artint.2016.03.005&partnerID=40&md5=83298f95e177995211648e53b4aa8748","Strategiske Forskningsråd

Danmarks Grundforskningsfond

National Natural Science Foundation of China

Grantová Agentura České Republiky

Nederlandse Organisatie voor Wetenschappelijk Onderzoek","Final"
"Schuemie M.J., Sen E., 't Jong G.W., Van Soest E.M., Sturkenboom M.C., Kors J.A.","Automating classification of free-text electronic health records for epidemiological studies",2012,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862170821&doi=10.1002%2fpds.3205&partnerID=40&md5=e255c1eb26450c8efecc2f8b777b66d7","Seventh Framework Programme","Final"
"Santos J., Bressi S., Cerezo V., Lo Presti D.","SUP&R DSS: A sustainability-based decision support system for road pavements",2019,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054805154&doi=10.1016%2fj.jclepro.2018.08.308&partnerID=40&md5=f5ef93161123190f1524753cc84a441f","Seventh Framework Programme","Final"
"Krakowski T., Małek K., Bilicki M., Pollo A., Kurcz A., Krupa M.","Machine-learning identification of galaxies in the WISE × SuperCOSMOS all-sky catalogue",2016,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002244949&doi=10.1051%2f0004-6361%2f201629165&partnerID=40&md5=2e3b7135bc685bcd33a7d8633ef35e44","National Science Foundation

U.S. Department of Energy

National Aeronautics and Space Administration

Alfred P. Sloan Foundation

Yale University

Lawrence Berkeley National Laboratory

Vanderbilt University

Princeton University

Ohio State University

University of Utah

University of Washington

Johns Hopkins University

Pennsylvania State University

University of Virginia

University of Portsmouth

Seventh Framework Programme

Science and Technology Facilities Council

European Research Council

Nederlandse Organisatie voor Wetenschappelijk Onderzoek

Narodowe Centrum Nauki","Final"
"Valogianni K., Ketter W.","Effective demand response for smart grids: Evidence from a real-world pilot",2016,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84993995786&doi=10.1016%2fj.dss.2016.07.007&partnerID=40&md5=568d9fe967531021ed115dd73216963c","European Commission","Final"
