Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Foulser D.E., Li M., Yang Q.","Theory and algorithms for plan merging",1992,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026939518&doi=10.1016%2f0004-3702%2892%2990016-Q&partnerID=40&md5=3d1adb11a1355495d909792923648d1c","National Institutes of Health

Office of Naval Research

U.S. National Library of Medicine

Natural Sciences and Engineering Research Council of Canada

Iran Telecommunication Research Center","Final"
"Luo X., Zhang D., Yang L.T., Liu J., Chang X., Ning H.","A kernel machine-based secure data sensing and fusion scheme in wireless sensor networks for the cyber-physical systems",2016,80,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949679704&doi=10.1016%2fj.future.2015.10.022&partnerID=40&md5=ea19bca6d82478cc419b2db319597c97","Natural Sciences and Engineering Research Council of Canada

Canada Foundation for Innovation

National Natural Science Foundation of China

National Aerospace Science Foundation of China

Key Technologies Research and Development Program

Fundamental Research Funds for the Central Universities","Final"
"Liang G., He W., Xu C., Chen L., Zeng J.","Rumor Identification in Microblogging Systems Based on Users' Behavior",2015,80,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963757395&doi=10.1109%2fTCSS.2016.2517458&partnerID=40&md5=1ac2f25957263d9909eca2c7a5b268dc","Research and Development

National Natural Science Foundation of China

Department of Science and Technology of Sichuan Province

Scientific Research Fund of Liaoning Provincial Education Department","Final"
"Wheater H.S., Gober P.","Water security and the science agenda",2015,75,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939426291&doi=10.1002%2f2015WR016892&partnerID=40&md5=81d998c837f08206a4981944a744649a","National Science Foundation","Final"
"Haber E., Ruthotto L.","Stable architectures for deep neural networks",2018,74,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038608883&doi=10.1088%2f1361-6420%2faa9a90&partnerID=40&md5=f07705b4ebbd27e330f811818a3c2c93","National Science Foundation

Nvidia

National Science Foundation","Final"
"Yang X., Li T., Fujita H., Liu D., Yao Y.","A unified model of sequential three-way decisions and multilevel incremental processing",2017,73,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026476125&doi=10.1016%2fj.knosys.2017.07.031&partnerID=40&md5=23c35a783f6a495e61a92be2d7925381","National Natural Science Foundation of China

China Scholarship Council

Fundamental Research Funds for the Central Universities","Final"
"Halabi S.S., Prevedello L.M., Kalpathy-Cramer J., Mamonov A.B., Bilbily A., Cicero M., Pan I., Pereira L.A., Sousa R.T., Abdala N., Kitamura F.C., Thodberg H.H., Chen L., Shih G., Andriole K., Kohli M.D., Erickson B.J., Flanders A.E.","The rSNA pediatric bone age machine learning challenge",2019,72,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060370230&doi=10.1148%2fradiol.2018180736&partnerID=40&md5=31ec85afbaf7ba6be974abfa58c46e7a","National Cancer Institute

Massachusetts General Hospital

National Institute for Health Research","Final"
"Gaultois M.W., Oliynyk A.O., Mar A., Sparks T.D., Mulholland G.J., Meredig B.","Perspective: Web-based machine learning models for real-time screening of thermoelectric materials properties",2016,72,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971468216&doi=10.1063%2f1.4952607&partnerID=40&md5=7be2788c81f2a158dedaf7654cf307ee","National Science Foundation

Horizon 2020 Framework Programme","Final"
"Hao Y., Zhu X., Huang M., Li M.","Discovering patterns to extract protein-protein interactions from the literature: Part II",2005,72,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-25144508650&doi=10.1093%2fbioinformatics%2fbti493&partnerID=40&md5=e88e3d2b3542797a6b87efdb6f213e6e","Natural Sciences and Engineering Research Council of Canada

Canada Research Chairs

National Natural Science Foundation of China","Final"
"Fröhlich H., Balling R., Beerenwinkel N., Kohlbacher O., Kumar S., Lengauer T., Maathuis M.H., Moreau Y., Murphy S.A., Przytycka T.M., Rebhan M., Röst H., Schuppert A., Schwab M., Spang R., Stekhoven D., Sun J., Weber A., Ziemek D., Zupan B.","From hype to reality: Data science enabling personalized medicine",2018,71,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052330915&doi=10.1186%2fs12916-018-1122-7&partnerID=40&md5=9dd35dd4a2287febe852ab4986488e1f","National Institutes of Health

U.S. National Library of Medicine

Horizon 2020 Framework Programme

Seventh Framework Programme

European Commission

Innovative Medicines Initiative","Final"
"Sparks T.D., Gaultois M.W., Oliynyk A., Brgoch J., Meredig B.","Data mining our way to the next generation of thermoelectrics",2016,71,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948719553&doi=10.1016%2fj.scriptamat.2015.04.026&partnerID=40&md5=b9cd675096f9faf6df72288df465b94d","National Science Foundation

U.S. Department of State

Natural Sciences and Engineering Research Council of Canada","Final"
"Boucher M., Whitesides S., Evans A.","Depth potential function for folding pattern representation, registration and analysis",2009,69,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-62549110828&doi=10.1016%2fj.media.2008.09.001&partnerID=40&md5=791c81630ea777072453e8a543adf69d","National Institute of Biomedical Imaging and Bioengineering

Natural Sciences and Engineering Research Council of Canada

Fonds Québécois de la Recherche sur la Nature et les Technologies","Final"
"Shatkay H., Pan F., Rzhetsky A., Wilbur W.J.","Multi-dimensional classification of biomedical text: Toward automated, practical provision of high-utility text to diverse users",2008,68,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51749123368&doi=10.1093%2fbioinformatics%2fbtn381&partnerID=40&md5=4daa855d498d1157b45e8878f4dfd87d","National Science Foundation

U.S. National Library of Medicine

Natural Sciences and Engineering Research Council of Canada

Canada Foundation for Innovation","Final"
"Tannenbaum C., Ellis R.P., Eyssel F., Zou J., Schiebinger L.","Sex and gender analysis improves science and engineering",2019,67,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074689820&doi=10.1038%2fs41586-019-1657-6&partnerID=40&md5=89777232d69d9c46233089794b2ddb33","Foundation for the National Institutes of Health

Stanford University

Canadian Institutes of Health Research

Natural Environment Research Council

European Commission

German-Israeli Foundation for Scientific Research and Development","Final"
"Bajcsy R., Aloimonos Y., Tsotsos J.K.","Revisiting active perception",2018,67,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85012930515&doi=10.1007%2fs10514-017-9615-3&partnerID=40&md5=7fde28c9960bfa0501e6133389bef88e","National Science Foundation

National Institutes of Health

Natural Sciences and Engineering Research Council of Canada

European Commission

Canada Research Chairs

National Science Foundation","Final"
"Radivojac P., Chawla N.V., Dunker A.K., Obradovic Z.","Classification and knowledge discovery in protein databases",2004,66,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4744344959&doi=10.1016%2fj.jbi.2004.07.008&partnerID=40&md5=b9f2dd7bb2f3f9bc9a58f10db90747d5","National Science Foundation

National Institutes of Health

U.S. National Library of Medicine","Final"
"Ström P., Kartasalo K., Olsson H., Solorzano L., Delahunt B., Berney D.M., Bostwick D.G., Evans A.J., Grignon D.J., Humphrey P.A., Iczkowski K.A., Kench J.G., Kristiansen G., van der Kwast T.H., Leite K.R.M., McKenney J.K., Oxley J., Pan C.-C., Samaratunga H., Srigley J.R., Takahashi H., Tsuzuki T., Varma M., Zhou M., Lindberg J., Lindskog C., Ruusuvuori P., Wählby C., Grönberg H., Rantalainen M., Egevad L., Eklund M.","Artificial intelligence for diagnosis and grading of prostate cancer in biopsies: a population-based, diagnostic study",2020,65,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078407893&doi=10.1016%2fS1470-2045%2819%2930738-7&partnerID=40&md5=7ee50b37e21af7531fc161d869fd1807","KAUTE-Säätiö

EIT Health

European Research Council

Academy of Finland

Cancerfonden

Vetenskapsrådet

Tampereen Teknillinen Yliopisto

Tampereen Yliopisto

Emil Aaltosen Säätiö

Tekniikan Edistämissäätiö

Syöpäjärjestöt

Forskningsrådet om Hälsa, Arbetsliv och Välfärd

Orionin Tutkimussäätiö

Svenska Litteratursällskapet i Finland

Walter Ahlströmin Säätiö","Final"
"Park S.Y., Follen M., Milbourne A., Rhodes H., Malpica A., MacKinnon N., MacAulay C., Markey M.K., Richards-Kortum R.","Automated image analysis of digital colposcopy for the detection of cervical neoplasia",2008,64,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349118004&doi=10.1117%2f1.2830654&partnerID=40&md5=a784ef8c4f8fc09e06aef40304420d4e","National Cancer Institute","Final"
"Brafman R.I., Tennenholtz M.","Modeling agents as qualitative decision makers",1997,63,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031185898&doi=10.1016%2fs0004-3702%2897%2900024-6&partnerID=40&md5=d53acc9c42c58d51a8252a8b2e1d2a01","National Science Foundation

Air Force Office of Scientific Research","Final"
"Clark A.M., Dole K., Coulon-Spektor A., McNutt A., Grass G., Freundlich J.S., Reynolds R.C., Ekins S.","Open Source Bayesian Models. 1. Application to ADME/Tox and Drug Discovery Datasets",2015,62,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935038144&doi=10.1021%2facs.jcim.5b00143&partnerID=40&md5=80934a299d45b3debec4b3a70d6479de","National Institute of Allergy and Infectious Diseases","Final"
"Wang H., Cui Z., Sun H., Rahnamayan S., Yang X.-S.","Randomly attracted firefly algorithm with neighborhood search and dynamic parameter adjustment mechanism",2017,61,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961213840&doi=10.1007%2fs00500-016-2116-z&partnerID=40&md5=0560d07d7b7bbd37dfd0662c2164204e","National Natural Science Foundation of China

Natural Science Foundation of Jiangxi Province

Priority Academic Program Development of Jiangsu Higher Education Institutions

Humanities and Social Science Fund of Ministry of Education of China","Final"
"Porayska-Pomsta K., Mavrikis M., D'Mello S., Conati C., Baker R.S.J.D.","Knowledge elicitation methods for affect modelling in education",2013,60,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884158693&doi=10.3233%2fJAI-130032&partnerID=40&md5=bafea16abc66cd566e14b5670a4678f7",,"Final"
"Yang H.-L., Guo Z.-L., She Y., Liao X.","On single valued neutrosophic relations",2016,58,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958662949&doi=10.3233%2fIFS-151827&partnerID=40&md5=0231dc1f92d4ed0fc3875cae47ed7f1f","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Shaanxi Province Postdoctoral Science Foundation","Final"
"Sedykh A., Fourches D., Duan J., Hucke O., Garneau M., Zhu H., Bonneau P., Tropsha A.","Human intestinal transporter database: QSAR modeling and virtual profiling of drug uptake, efflux and interactions",2013,58,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876473356&doi=10.1007%2fs11095-012-0935-x&partnerID=40&md5=5ddddb3e061b014e0d5100bd4fc6d3f1","National Institutes of Health

National Institute of General Medical Sciences

National Institute of Environmental Health Sciences

Center for Alternatives to Animal Testing, Johns Hopkins Bloomberg School of Public Health","Final"
"Kebschull M., Guarnieri P., Demmer R.T., Boulesteix A.L., Pavlidis P., Papapanou P.N.","Molecular Differences between Chronic and Aggressive Periodontitis",2013,57,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892871186&doi=10.1177%2f0022034513506011&partnerID=40&md5=9dd2e3a2b6fc6557496957b870b8f5f2","National Institutes of Health

National Institute of General Medical Sciences

National Institute of Dental and Craniofacial Research

National Center for Advancing Translational Sciences

Michael Smith Foundation for Health Research

Deutsche Forschungsgemeinschaft","Final"
"Li W., Shen W.","Swarm behavior control of mobile multi-robots with wireless sensor networks",2011,57,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956112457&doi=10.1016%2fj.jnca.2011.03.023&partnerID=40&md5=e54732fafb336deb77983653ff3d28c4","National Natural Science Foundation of China

Beihang University","Final"
"Kilicoglu H., Demner-Fushman D., Rindflesch T.C., Wilczynski N.L., Haynes R.B.","Towards Automatic Recognition of Scientifically Rigorous Clinical Research Evidence",2009,57,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149122859&doi=10.1197%2fjamia.M2996&partnerID=40&md5=16b5910ab556f2203d104851f1213142","U.S. National Library of Medicine","Final"
"Berschneider B., Ellwanger D.C., Baarsma H.A., Thiel C., Shimbori C., White E.S., Kolb M., Neth P., Königshoff M.","MiR-92a regulates TGF-β1-induced WISP1 expression in pulmonary fibrosis",2014,54,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904003078&doi=10.1016%2fj.biocel.2014.06.011&partnerID=40&md5=ab87eb0be0451e281976340f26fa7ac2","European Research Council

Helmholtz Association","Final"
"Liu W., Zhuang P., Liang H., Peng J., Huang Z.","Distributed Economic Dispatch in Microgrids Based on Cooperative Reinforcement Learning",2018,53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042873594&doi=10.1109%2fTNNLS.2018.2801880&partnerID=40&md5=45392ff5facb9ec969a99bbe66024fb7","Natural Sciences and Engineering Research Council of Canada

National Natural Science Foundation of China

China Scholarship Council","Final"
"Chai T., Zhang Y., Wang H., Su C.-Y., Sun J.","Data-based virtual unmodeled dynamics driven multivariable nonlinear adaptive switching control",2011,53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83655201117&doi=10.1109%2fTNN.2011.2167685&partnerID=40&md5=7a95de7b4b099f4a792314053432ecb5","National Natural Science Foundation of China","Final"
"Hou Z.-G., Gupta M.M., Nikiforuk P.N., Tan M., Cheng L.","A recurrent neural network for hierarchical control of interconnected dynamic systems",2007,53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34047178025&doi=10.1109%2fTNN.2006.885040&partnerID=40&md5=d5c63357a66e9416514040288596f816","Natural Sciences and Engineering Research Council of Canada

National Natural Science Foundation of China

National Basic Research Program of China (973 Program)","Final"
"Cumbaa C.A., Lauricella A., Fehrman N., Veatch C., Collins R., Luft J., DeTitta G., Jurisica I.","Automatic classification of sub-microlitre protein-crystallization trials in 1536-well plates",2003,53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043287724&doi=10.1107%2fS0907444903015130&partnerID=40&md5=5f513b654b07bbb1ce1c8b3b39162488","National Institute of General Medical Sciences

National Center for Research Resources","Final"
"Akl A., Taati B., Mihailidis A.","Autonomous unobtrusive detection of mild cognitive impairment in older adults",2015,52,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929077737&doi=10.1109%2fTBME.2015.2389149&partnerID=40&md5=34ca918e280fca557bf4baaeb692371a","National Institutes of Health

National Institute on Aging","Final"
"Metzger J., Chatzikyrkou C., Broecker V., Schiffer E., Jaensch L., Iphoefer A., Mengel M., Mullen W., Mischak H., Haller H., Gwinner W.","Diagnosis of subclinical and clinical acute T-cell-mediated rejection in renal transplant patients by urinary proteome analysis",2011,52,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957594440&doi=10.1002%2fprca.201000153&partnerID=40&md5=9a39d0c6927c4aed8d7b69b0a2ce4eb9","Seventh Framework Programme","Final"
"Keselman Y., Dickinson S.","Generic model abstraction from examples",2005,52,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-22944462035&doi=10.1109%2fTPAMI.2005.139&partnerID=40&md5=a4f9849a2dffa5b823a8ba2618c42344","National Science Foundation

Army Research Office

Government of Ontario

Natural Sciences and Engineering Research Council of Canada","Final"
"Fiszman M., Demner-Fushman D., Kilicoglu H., Rindflesch T.C.","Automatic summarization of MEDLINE citations for evidence-based medical treatment: A topic-oriented evaluation",2009,51,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349452436&doi=10.1016%2fj.jbi.2008.10.002&partnerID=40&md5=d90115c7b095e7bdb627e58ae1bd63d8","National Institutes of Health

U.S. National Library of Medicine","Final"
"Shen C., Laloy E., Elshorbagy A., Albert A., Bales J., Chang F.-J., Ganguly S., Hsu K.-L., Kifer D., Fang Z., Fang K., Li D., Li X., Tsai W.-P.","HESS Opinions: Incubating deep-learning-powered hydrologic science advances as a community",2018,50,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056087005&doi=10.5194%2fhess-22-5639-2018&partnerID=40&md5=821ca2a48b91c28ed7e0f43ed7a53b9a","National Science Foundation

U.S. Department of Energy

Department of Science and Technology of Sichuan Province

Sichuan University

Open Research Fund of State Key Laboratory of Bioelectronics","Final"
"Huang H.-Z., Tian Z., Zuo M.J.","Intelligent interactive multiobjective optimization method and its application to reliability optimization",2005,50,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144532470&doi=10.1080%2f07408170500232040&partnerID=40&md5=c80ae419942dc96b6054969ccc02fd5e","Natural Sciences and Engineering Research Council of Canada

National Natural Science Foundation of China

Ministry of Education of the People's Republic of China

Foundation for the Author of National Excellent Doctoral Dissertation of the People's Republic of China","Final"
"Liao R., Krolik J.L., McKeown M.J.","An information-theoretic criterion for intrasubject alignment of FMRI time series: Motion corrected independent component analysis",2005,48,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-11844282803&doi=10.1109%2fTMI.2004.837791&partnerID=40&md5=07eb27e887b97a0aab29b7774bc8b5d5","National Institutes of Health

National Institute of Neurological Disorders and Stroke

Duke University","Final"
"Weber C.R., Schwarz R.A., Neely Atkinson E., Cox D.D., Macaulay C., Follen M., Richards-Kortum R.","Model-based analysis of reflectance and fluorescence spectra for in vivo detection of cervical dysplasia and cancer",2008,47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055072339&doi=10.1117%2f1.3013307&partnerID=40&md5=1a350bd0ac85b7cf4e418055f90c9186","National Cancer Institute","Final"
"Xu H., Springett R., Dehghani H., Pogue B.W., Paulsen K.D., Dunn J.F.","Magnetic-resonance-imaging-coupled broadband near-infrared tomography system for small animal brain studies",2005,47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17644426659&doi=10.1364%2fAO.44.002177&partnerID=40&md5=034be5302fb83154311a9f2a1851486d","National Cancer Institute

National Institute of Neurological Disorders and Stroke

National Institute of Biomedical Imaging and Bioengineering","Final"
"Perry A.M., Cardesa-Salzmann T.M., Meyer P.N., Colomo L., Smith L.M., Fu K., Greiner T.C., Delabie J., Gascoyne R.D., Rimsza L., Jaffe E.S., Ott G., Rosenwald A., Braziel R.M., Tubbs R., Cook J.R., Staudt L.M., Connors J.M., Sehn L.H., Vose J.M., Loṕez-Guillermo A., Campo E., Chan W.C., Weisenburger D.D.","A new biologic prognostic model based on immunohistochemistry predicts survival in patients with diffuse large B-cell lymphoma",2012,46,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866318188&doi=10.1182%2fblood-2012-05-430389&partnerID=40&md5=6d947f6a8be75fe4a5dfe5ca18d72eac","National Cancer Institute","Final"
"El Naqa I., Bradley J.D., Lindsay P.E., Hope A.J., Deasy J.O.","Predicting radiotherapy outcomes using statistical learning techniques",2009,46,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71049175420&doi=10.1088%2f0031-9155%2f54%2f18%2fS02&partnerID=40&md5=ccdd8bcc1d13b31ceac84073e4b213fe","National Cancer Institute","Final"
"Demirci M.F., Shokoufandeh A., Dickinson S.J.","Skeletal shape abstraction from examples",2009,46,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64849114188&doi=10.1109%2fTPAMI.2008.267&partnerID=40&md5=6ec9ba28921aa0a6e168c2df0a9b7544","National Science Foundation

Natural Sciences and Engineering Research Council of Canada","Final"
"Hasinoff S.W., Kurulakos K.N.","Photo-consistent reconstruction of semitransparent scenes by density-sheet decomposition",2007,46,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34047201939&doi=10.1109%2fTPAMI.2007.1056&partnerID=40&md5=1b7cc5694e7b021a6d43b88d53c550ed","National Science Foundation

Alfred P. Sloan Foundation

Natural Sciences and Engineering Research Council of Canada","Final"
"Li X., Wan J., Dai H.-N., Imran M., Xia M., Celesti A.","A Hybrid Computing Solution and Resource Scheduling Strategy for Edge Computing in Smart Manufacturing",2019,45,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063689140&doi=10.1109%2fTII.2019.2899679&partnerID=40&md5=b8dbca7ddaf2458b298348282b8d6ff9","National Natural Science Foundation of China

King Saud University

Natural Science Foundation of Guangdong Province

Guangzhou Science and Technology Program key projects

Deanship of Scientific Research, King Faisal University

Guangzhou Municipal Science and Technology Project

Deanship of Scientific Research, King Saud University

National Key Research and Development Program of China Stem Cell and Translational Research","Final"
"Xia Y., Zhang H., Xu L., Gao Z., Zhang H., Liu H., Li S.","An Automatic Cardiac Arrhythmia Classification System with Wearable Electrocardiogram",2018,45,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042362232&doi=10.1109%2fACCESS.2018.2807700&partnerID=40&md5=451e56515d6a301a98c253a7cc323945","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Guangzhou Municipal Science and Technology Project

National Basic Research Program of China (973 Program)

Science and Technology Planning Project of Guangdong Province","Final"
"Oliynyk A.O., Adutwum L.A., Rudyk B.W., Pisavadia H., Lotfi S., Hlukhyy V., Harynuk J.J., Mar A., Brgoch J.","Disentangling Structural Confusion through Machine Learning: Structure Prediction and Polymorphism of Equiatomic Ternary Phases ABC",2017,44,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038235840&doi=10.1021%2fjacs.7b08460&partnerID=40&md5=ac7ace2c63d49093dee974a6aba7f55c","National Science Foundation

Technische Universität München

University of Alberta

Natural Sciences and Engineering Research Council of Canada","Final"
"Rahman Q.A., Tereshchenko L.G., Kongkatong M., Abraham T., Roselle Abraham M., Shatkay H.","Utilizing ECG-Based Heartbeat Classification for Hypertrophic Cardiomyopathy Identification",2015,44,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939539063&doi=10.1109%2fTNB.2015.2426213&partnerID=40&md5=0fdd710fd477dc34971c4dfc3a1cdb2f","National Heart, Lung, and Blood Institute

National Institute of General Medical Sciences","Final"
"Qin J., Li M., Shi Y., Ma Q., Zheng W.X.","Optimal Synchronization Control of Multiagent Systems with Input Saturation via Off-Policy Reinforcement Learning",2019,43,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047600597&doi=10.1109%2fTNNLS.2018.2832025&partnerID=40&md5=8d0938c334fb0f4b82b83e728515b301","Australian Research Council

National Natural Science Foundation of China

Youth Innovation Promotion Association of the Chinese Academy of Sciences

Fok Ying Tong Education Foundation

Higher Education Discipline Innovation Project","Final"
"Liu Y.-H., Van Nieuwenburg E.P.L.","Discriminative Cooperative Networks for Detecting Phase Transitions",2018,43,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046270290&doi=10.1103%2fPhysRevLett.120.176401&partnerID=40&md5=fa1e9c85d6c80d69e825f930b12c1779","European Research Council

Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung

Canada First Research Excellence Fund","Final"
"Taylor T., Bedau M., Channon A., Ackley D., Banzhaf W., Beslon G., Dolson E., Froese T., Hickinbotham S., Ikegami T., McMullin B., Packard N., Rasmussen S., Virgo N., Agmon E., Clark E., McGregor S., Ofria C., Ropella G., Spector L., Stanley K.O., Stanton A., Timperley C., Vostinar A., Wiser M.","Open-Ended Evolution: Perspectives from the OEE Workshop in York",2016,43,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982273745&doi=10.1162%2fARTL_a_00210&partnerID=40&md5=7ee529bed04cfa26c9060ca7b8af6045","Seventh Framework Programme","Final"
"Wang L.I., Greenspan M., Ellis R.","Validation of bone segmentation and improved 3-D registration using contour coherency in CT data",2006,43,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644612965&doi=10.1109%2fTMI.2005.863834&partnerID=40&md5=e9a282e1f5c496de50a23ab300601089","National Institutes of Health

National Center for Research Resources

Natural Sciences and Engineering Research Council of Canada","Final"
"Wang L., Fu Q.-L., Lee C.-G., Zeng Y.-R.","Model and algorithm of fuzzy joint replenishment problem under credibility measure on fuzzy goal",2013,41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871922439&doi=10.1016%2fj.knosys.2012.10.002&partnerID=40&md5=c1b7deba4fd298c582fc6742bc5b6e2b","National Natural Science Foundation of China

Henan University of Science and Technology

Fundamental Research Funds for the Central Universities","Final"
"Wang D., Larder B., Revell A., Montaner J., Harrigan R., De Wolf F., Lange J., Wegner S., Ruiz L., Pérez-Elías M.J., Emery S., Gatell J., D'Arminio Monforte A., Torti C., Zazzi M., Lane C.","A comparison of three computational modelling methods for the prediction of virological response to combination HIV therapy",2009,41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68249110722&doi=10.1016%2fj.artmed.2009.05.002&partnerID=40&md5=63b36270e9d7c53fbe3ebb03c3222bbd","National Institutes of Health

National Cancer Institute","Final"
"Robinson V.B.","Individual and multipersonal fuzzy spatial relations acquired using human-machine interaction",2000,41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000166633&doi=10.1016%2fS0165-0114%2899%2900017-2&partnerID=40&md5=6236e0481f72fb4b8e04e54c2221e054","National Science Foundation

Luonnontieteiden ja Tekniikan Tutkimuksen Toimikunta","Final"
"Sarty G.E., Liang W., Sonka M., Pierson R.A.","Semiautomated segmentation of ovarian follicular ultrasound images using a knowledge-based algorithm",1998,41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031983963&doi=10.1016%2fS0301-5629%2897%2900213-5&partnerID=40&md5=18b32c8f602497badc7f494673e09895","National Science Foundation

Medical Research Council Canada","Final"
"Xiong Z., Shen Q., Wang Y., Zhu C.","Paragraph vector representation based on word to vector and CNN learning",2018,40,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047834507&doi=10.3970%2fcmc.2018.01762&partnerID=40&md5=1598e736501582eabaa2ae30045ad5c6","National Natural Science Foundation of China

National Basic Research Program of China (973 Program)

Specialized Research Fund for the Doctoral Program of Higher Education of China","Final"
"Liu X., Liu Z., Wang G., Cai Z., Zhang H.","Ensemble Transfer Learning Algorithm",2017,40,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038847737&doi=10.1109%2fACCESS.2017.2782884&partnerID=40&md5=2836b6baddc0f01ce350bdd42706568f","National Natural Science Foundation of China

China University of Geosciences, Wuhan","Final"
"Chen I.Y., Szolovits P., Ghassemi M.","Can AI help reduce disparities in general medical and mental health care?",2019,39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061962448&doi=10.1001%2famajethics.2019.167&partnerID=40&md5=42e55cb89652b183fa1b491b7bc2319b","National Institute of Mental Health","Final"
"Holinski B.J., Everaert D.G., Mushahwar V.K., Stein R.B.","Real-time control of walking using recordings from dorsal root ganglia",2013,39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885444348&doi=10.1088%2f1741-2560%2f10%2f5%2f056008&partnerID=40&md5=296d1a6fa3d7d042dca442fad2718640","National Institute of Neurological Disorders and Stroke","Final"
"Ben Hadj-Alouane N., Lafrance S., Lin F., Mullins J., Yeddes M.M.","On the verification of intransitive noninterference in multilevel security",2005,39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844532854&doi=10.1109%2fTSMCB.2005.847749&partnerID=40&md5=b7c12a80113eadaf346f1775b597637f","National Science Foundation

National Institutes of Health

National Institute of Biomedical Imaging and Bioengineering

Natural Sciences and Engineering Research Council of Canada","Final"
"Naidoo L., Mathieu R., Main R., Kleynhans W., Wessels K., Asner G., Leblon B.","Savannah woody structure modelling and mapping using multi-frequency (X-, C- and L-band) Synthetic Aperture Radar data",2015,38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928709049&doi=10.1016%2fj.isprsjprs.2015.04.007&partnerID=40&md5=9c60b368f6285dc94c059ccb7daebb8e","John D. and Catherine T. MacArthur Foundation

Gordon and Betty Moore Foundation

Margaret A. Cargill Foundation

Seventh Framework Programme

Avatar Alliance Foundation

Canadian Space Agency

Council for Scientific and Industrial Research, South Africa

Department of Science and Technology, Republic of South Africa

Seventh Framework Programme","Final"
