Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Kim S., Kwon D., Shin S., Wilbur W.J.","PIE the search: Searching PubMed literature for protein interaction information",2012,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857143714&doi=10.1093%2fbioinformatics%2fbtr702&partnerID=40&md5=33e71ae9cb949c2d6fc66379e99799de","National Institutes of Health

U.S. National Library of Medicine

National Research Foundation of Korea","Final"
"Han B., Jung B., Nelson J.S., Choi E.-H.","Analysis of facial sebum distribution using a digital fluorescent imaging system",2007,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247598858&doi=10.1117%2f1.2435700&partnerID=40&md5=717714fa04ee67c88e6ace055225f621","National Institutes of Health

National Institute of Biomedical Imaging and Bioengineering

Ministry of Trade, Industry and Energy","Final"
"Su X., Sperli G., Moscato V., Picariello A., Esposito C., Choi C.","An Edge Intelligence Empowered Recommender System Enabling Cultural Heritage Applications",2019,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065877109&doi=10.1109%2fTII.2019.2908056&partnerID=40&md5=fb2d80677791d12a96eb5c285e4732b1","National Natural Science Foundation of China

National Research Foundation of Korea

National Basic Research Program of China (973 Program)","Final"
"Collins C., Andrienko N., Schreck T., Yang J., Choo J., Engelke U., Jena A., Dwyer T.","Guidance in the human–machine analytics process",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066730342&doi=10.1016%2fj.visinf.2018.09.003&partnerID=40&md5=528019a866eae953bba2345547017de6","Natural Sciences and Engineering Research Council of Canada

European Commission","Final"
"Lin J.C.-W., Ren S., Fournier-Viger P., Hong T.-P., Su J.-H., Vo B.","A fast algorithm for mining high average-utility itemsets",2017,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014957800&doi=10.1007%2fs10489-017-0896-1&partnerID=40&md5=85efd3e000f73388fbcd730c78192546","National Natural Science Foundation of China","Final"
"Li G., Wang L., Shi F., Lin W., Shen D.","Simultaneous and consistent labeling of longitudinal dynamic developing cortical surfaces in infants",2014,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926277613&doi=10.1016%2fj.media.2014.06.007&partnerID=40&md5=5b590e4054f1b1b00cb7bc9ea4685d39","National Institutes of Health

National Institute of Mental Health

National Institute on Aging

National Institute of Neurological Disorders and Stroke

National Institute of Biomedical Imaging and Bioengineering

Eunice Kennedy Shriver National Institute of Child Health and Human Development","Final"
"Park S.C., Chapman B.E., Zheng B.","A multistage approach to improve performance of computer-aided detection of pulmonary embolisms depicted on CT Images: Preliminary investigation",2011,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956358945&doi=10.1109%2fTBME.2010.2063702&partnerID=40&md5=af0985152b61d3802ea670ca21d51368","National Institutes of Health

National Heart, Lung, and Blood Institute

University of Pittsburgh","Final"
"Gao Y., Wang J., Wu W., Sangaiah A.K., Lim S.-J.","A hybrid method for mobile agent moving trajectory scheduling using ACO and PSO in WSNs",2019,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060913419&doi=10.3390%2fs19030575&partnerID=40&md5=411d853a3115e03427541f0e3083f298","National Natural Science Foundation of China","Final"
"Xu Z., Wu C., Li F., Chen W., Guo T., Kim T.W.","Triboelectric electronic-skin based on graphene quantum dots for application in self-powered, smart, artificial fingers",2018,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046513702&doi=10.1016%2fj.nanoen.2018.04.059&partnerID=40&md5=3d7ba094952b1fe27002a60efdce1f99","National Natural Science Foundation of China

National Research Foundation of Korea

Ministry of Education, Science and Technology

National Key Research and Development Program of China","Final"
"Ham B., Cho M., Schmid C., Ponce J.","Proposal Flow: Semantic Correspondences from Object Proposals",2018,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023646116&doi=10.1109%2fTPAMI.2017.2724510&partnerID=40&md5=485fbe587982a566f61c808b1731904b","European Research Council

National Research Foundation of Korea

Ministry of Science ICT and Future Planning

Institut Universitaire de France","Final"
"Bowd C., Weinreb R.N., Balasubramanian M., Lee I., Jang G., Yousefi S., Zangwill L.M., Medeiros F.A., Girkin C.A., Liebmann J.M., Goldbaum M.H.","Glaucomatous patterns in Frequency Doubling Technology (FDT) perimetry data identified by unsupervised machine learning classifiers",2014,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900432666&doi=10.1371%2fjournal.pone.0085941&partnerID=40&md5=94edc28f25366c5c38a795d72192908c","National Eye Institute","Final"
"Yu C.C.J., Raizen D.M., Fang-Yen C.","Multi-well imaging of development and behavior in Caenorhabditis elegans",2014,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890831575&doi=10.1016%2fj.jneumeth.2013.11.026&partnerID=40&md5=b3a8628d8e94849f664fc1328c8299e7","National Institutes of Health

NIH Office of the Director

National Institute of Neurological Disorders and Stroke

Ellison Medical Foundation

Alfred P. Sloan Foundation

University of Pennsylvania

National Alliance for Research on Schizophrenia and Depression","Final"
"Lee J.-H., Marzelli M., Jolesz F.A., Yoo S.-S.","Automated classification of fMRI data employing trial-based imagery tasks",2009,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67349187397&doi=10.1016%2fj.media.2009.01.001&partnerID=40&md5=1540eed3752150f38ba434a3165e5662","National Institutes of Health

National Institute of Neurological Disorders and Stroke

National Center for Research Resources","Final"
"Ke Y., Im J., Park S., Gong H.","Spatiotemporal downscaling approaches for monitoring 8-day 30 m actual evapotranspiration",2017,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013347183&doi=10.1016%2fj.isprsjprs.2017.02.006&partnerID=40&md5=c53991d93b0b076d71535ff6a0a76a1f","National Natural Science Foundation of China

Ministry of Science, ICT and Future Planning

Beijing Nova Program","Final"
"Hadidi R., Cao J., Woodward M., Ryoo M.S., Kim H.","Distributed Perception by Collaborative Robots",2018,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062003379&doi=10.1109%2fLRA.2018.2856261&partnerID=40&md5=c94fcc42c82625060709ce5d75c9745f","National Science Foundation","Final"
"Wu C., Luo C., Xiong N., Zhang W., Kim T.-H.","A greedy deep learning method for medical disease analysis",2018,18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045217173&doi=10.1109%2fACCESS.2018.2823979&partnerID=40&md5=d5f0fc2a398805595eae4791f7d8912a","Natural Science Foundation of Zhejiang Province","Final"
"Ma F., Zhu Y., Xu Z., Liu Y., Zheng X., Ju S., Li Q., Ni Z., Hu H., Chai Y., Wu C., Kim T.W., Li F.","Optoelectronic Perovskite Synapses for Neuromorphic Computing",2020,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078670422&doi=10.1002%2fadfm.201908901&partnerID=40&md5=c3d809e2610273d5808cb16ea821fcd1","National Natural Science Foundation of China

National Research Foundation of Korea

Ministry of Education, Science and Technology

National Key Research and Development Program of China","Final"
"Hu L., Tian Y., Yang J., Taleb T., Xiang L., Hao Y.","Ready Player One: UAV-Clustering-Based Multi-Task Offloading for Vehicular VR/AR Gaming",2019,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068856934&doi=10.1109%2fMNET.2019.1800357&partnerID=40&md5=8df89c04f2fb49be67714df970cb2923","Horizon 2020 Framework Programme

European Research Council

National Natural Science Foundation of China

Academy of Finland

China Postdoctoral Science Foundation","Final"
"Liu W., Chen X., Jeon B., Chen L., Chen B.","Influence maximization on signed networks under independent cascade model",2019,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055323997&doi=10.1007%2fs10489-018-1303-2&partnerID=40&md5=8a833d78260d91bc83de8ba6836d9f17","National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province","Final"
"Lee K., Kim B., Choi Y., Kim S., Shin W., Lee S., Park S., Kim S., Tan A.C., Kang J.","Deep learning of mutation-gene-drug relations from the literature",2018,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041001490&doi=10.1186%2fs12859-018-2029-1&partnerID=40&md5=8b6b5b778e164cdba31e0fee838dbae5","National Cancer Institute

National Research Foundation of Korea","Final"
"Jung U., Jeong M.K., Lu J.-C.","A vertical-energy-thresholding procedure for data reduction with multiple complex curves",2006,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749386445&doi=10.1109%2fTSMCB.2006.874681&partnerID=40&md5=510cb34213f07b6b66a6caa6a0c45241","National Science Foundation","Final"
"Jun S.B., Hynd M.R., Dowell-Mesfin N.M., Al-Kofahi Y., Roysam B., Shain W., Kim S.J.","Modulation of cultured neural networks using neurotrophin release from hydrogel-coated microelectrode arrays",2008,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47349103340&doi=10.1088%2f1741-2560%2f5%2f2%2f011&partnerID=40&md5=4a68ad3fccf3b230697e09bd37e63857","National Institute of Neurological Disorders and Stroke

National Institute of Biomedical Imaging and Bioengineering","Final"
"Liu Sheng O.R., Wei C.-P., Hu P.J.-H., Chang N.","Automated learning of patient image retrieval knowledge: Neural networks versus inductive decision trees",2000,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0342955040&doi=10.1016%2fS0167-9236%2800%2900092-0&partnerID=40&md5=ea1cdae30470e3b819bffbf8fe71fc85","National Science Foundation

International Business Machines Corporation

U.S. Army

Research Grants Council, University Grants Committee","Final"
"Lee J., Lee K., Joung I.S., Joo K., Brooks B.R., Lee J.","Sigma-RF: Prediction of the variability of spatial restraints in template-based modeling by random forest",2015,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925402614&doi=10.1186%2fs12859-015-0526-z&partnerID=40&md5=1f7a7d38643b7745bb425457a7341378","National Heart, Lung, and Blood Institute","Final"
"Li B., He M., Wu W., Sangaiah A.K., Jeon G.","Computation offloading algorithm for arbitrarily divisible applications in mobile edge computing environments: An OCR case",2018,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046998003&doi=10.3390%2fsu10051611&partnerID=40&md5=b71075f65e614d519598b19f83fe3013","National Natural Science Foundation of China","Final"
"Singh S.S., Kim D., Mohler J.L.","Java Web start based software for automated quantitative nuclear analysis of prostate cancer and benign prostate hyperplasia",2005,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27744536503&doi=10.1186%2f1475-925X-4-31&partnerID=40&md5=7fe65c2dcfab3b1dd5807e693e2a9083","National Cancer Institute","Final"
"Son W., Kim K., Amato N.M., Trinkle J.C.","A Generalized Framework for Interactive Dynamic Simulation for Multirigid Bodies",2004,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842587880&doi=10.1109%2fTSMCB.2003.818434&partnerID=40&md5=b1bd19d0690db1530cae0db0d7ed39ab","National Science Foundation

Texas Higher Education Coordinating Board","Final"
"Bushdid C., De March C.A., Fiorucci S., Matsunami H., Golebiowski J.","Agonists of G-Protein-Coupled Odorant Receptors Are Predicted from Chemical Features",2018,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046546598&doi=10.1021%2facs.jpclett.8b00633&partnerID=40&md5=ad321d30f26ce1010e379c7b8938eb33","National Science Foundation

National Institutes of Health

NIH Office of the Director

National Institute on Deafness and Other Communication Disorders

Gen Foundation

Agence Nationale de la Recherche

Fondation de France

National Science Foundation","Final"
"Coutinho M., Albuquerque R.O., Borges F., Villalba L.J.G., Kim T.-H.","Learning perfectly secure cryptography to protect communications with adversarial neural cryptography",2018,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046073653&doi=10.3390%2fs18051306&partnerID=40&md5=1f3a06aab284d8e85a7f2dcb83f0c483","Horizon 2020 Framework Programme

University of Central Missouri

National Graduate School in Scientific Computing

European Commission

Coordenação de Aperfeiçoamento de Pessoal de Nível Superior

Sungshin Women`s University

Universidad Complutense de Madrid

Fundação de Apoio à Pesquisa do Distrito Federal

Horizon 2020","Final"
"Edalat Y., Ahn J.-S., Obraczka K.","Smart Experts for Network State Estimation",2016,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991390927&doi=10.1109%2fTNSM.2016.2586506&partnerID=40&md5=99d3c532a402f39c0207ad0359667e09","National Science Foundation","Final"
"Guo Y., Gao Y., Shao Y., Price T., Oto A., Shen D.","Deformable segmentation of 3D MR prostate images via distributed discriminative dictionary and ensemble learning",2014,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903738961&doi=10.1118%2f1.4884224&partnerID=40&md5=fb10b2f4e21485a34fd8c52d1be8469b","National Cancer Institute

National Center for Advancing Translational Sciences","Final"
"Chae H., Park J., Lee S.-W., Nephew K.P., Kim S.","Comparative analysis using K-mer and K-flank patterns provides evidence for CpG island sequence evolution in mammalian genomes",2013,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877301094&doi=10.1093%2fnar%2fgkt144&partnerID=40&md5=360b2dcaf174e602752fb63c92862103","National Institutes of Health

Seoul National University

Rural Development Administration

National Research Foundation of Korea

Ministry of Education, Science and Technology","Final"
"Yoon S., Welsh W.J., Jung H., Yoo Y.D.","CSSP2: An improved method for predicting contact-dependent secondary structure propensity",2007,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35148821507&doi=10.1016%2fj.compbiolchem.2007.06.002&partnerID=40&md5=1953310e23e85c4b5e5cf4d61476629d","U.S. National Library of Medicine

National Research Foundation of Korea

Korea Science and Engineering Foundation

Ministry of Science and Technology, Taiwan","Final"
"Ye D., Yu R., Pan M., Han Z.","Federated Learning in Vehicular Edge Computing: A Selective Model Aggregation Approach",2020,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079643855&doi=10.1109%2fACCESS.2020.2968399&partnerID=40&md5=24d503715261c3ff3b06d42fe52e0b01","National Natural Science Foundation of China

Natural Science Foundation of Guangxi Province

Science and Technology Major Project of Guangxi","Final"
"Gao Y., Shen D.","Collaborative regression-based anatomical landmark detection",2015,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957922569&doi=10.1088%2f0031-9155%2f60%2f24%2f9377&partnerID=40&md5=5972d2078ff214519b959e9bcd534516","National Cancer Institute","Final"
"Gao Y., Zhan Y., Shen D.","Incremental learning with selective memory (ILSM): Towards fast prostate localization for image guided radiotherapy",2014,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894103205&doi=10.1109%2fTMI.2013.2291495&partnerID=40&md5=151e438a9e43b9a4300dbc1b499b6607","National Cancer Institute

National Institute of Dental and Craniofacial Research","Final"
"Brown D.A., Lazar N.A., Datta G.S., Jang W., McDowell J.E.","Incorporating spatial dependence into Bayesian multiple testing of statistical parametric maps in functional neuroimaging",2014,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883713295&doi=10.1016%2fj.neuroimage.2013.08.024&partnerID=40&md5=1fcd993a6543e5279e5784e58a003ed7","National Science Foundation

National Institute of Mental Health

National Security Agency

National Research Foundation of Korea

Kementerian Pendidikan Malaysia","Final"
"Xia Y., Wang G.-Y., Zhang X., Kim G.-B., Bae H.-Y.","Spatio-temporal Similarity Measure for Network Constrained Trajectory Data",2011,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860862828&doi=10.1080%2f18756891.2011.9727855&partnerID=40&md5=26144442f2656e9d7e59125104ede607","National Natural Science Foundation of China","Final"
"Choi J.Y., Hightower G.K., Wong J.K., Heaton R., Woods S., Grant I., Marcotte T.D., Ellis R.J., Letendre S.L., Collier A.C., Marra C.M., Clifford D.B., Gelman B.B., McArthur J.C., Morgello S., Simpson D.M., McCutchan J.A., Richman D.D., Smith D.M.","Genetic features of cerebrospinal fluid-derived subtype B HIV-1 tat",2012,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863701773&doi=10.1007%2fs13365-011-0059-9&partnerID=40&md5=306c4691b2f2095cc2658493b1eb89f2","National Institute of Mental Health

National Institute of Allergy and Infectious Diseases","Final"
"Park S.C., Leader J.K., Tan J., Lee G.S., Kim S.H., Na I.S., Zheng B.","Separation of left and right lungs using 3-dimensional information of sequential computed tomography images and a guided dynamic programming algorithm",2011,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953809058&doi=10.1097%2fRCT.0b013e31820e4389&partnerID=40&md5=6f3c79de1f06ef13567240857b671abb","National Heart, Lung, and Blood Institute","Final"
"Choi Y., Kim J.-H., Qian C., Kang J., Hersam M.C., Park J.-H., Cho J.H.","Gate-Tunable Synaptic Dynamics of Ferroelectric-Coupled Carbon-Nanotube Transistors",2020,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078673748&doi=10.1021%2facsami.9b17742&partnerID=40&md5=e700b9239b827fae7da104fab63c153d","National Science Foundation

Northwestern University

Materials Research Science and Engineering Center, Harvard University

Ministry of Science, ICT and Future Planning

National Research Foundation of Korea","Final"
"Lee M., Su S.Y.W., Lam H.","Event and rule services for achieving a Web-based knowledge network",2004,10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4444279722&doi=10.1016%2fj.knosys.2004.04.005&partnerID=40&md5=edcfcbb046d12b6aca4bd370b257aeb3","National Science Foundation","Final"
"Yang Z., Leng L., Kim B.-G.","Stoolnet for color classification of stool medical images",2019,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075929412&doi=10.3390%2felectronics8121464&partnerID=40&md5=c0a29b1bb3852ee40ef6ed5bebd0de6a","Research and Development

National Natural Science Foundation of China

China Scholarship Council

Sichuan Province Youth Science and Technology Innovation Team

Jiangxi Provincial Department of Science and Technology

Ministry of Public Security of the People's Republic of China","Final"
"Kim S., Park T., Kon M.","Cancer survival classification using integrated data sets and intermediate information",2014,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926250471&doi=10.1016%2fj.artmed.2014.06.003&partnerID=40&md5=15b3361df21e41010a68ba8044e8cf26","National Institutes of Health

National Institute of General Medical Sciences

Ministry of Education, Science and Technology","Final"
"Zheng H.-T., Borchert C., Jiang Y.","A knowledge-driven approach to biomedical document conceptualization",2010,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953362587&doi=10.1016%2fj.artmed.2010.02.005&partnerID=40&md5=deda5425c6ecace7f7323c96928d71db","National Natural Science Foundation of China","Final"
"Lee Y., Choi J., Ko N.Y., Choi H.-T.","Probability-based recognition framework for underwater landmarks using sonar images",2017,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028334890&doi=10.3390%2fs17091953&partnerID=40&md5=550775731d27212c5ba7d6129ccc3f02","National Institute of Neurological Disorders and Stroke

Ministry of Trade, Industry and Energy

Korea Food Research Institute","Final"
"Cai E., Juan D.-C., Garg S., Park J., Marculescu D.","Learning-Based Power/Performance Optimization for Many-Core Systems with Extended-Range Voltage/Frequency Scaling",2016,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979609009&doi=10.1109%2fTCAD.2015.2504330&partnerID=40&md5=a675ee5bc615d416862ec05bb2fe66d0","National Science Foundation

Samsung","Final"
"Sachnev V., Saraswathi S., Niaz R., Kloczkowski A., Suresh S.","Multi-class BCGA-ELM based classifier that identifies biomarkers associated with hallmarks of cancer",2015,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930679483&doi=10.1186%2fs12859-015-0565-5&partnerID=40&md5=71c3e0681ee08c21b8c1253042bc5464","National Science Foundation

National Institute of General Medical Sciences","Final"
"Wang X., Li J., Wang L., Yang C., Han Z.","Intelligent User-Centric Network Selection: A Model-Driven Reinforcement Learning Framework",2019,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062822457&doi=10.1109%2fACCESS.2019.2898205&partnerID=40&md5=a16d123e48199d6c6f0b5f8c6525880e","National Science Foundation

National Natural Science Foundation of China

China Postdoctoral Science Foundation

Shaanxi Province Postdoctoral Science Foundation

Higher Education Discipline Innovation Project","Final"
"Liu Z., Yazdanbakhsh A., Park T., Esmaeilzadeh H., Kim N.S.","SiMul: An Algorithm-Driven Approximate Multiplier Design for Machine Learning",2018,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051440088&doi=10.1109%2fMM.2018.043191125&partnerID=40&md5=b4028296a2048622d8925c25eb3849ef","National Science Foundation

Samsung","Final"
"Cornu P., Phansalkar S., Seger D.L., Cho I., Pontefract S., Robertson A., Bates D.W., Slight S.P.","High-priority and low-priority drug–drug interactions in different international electronic health record systems: A comparative study",2018,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044750280&doi=10.1016%2fj.ijmedinf.2017.12.027&partnerID=40&md5=8a25a5c95c5436a56b8159194341417e","Agency for Healthcare Research and Quality

Ministry of Education","Final"
"Chen Y., Djamasbi S., Du J., Lim S.","Integer-valued DEA super-efficiency based on directional distance function with an application of evaluating mood and its impact on performance",2013,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886729753&doi=10.1016%2fj.ijpe.2013.07.009&partnerID=40&md5=6f00afd5907b9ac3e8606c3a450b74d9","National Natural Science Foundation of China

China Postdoctoral Science Foundation","Final"
"Pyun K., Lim J., Gray R.M.","A robust hidden Markov Gauss mixture vector quantizer for a noisy source",2009,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649835992&doi=10.1109%2fTIP.2009.2019433&partnerID=40&md5=3492b57fe8578b0508d004f8d6ce94cc","National Science Foundation

Seoul National University","Final"
"Gao Y., Wang J., Wu W., Sangaiah A.K., Lim S.-J.","Travel route planning with optimal coverage in difficult wireless sensor network environment",2019,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065088931&doi=10.3390%2fs19081838&partnerID=40&md5=1fd0b9d7802e7417e9f1bf98a1ab5d50","National Natural Science Foundation of China","Final"
"Bae Y., Kumarasamy K., Ali I.M., Korfiatis P., Akkus Z., Erickson B.J.","Differences Between Schizophrenic and Normal Subjects Using Network Properties from fMRI",2018,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029583461&doi=10.1007%2fs10278-017-0020-4&partnerID=40&md5=6673928ff85464d5a43f09f18e39ccf7","National Cancer Institute","Final"
"Sung N.-D., Cho Y.-K., Kwon B.-M., Kwan H.H., Chan K.K.","3D QSAR studies on cinnamaldehyde analogues as farnesyl protein transferase inhibitors",2004,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-16644365167&doi=10.1007%2fBF02975421&partnerID=40&md5=8f5c409f006eedf82687e537f6edec0a","European Research Council

Inha University

Korea Science and Engineering Foundation","Final"
"Li L., Zhang Z., Xue K., Wang M., Pan M., Han Z.","aI-aided Downlink Interference Control in Dense Interference-aware Drone Small Cells Networks",2020,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079824242&doi=10.1109%2faCCESS.2020.2966740&partnerID=40&md5=19be96f644f10a6ef98c05efe3d45b40","National Natural Science Foundation of China

Northwestern Polytechnical University

China Aerospace Science and Technology Corporation

Fundamental Research Funds for the Central Universities

Shanghai Aerospace Science and Technology Innovation Foundation","Final"
"Ma J., Kang H.J., Kim J.Y., Jeong H.S., Im J.J., Namgung E., Kim M.J., Lee S., Kim T.D., Oh J.K., Chung Y.-A., Lyoo I.K., Lim S.M., Yoon S.","Network attributes underlying intellectual giftedness in the developing brain",2017,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044950661&doi=10.1038%2fs41598-017-11593-3&partnerID=40&md5=ba5a93730da6fdf35b1554c7df045e19","National Institute on Drug Abuse

National Research Foundation of Korea","Final"
"Lee C.-H., Shin D.-G.","Using Hellinger distance in a nearest neighbour classifier for relational databases",1999,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033331146&doi=10.1016%2fS0950-7051%2899%2900041-6&partnerID=40&md5=5fc41e8f3400620eca21429e4f0d5e1b","Dongguk University

National Institutes of Health","Final"
"Sethi I.K., Yoo J.H.","Symbolic mapping of neurons in feedforward networks",1996,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030565470&doi=10.1016%2f0167-8655%2896%2900069-4&partnerID=40&md5=0e51cd28ae2950a7f4e8055eaeab3857","National Science Foundation

Electric Power Research Institute","Final"
"Li Z., Zhang J., Tan T., Teng X., Sun X., Zhao H., Liu L., Xiao Y., Lee B., Li Y., Zhang Q., Sun S., Zheng Y., Yan J., Li N., Hong Y., Ko J., Jung H., Liu Y., Chen Y.-C., Wang C.-W., Yurovskiy V., Maevskikh P., Khanagha V., Jiang Y., Yu L., Liu Z., Li D., Schuffler P.J., Yu Q., Chen H., Tang Y., Litjens G.","Deep Learning Methods for Lung Cancer Segmentation in Whole-Slide Histopathology Images - The ACDC@LungHP Challenge 2019",2021,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096836394&doi=10.1109%2fJBHI.2020.3039741&partnerID=40&md5=0ff86367c53ae75db5f514a5daeaf817","National Institutes of Health

National Cancer Institute

National Natural Science Foundation of China

Natural Science Foundation of Hunan Province","Final"
"Ha S.-Y., Jin S., Kim D.","Convergence of a first-order consensus-based global optimization algorithm",2020,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095986316&doi=10.1142%2fS0218202520500463&partnerID=40&md5=65bf99844bdca98efd9f3a8f1b079d8a","National Natural Science Foundation of China

National Research Foundation of Korea","Final"
"Yin X., Niu Z., He Z., Li Z., Lee D.","An integrated computational intelligence technique based operating parameters optimization scheme for quality improvement oriented process-manufacturing system",2020,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077803876&doi=10.1016%2fj.cie.2020.106284&partnerID=40&md5=457244cf523cbc0609545d86074163de","National Natural Science Foundation of China

China Scholarship Council","Final"
"Kang M., Ramaswami G.K., Hodkiewicz M., Cripps E., Kim J.-M.","A sequential k-nearest neighbor classification approach for data-driven fault diagnosis using distance- and density-based affinity measures",2016,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008514401&doi=10.1007%2f978-3-319-40973-3_25&partnerID=40&md5=32b72d0ecbb25ed49345981438489a4c","National Natural Science Foundation of China","Final"
"Sun K.-W., Lee C.H., Xie X.-F.","MLHN: A Hypernetwork Model for Multi-Label Classification",2015,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939414755&doi=10.1142%2fS0218001415500202&partnerID=40&md5=9a7062d0a1c177dadcc764d4a82ca343","National Natural Science Foundation of China

Chongqing University of Posts and Telecommunications

China Scholarship Council","Final"
"Wu C., Du J., Liu Y., Xiong N., Jeong K., Yang G., Gao L.","An energy balancing routing algorithm for mobile sensor networks",2013,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893437941&doi=10.1166%2fsl.2013.3011&partnerID=40&md5=c9f614d482057464e11cb045d222c0f3",,"Final"
"Ma T., Yan Q., Tian W., Guan D., Lee S.","Replica creation strategy based on quantum evolutionary algorithm in data gird",2013,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874666414&doi=10.1016%2fj.knosys.2013.01.020&partnerID=40&md5=03c46f3683b23a9b4947f9699dddcd6b","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Priority Academic Program Development of Jiangsu Higher Education Institutions","Final"
"Yi S.-G., Park T., Lee J.K.","Response projected clustering for direct association with physiological and clinical response data",2008,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41249096891&doi=10.1186%2f1471-2105-9-76&partnerID=40&md5=8dbb09a5b556aa430afb957dea37cbcb","National Heart, Lung, and Blood Institute","Final"
"Feng J., Chen D., Pikhitsa P.V., Jung Y.-H., Yang J., Choi M.","Unconventional Alloys Confined in Nanoparticles: Building Blocks for New Matter",2020,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090057142&doi=10.1016%2fj.matt.2020.07.027&partnerID=40&md5=62ad817cd2d8ad70db098fe9e8763403","National Natural Science Foundation of China

Ministry of Science, ICT and Future Planning

National Research Foundation of Korea","Final"
