Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Zhao W., Beach T.H., Rezgui Y.","Optimization of Potable Water Distribution and Wastewater Collection Networks: A Systematic Review and Future Research Directions",2016,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968909210&doi=10.1109%2fTSMC.2015.2461188&partnerID=40&md5=8fb6e0a92b96b5d9b278273707ed8d4e","Seventh Framework Programme","Final"
"Joseph R., Courbin F., Metcalf R.B., Giocoli C., Hartley P., Jackson N., Bellagamba F., Kneib J.-P., Koopmans L., Lemson G., Meneghetti M., Meylan G., Petkova M., Pires S.","A PCA-based automated finder for galaxy-scale strong lenses",2014,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902449759&doi=10.1051%2f0004-6361%2f201423365&partnerID=40&md5=0e54ab763ee7af0d7bca97f5b569ccde","Seventh Framework Programme

Science and Technology Facilities Council

Schweizerischer Nationalfonds zur F&#x00F6;rderung der Wissenschaftlichen Forschung","Final"
"Yan J., El Ahmad A.S.","CAPTCHA security: A case study",2009,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349314701&doi=10.1109%2fMSP.2009.84&partnerID=40&md5=280b5523b937c571008624fc33048de0","European Commission","Final"
"Heron E.A., Finkenstädt B., Rand D.A.","Bayesian inference for dynamic transcriptional regulation; the Hes1 system as a case study",2007,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35748969565&doi=10.1093%2fbioinformatics%2fbtm367&partnerID=40&md5=ebeeacef48c0df14961a2565e54040fa","Engineering and Physical Sciences Research Council

Biotechnology and Biological Sciences Research Council

European Commission","Final"
"Dias W.P.S., Blockley D.I.","Reflective practice in engineering design",1995,32,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029404902&doi=10.1680%2ficien.1995.28038&partnerID=40&md5=e34dac374312dfdf50dd60ed1b3eef0a","National Science Foundation","Final"
"Ding R.-X., Palomares I., Wang X., Yang G.-R., Liu B., Dong Y., Herrera-Viedma E., Herrera F.","Large-Scale decision-making: Characterization, taxonomy, challenges and future directions from an Artificial Intelligence and applications perspective",2020,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079010266&doi=10.1016%2fj.inffus.2020.01.006&partnerID=40&md5=2378c7c305b6f58837d44ba28a4fde26","National Natural Science Foundation of China

Ministerio de Economía y Competitividad

European Regional Development Fund","Final"
"Deshpande D., Pasipanodya J.G., Mpagama S.G., Bendet P., Srivastava S., Koeuth T., Lee P.S., Bhavnani S.M., Ambrose P.G., Thwaites G., Heysell S.K., Gumbo T.","Levofloxacin Pharmacokinetics/Pharmacodynamics, Dosing, Susceptibility Breakpoints, and Artificial Intelligence in the Treatment of Multidrug-resistant Tuberculosis",2018,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057528007&doi=10.1093%2fcid%2fciy611&partnerID=40&md5=5d48cb2fc05148e260069c1575e5b976","National Institutes of Health

National Institute of Allergy and Infectious Diseases

Wellcome Trust","Final"
"Kaiser M.S., Lwin K.T., Mahmud M., Hajializadeh D., Chaipimonplin T., Sarhan A., Hossain M.A.","Advances in crowd analysis for urban applications through urban event detection",2018,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038826659&doi=10.1109%2fTITS.2017.2771746&partnerID=40&md5=e4a42f75042937abdf1920c827280022","European Commission","Final"
"Stahl B.C., Wright D.","Ethics and Privacy in AI and Big Data: Implementing Responsible Research and Innovation",2018,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049157514&doi=10.1109%2fMSP.2018.2701164&partnerID=40&md5=50b6eaf8e77ff12f41dce9d4538b2b4d","Horizon 2020","Final"
"Riverso S., Boem F., Ferrari-Trecate G., Parisini T.","Plug-and-Play Fault Detection and Control-Reconfiguration for a Class of Nonlinear Large-Scale Constrained Systems",2016,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85004001389&doi=10.1109%2fTAC.2016.2535724&partnerID=40&md5=492227502f48cc4f75395c5ce1487a3d","Seventh Framework Programme

Engineering and Physical Sciences Research Council

Research Councils UK

Seventh Framework Programme","Final"
"Wiggins G.A., Bhattacharya J.","Mind the gap: An attempt to bridge computational and neuroscientific approaches to study creativity",2014,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905013444&doi=10.3389%2ffnhum.2014.00540&partnerID=40&md5=077b8f4ac1281e27d401bfa05f0828e4","Seventh Framework Programme","Final"
"Chen H., Tino P., Yao X.","Efficient probabilistic classification vector machine with incremental basis function selection",2014,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893664715&doi=10.1109%2fTNNLS.2013.2275077&partnerID=40&md5=3b56866baa643c2bedb4703270d991df","Seventh Framework Programme

Engineering and Physical Sciences Research Council

Biotechnology and Biological Sciences Research Council","Final"
"Wu O., Hu W., Maybank S.J., Zhu M., Li B.","Efficient clustering aggregation based on data fragments",2012,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862783105&doi=10.1109%2fTSMCB.2012.2183591&partnerID=40&md5=044208d6bd9c73affe4352eae4200507","National Natural Science Foundation of China","Final"
"Nugent T., Ward S., Jones D.T.","The MEMPACK alpha-helical transmembrane protein structure prediction server",2011,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955774472&doi=10.1093%2fbioinformatics%2fbtr096&partnerID=40&md5=6952e81b5068e924525996230e3fa0b0","Wellcome Trust

Medical Research Council

Biotechnology and Biological Sciences Research Council

European Commission","Final"
"Kodogiannis V.S., Boulougoura M., Wadge E., Lygouras J.N.","The usage of soft-computing methodologies in interpreting capsule endoscopy",2007,31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947263026&doi=10.1016%2fj.engappai.2006.09.006&partnerID=40&md5=61da3d4147be8f8a3796fba2a9cd4971","European Commission

University of Westminster","Final"
"Liu Q., Liu Z., Xu W., Tang Q., Zhou Z., Pham D.T.","Human-robot collaboration in disassembly for sustainable manufacturing",2019,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061896550&doi=10.1080%2f00207543.2019.1578906&partnerID=40&md5=c9a7e3ade0343e1a3d745c4eb7e16a66","Engineering and Physical Sciences Research Council

National Natural Science Foundation of China

Hubei Technological Innovation Special Fund","Final"
"Cui S., Wang D., Wang Y., Yu P.-W., Jin Y.","An improved support vector machine-based diabetic readmission prediction",2018,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055033946&doi=10.1016%2fj.cmpb.2018.10.012&partnerID=40&md5=95042ee9482c83c8dec1b96b77256da9","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Sichuan University","Final"
"Yoshida M., Hinkley T., Tsuda S., Abul-Haija Y.M., McBurney R.T., Kulikov V., Mathieson J.S., Galiñanes Reyes S., Castro M.D., Cronin L.","Using Evolutionary Algorithms and Machine Learning to Explore Sequence Space for the Discovery of Antimicrobial Peptides",2018,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043517405&doi=10.1016%2fj.chempr.2018.01.005&partnerID=40&md5=a9d91933004e97e9fa85703ae28da5f4","Medical Research Council

Engineering and Physical Sciences Research Council

Biotechnology and Biological Sciences Research Council

European Commission

European Research Council

University of Glasgow

Honjo International Scholarship Foundation","Final"
"Zhou M., Liu X., Yang J.","Evidential reasoning approach for MADM based on incomplete interval value",2017,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047735552&doi=10.3233%2fJIFS-17522&partnerID=40&md5=e05ccadbd351aea32e7e90f139302a1b","National Natural Science Foundation of China

Natural Science Foundation of Anhui Province","Final"
"Martiniani S., Schrenk K.J., Stevenson J.D., Wales D.J., Frenkel D.","Turning intractable counting into sampling: Computing the configurational entropy of three-dimensional jammed packings",2016,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955562264&doi=10.1103%2fPhysRevE.93.012906&partnerID=40&md5=ca43c8a5f7d7b355c7c56040cd2aba3e","Seventh Framework Programme

Engineering and Physical Sciences Research Council

Schweizerischer Nationalfonds zur F&#x00F6;rderung der Wissenschaftlichen Forschung","Final"
"Papanikolaou A., Alfred Mohammed E., Hirdaris S.E.","Stochastic uncertainty modelling for ship design loads and operational guidance",2014,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903718865&doi=10.1016%2fj.oceaneng.2014.01.014&partnerID=40&md5=d3b57d046af1f33f2342151157c2e049","Newcastle University

Sixth Framework Programme

Seventh Framework Programme","Final"
"Fairbank M., Li S., Fu X., Alonso E., Wunsch D.","An adaptive recurrent neural-network controller using a stabilization matrix and predictive inputs to solve a tracking problem under disturbances",2014,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886388184&doi=10.1016%2fj.neunet.2013.09.010&partnerID=40&md5=2608847023b5440fe79975392a21e9a6","National Science Foundation","Final"
"Van Schie G., Wallis M.G., Leifland K., Danielsson M., Karssemeijer N.","Mass detection in reconstructed digital breast tomosynthesis volumes with a computer-aided detection system trained on 2D mammograms",2013,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876161237&doi=10.1118%2f1.4791643&partnerID=40&md5=4f45e87f2e78e2d5ab172e54c15ae939","Seventh Framework Programme

European Commission

Sixth Framework Programme","Final"
"Panagou E.Z., Sahgal N., Magan N., Nychas G.-J.E.","Table olives volatile fingerprints: Potential of an electronic nose for quality discrimination",2008,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51649126927&doi=10.1016%2fj.snb.2008.06.038&partnerID=40&md5=41b3808c44f4e0a13c05453cae31a3b2","European Commission","Final"
"Leach A.R., Dolata D.P., Prout K.","Automated Conformational Analysis and Structure Generation: Algorithms for Molecular Perception",1990,30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025470173&doi=10.1021%2fci00067a017&partnerID=40&md5=751b72c9e0aa8ef6061091a1cafb6f1c","National Center for Research Resources","Final"
"Xiong K., Leng S., Hu J., Chen X., Yang K.","Smart Network Slicing for Vehicular Fog-RANs",2019,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064604436&doi=10.1109%2fTVT.2019.2900234&partnerID=40&md5=f45fb8aac16aa1cb085f876208fa9da9","National Natural Science Foundation of China

Ministry of Education of the People's Republic of China

Fundamental Research Funds for the Central Universities","Final"
"Borrego C., Ginja J., Coutinho M., Ribeiro C., Karatzas K., Sioumis T., Katsifarakis N., Konstantinidis K., De Vito S., Esposito E., Salvato M., Smith P., André N., Gérard P., Francis L.A., Castell N., Schneider P., Viana M., Minguillón M.C., Reimringer W., Otjes R.P., von Sicard O., Pohle R., Elen B., Suriano D., Pfister V., Prato M., Dipinto S., Penza M.","Assessment of air quality microsensors versus reference methods: The EuNetAir Joint Exercise – Part II",2018,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053397304&doi=10.1016%2fj.atmosenv.2018.08.028&partnerID=40&md5=5fa2871ed7ab8e99631d0fc11e7762c7","Seventh Framework Programme

University College London

European Cooperation in Science and Technology

Generalitat de Catalunya

Ministry of Economy, Trade and Industry

Seventh Framework Programme

Ministerio de Economía, Industria y Competitividad, Gobierno de España","Final"
"Eaton J., Yang S., Gongora M.","Ant Colony Optimization for Simulated Dynamic Multi-Objective Railway Junction Rescheduling",2017,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016509950&doi=10.1109%2fTITS.2017.2665042&partnerID=40&md5=b2da120b896e34558be0f9219c31f7c4","Engineering and Physical Sciences Research Council

National Natural Science Foundation of China","Final"
"Bosco C., Alegana V., Bird T., Pezzulo C., Bengtsson L., Sorichetta A., Steele J., Hornby G., Ruktanonchai C., Ruktanonchai N., Wetter E., Tatem A.J.","Exploring the high-resolution mapping of gender-disaggregated development indicators",2017,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019236996&doi=10.6084%2fm9.figshare.c.3722725&partnerID=40&md5=4c81a6d7651946b33b4e30e78352c53a","National Institute of Allergy and Infectious Diseases","Final"
"Pippa E., Zacharaki E.I., Mporas I., Tsirka V., Richardson M.P., Koutroumanidis M., Megalooikonomou V.","Improving classification of epileptic and non-epileptic EEG events by feature selection",2016,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947020814&doi=10.1016%2fj.neucom.2015.06.071&partnerID=40&md5=e15ba27dd61780a1500db00e6ca66bbe","College of Environmental Science and Forestry, State University of New York

European Commission

European Social Fund","Final"
"Amato G., Bacciu D., Broxvall M., Chessa S., Coleman S., Di Rocco M., Dragone M., Gallicchio C., Gennaro C., Lozano H., McGinnity T.M., Micheli A., Ray A.K., Renteria A., Saffiotti A., Swords D., Vairo C., Vance P.","Robotic Ubiquitous Cognitive Ecology for Smart Homes",2015,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953359131&doi=10.1007%2fs10846-015-0178-2&partnerID=40&md5=062e417cf9212f1a642ba8983385aa8e","Seventh Framework Programme","Final"
"Guerrero R., Wolz R., Rao A.W., Rueckert D.","Manifold population modeling as a neuro-imaging biomarker: Application to ADNI and ADNI-GO",2014,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898624767&doi=10.1016%2fj.neuroimage.2014.03.036&partnerID=40&md5=40f04450e4049eea076507b1cbed0534","Seventh Framework Programme

Medical Research Council

European Commission

Consejo Nacional de Ciencia y Tecnología","Final"
"Tian Z., Zhong H., Sun L., Fischer G., van Velthuizen H., Liang Z.","Improving performance of Agro-Ecological Zone (AEZ) modeling by cross-scale model coupling: An application to japonica rice production in Northeast China",2014,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028158054&doi=10.1016%2fj.ecolmodel.2013.11.020&partnerID=40&md5=01044b38195dce7c17527e3f57b5340f","National Natural Science Foundation of China

Ministry of Education of the People's Republic of China

East China Normal University

International Institute for Applied Systems Analysis","Final"
"Lu C., Devos A., Suykens J.A.K., Arús C., Van Huffel S.","Bagging linear sparse Bayesian learning models for variable selection in cancer diagnosis",2007,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248589755&doi=10.1109%2fTITB.2006.889702&partnerID=40&md5=33441141959c9d081f973bb580ca117f","European Commission

Fonds Wetenschappelijk Onderzoek

Agentschap voor Innovatie door Wetenschap en Technologie

KU Leuven","Final"
"Cula O.G., Dana K.J., Murphy F.P., Rao B.K.","Bidirectional imaging and modelling of skin texture",2004,29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-9644268890&doi=10.1109%2fTBME.2004.836520&partnerID=40&md5=277d427171d1ff2426b2ecc7f5e14c1c","National Science Foundation","Final"
"Jia P., Yu C., Remais J.V., Stein A., Liu Y., Brownson R.C., Lakerveld J., Wu T., Yang L., Smith M., Amer S., Pearce J., Kestens Y., Kwan M.-P., Lai S., Xu F., Chen X., Rundle A., Xiao Q., Xue H., Luo M., Zhao L., Cheng G., Yang S., Zhou X., Li Y., Panter J., Kingham S., Jones A., Johnson B.T., Shi X., Zhang L., Wang L., Wu J., Mavoa S., Toivonen T., Mwenda K.M., Wang Y., Verschuren W.M.M., Vermeulen R., James P.","Spatial Lifecourse Epidemiology Reporting Standards (ISLE-ReSt) statement",2020,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076200355&doi=10.1016%2fj.healthplace.2019.102243&partnerID=40&md5=715e3233848bf8656b699499d098adea","Wellcome Trust

United Kingdom Clinical Research Collaboration

Medical Research Council

Economic and Social Research Council

National Institute for Health Research

British Heart Foundation

National Health and Medical Research Council

Koninklijke Nederlandse Akademie van Wetenschappen

National Natural Science Foundation of China

Nederlandse Organisatie voor Wetenschappelijk Onderzoek

Chinese Center for Disease Control and Prevention

Education Department of Henan Province

State Key Laboratory of Urban and Regional Ecology

West China Hospital, Sichuan University

Lorentz Center

National Health Commission of the People's Republic of China","Final"
"Tan L.T., Hu R.Q., Hanzo L.","Twin-Timescale Artificial Intelligence Aided Mobility-Aware Edge Caching and Computing in Vehicular Networks",2019,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064599372&doi=10.1109%2fTVT.2019.2893898&partnerID=40&md5=d63a3f6ba129b928ffef9876c35a7dba","National Science Foundation

Intel Corporation

Horizon 2020 Framework Programme

Engineering and Physical Sciences Research Council

Royal Society

European Research Council

National Natural Science Foundation of China

National Science Foundation","Final"
"Hortensius R., Hekele F., Cross E.S.","The Perception of Emotion in Artificial Agents",2018,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054654173&doi=10.1109%2fTCDS.2018.2826921&partnerID=40&md5=3141d96a41cbb017a49d4ea62e4391f7","Horizon 2020 Framework Programme

European Research Council","Final"
"Deringer V.L., Caro M.A., Jana R., Aarva A., Elliott S.R., Laurila T., Csányi G., Pastewka L.","Computational Surface Chemistry of Tetrahedral Amorphous Carbon by Combining Machine Learning and Density Functional Theory",2018,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054148417&doi=10.1021%2facs.chemmater.8b02410&partnerID=40&md5=32ac2ba43f0869607d2406deb7a5d084","Alexander von Humboldt-Stiftung

Horizon 2020 Framework Programme

Engineering and Physical Sciences Research Council

Leverhulme Trust

Deutsche Forschungsgemeinschaft

Academy of Finland

Isaac Newton Trust","Final"
"Zhang X., Chan F.T.S., Adamatzky A., Mahadevan S., Yang H., Zhang Z., Deng Y.","An intelligent physarum solver for supply chain network design under profit maximization and oligopolistic competition",2017,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979017491&doi=10.1080%2f00207543.2016.1203075&partnerID=40&md5=0adcb22fc3d8174efff71a0d0182d6a3","National Natural Science Foundation of China

Hong Kong Polytechnic University

Natural Science Foundation of Chongqing

National High-tech Research and Development Program","Final"
"Alberola J.M., Del Val E., Sanchez-Anguix V., Palomares A., Dolores Teruel M.","An artificial intelligence tool for heterogeneous team formation in the classroom",2016,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979470019&doi=10.1016%2fj.knosys.2016.02.010&partnerID=40&md5=ee40905ca399831fed0585cc1a5d6a73","Horizon 2020 Framework Programme","Final"
"Buesing L., MacKe J.H., Sahani M.","Learning stable, regularised latent models of neural population dynamics",2012,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861897852&doi=10.3109%2f0954898X.2012.677095&partnerID=40&md5=f69927417e69e7d578675062ae268598","Defense Advanced Research Projects Agency

Gatsby Charitable Foundation

European Commission","Final"
"Tombini M., Rigosa J., Zappasodi F., Porcaro C., Citi L., Carpaneto J., Rossini P.M., Micera S.","Combined analysis of cortical (EEG) and nerve stump signals improves robotic hand control",2012,28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857290926&doi=10.1177%2f1545968311408919&partnerID=40&md5=21eec4a2131559b2e488f8fe1ea22fb4","Seventh Framework Programme","Final"
"Iqbal R., Doctor F., More B., Mahmud S., Yousuf U.","Big data analytics: Computational intelligence techniques and application areas",2020,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044950715&doi=10.1016%2fj.techfore.2018.03.024&partnerID=40&md5=70a65abd8bead6f4626901ddb36b5143","Jaguar Land Rover

Engineering and Physical Sciences Research Council

Technology Strategy Board

European Regional Development Fund","Final"
"Perez-Liebana D., Liu J., Khalifa A., Gaina R.D., Togelius J., Lucas S.M.","General video game AI: A multitrack framework for evaluating agents, games, and content generation algorithms",2019,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073105260&doi=10.1109%2fTG.2019.2901021&partnerID=40&md5=f17f927392e15ed9a6447dd732046bb5","National Science Foundation

Engineering and Physical Sciences Research Council

Shenzhen Peacock Plan","Final"
"Martínez-López J., Bagstad K.J., Balbi S., Magrach A., Voigt B., Athanasiadis I., Pascual M., Willcock S., Villa F.","Towards globally customizable ecosystem service models",2019,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054167217&doi=10.1016%2fj.scitotenv.2018.09.371&partnerID=40&md5=b6cc79b5b68fa96a273bfeaa03d20722","Horizon 2020 Framework Programme

Economic and Social Research Council

Natural Environment Research Council","Final"
"Hu H., Ma B., Shen J., Shao L.","Manifold regularized correlation object tracking",2018,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017715274&doi=10.1109%2fTNNLS.2017.2688448&partnerID=40&md5=6f432ca81edd7d34c585f8ad1457872c","National Natural Science Foundation of China

Beijing Municipal Education Commission

National Basic Research Program of China (973 Program)","Final"
"Banzhaf W., Baumgaertner B., Beslon G., Doursat R., Foster J.A., McMullin B., de Melo V.V., Miconi T., Spector L., Stepney S., White R.","Defining and simulating open-ended novelty: requirements, guidelines, and challenges",2016,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971643949&doi=10.1007%2fs12064-016-0229-7&partnerID=40&md5=4d7ecfba27ae3e02e14946f4c75a2f68","Seventh Framework Programme","Final"
"Gunes H., Hung H.","Is automatic facial expression recognition of emotions coming to a dead end? The rise of the new kids on the block",2016,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964575153&doi=10.1016%2fj.imavis.2016.03.013&partnerID=40&md5=f88a2b9bfc2d3436bf88b7a82ffec96b","Seventh Framework Programme

Engineering and Physical Sciences Research Council

European Commission","Final"
"Van Hoorde K., Van Huffel S., Timmerman D., Bourne T., Van Calster B.","A spline-based tool to assess and visualize the calibration of multiclass risk predictions",2015,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927977915&doi=10.1016%2fj.jbi.2014.12.016&partnerID=40&md5=2fa16971b6fb13aa5162a32050a23f6a","European Resuscitation Council

Imperial College London

Imperial College Healthcare NHS Trust

European Research Council

Belgian Federal Science Policy Office

Fonds Wetenschappelijk Onderzoek

Agentschap voor Innovatie door Wetenschap en Technologie

Onderzoeksraad, KU Leuven

Vlaamse regering","Final"
"Corus D., Dang D.-C., Eremeev A.V., Lehre P.K.","Level-based analysis of genetic algorithms and other search processes",2014,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921717289&doi=10.1007%2f978-3-319-10762-2_90&partnerID=40&md5=526bf9a7fdcb0d138bf6b0cbfb54c6fa","Engineering and Physical Sciences Research Council

Российский Фонд Фундаментальных Исследований (РФФИ)

Seventh Framework Programme","Final"
"Filos-Ratsikas A., Frederiksen S.K.S., Zhang J.","Social welfare in one-sided matchings: Random priority and beyond",2014,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921377868&doi=10.1007%2f978-3-662-44803-8_1&partnerID=40&md5=af1699ae173c705d07037aa747981654","Seventh Framework Programme","Final"
"Bai R., Li J., Atkin J.A.D., Kendall G.","A novel approach to independent taxi scheduling problem based on stable matching",2014,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906854831&doi=10.1057%2fjors.2013.96&partnerID=40&md5=268a110e1ed1a3c3e6509bf2c7b5795f","Engineering and Physical Sciences Research Council

National Natural Science Foundation of China

Natural Science Foundation of Zhejiang Province","Final"
"Gatto L., Breckels L.M., Burger T., Nightingale D.J.H., Groen A.J., Campbell C., Nikolovski N., Mulvey C.M., Christoforou A., Ferro M., Lilley K.S.","A foundation for reliable spatial proteomics data analysis",2014,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905215664&doi=10.1074%2fmcp.M113.036350&partnerID=40&md5=c484e82379798f71782c41b0e8c4b072","Seventh Framework Programme

Biotechnology and Biological Sciences Research Council","Final"
"Liffiton M., Mneimneh M., Lynce I., Andraus Z., Marques-Silva J., Sakallah K.","A branch and bound algorithm for extracting smallest minimal unsatisfiable subformulas",2009,27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349507165&doi=10.1007%2fs10601-008-9058-8&partnerID=40&md5=49ee2daa1ba84a0e57013d40e44e0d3e","National Science Foundation

Seventh Framework Programme

European Commission

Instituto Nacional de Ciência e Tecnologia para Excitotoxicidade e Neuroproteção","Final"
"Lee H., Aydin N., Choi Y., Lekhavat S., Irani Z.","A decision support system for vessel speed decision in maritime logistics using weather archive big data",2018,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020793024&doi=10.1016%2fj.cor.2017.06.005&partnerID=40&md5=555fe979de141d9e7a1dc2dbe566f1a6","Seventh Framework Programme

National Research Foundation of Korea","Final"
"Li H., Liu J., Wu K., Yang Z., Liu R.W., Xiong N.","Spatio-temporal vessel trajectory clustering based on data mapping and density",2018,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052687660&doi=10.1109%2fACCESS.2018.2866364&partnerID=40&md5=a54879a1d57e47be2ce754765df87cfe","National Natural Science Foundation of China

China Scholarship Council","Final"
"Han J., Zhang Z., Cummins N., Ringeval F., Schuller B.","Strength modelling for real-worldautomatic continuous affect recognition from audiovisual signals",2017,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008150025&doi=10.1016%2fj.imavis.2016.11.020&partnerID=40&md5=ad1c8982168d55be77f52fc994a53ceb","Horizon 2020 Framework Programme

Seventh Framework Programme

Urban Innovative Actions

European Research Council

Seventh Framework Programme","Final"
"Burton E., Goldsmith J., Koenig S., Kuipers B., Mattei N., Walsh T.","Ethical considerations in artificial intelligence courses",2017,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021657582&doi=10.1609%2faimag.v38i2.2731&partnerID=40&md5=7ccc30ffefbe36643a419c56be18559f","National Science Foundation

Horizon 2020 Framework Programme","Final"
"Yang L., Cai X., Zhang Y., Shi P.","Enhancing sentence-level clustering with ranking-based clustering framework for theme-based summarization",2014,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891737124&doi=10.1016%2fj.ins.2013.11.026&partnerID=40&md5=fc9e3d6352c5cfdc3a3bf2f4977b57f3","National Natural Science Foundation of China

Central Universities in China","Final"
"Henderson J.M., Nuthmann A., Luke S.G.","Eye movement control during scene viewing: Immediate effects of scene luminance on fixation durations",2013,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881013151&doi=10.1037%2fa0031224&partnerID=40&md5=93bdea8e740f649102a9f2d43ccd098d",,"Final"
"Bürger C.M., Kolditz O., Fowler H.J., Blenkinsop S.","Future climate scenarios and rainfall-runoff modelling in the Upper Gallego catchment (Spain)",2007,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250207695&doi=10.1016%2fj.envpol.2007.02.002&partnerID=40&md5=a34064a519586e7ca894d28924cfc703","European Commission","Final"
"Wang B., Xie B., Xuan J., Jiao K.","AI-based optimization of PEM fuel cell catalyst layers for maximum power density via data-driven surrogate modeling",2020,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077646160&doi=10.1016%2fj.enconman.2019.112460&partnerID=40&md5=c807e21aa3f2522d4f12318beeae523e","Netherland-America Foundation

Royal Society

National Natural Science Foundation of China

Natural Science Foundation of Tianjin City","Final"
"Shung D.L., Au B., Taylor R.A., Tay J.K., Laursen S.B., Stanley A.J., Dalton H.R., Ngu J., Schultz M., Laine L.","Validation of a Machine Learning Model That Outperforms Clinical Risk Scoring Systems for Upper Gastrointestinal Bleeding",2020,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076164730&doi=10.1053%2fj.gastro.2019.09.009&partnerID=40&md5=f2b9c6f9eddbc00f7d851d12885f5292","National Institutes of Health","Final"
"Supančič J.S., III, Rogez G., Yang Y., Shotton J., Ramanan D.","Depth-Based Hand Pose Estimation: Methods, Data, and Challenges",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045261450&doi=10.1007%2fs11263-018-1081-7&partnerID=40&md5=78afd9622b2219c4f6455006c57b650b","National Science Foundation

Office of Naval Research

European Commission","Final"
"Gray J., Banchi L., Bayat A., Bose S.","Machine-Learning-Assisted Many-Body Entanglement Measurement",2018,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054838104&doi=10.1103%2fPhysRevLett.121.150503&partnerID=40&md5=d7f97fc7c4b8c490d61a52d049adb852","Seventh Framework Programme

Engineering and Physical Sciences Research Council

University College London

European Research Council

National Key Research and Development Program of China","Final"
