Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"de Garis H., Shuo C., Goertzel B., Ruiting L.","A world survey of artificial brain projects, Part I: Large-scale brain simulations",2010,91,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649478095&doi=10.1016%2fj.neucom.2010.08.004&partnerID=40&md5=72448e75b89a6e1c192606cf2685cf84","National Natural Science Foundation of China","Final"
"Lin Q.-H., Liu J., Zheng Y.-R., Liang H., Calhoun V.D.","Semiblind spatial ICA of fMRI using spatial constraints",2010,91,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953826988&doi=10.1002%2fhbm.20919&partnerID=40&md5=4138d3d69aad86f251a4994b8ea87b10","National Institute of Biomedical Imaging and Bioengineering","Final"
"Chen Y., Yang B., Abraham A.","Flexible neural trees ensemble for stock index modeling",2007,91,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845997779&doi=10.1016%2fj.neucom.2006.10.005&partnerID=40&md5=26e58f33898399a48d1dcde2953e5413","Science and Technology Development Plan of Shandong Province

National Natural Science Foundation of China","Final"
"Khulal U., Zhao J., Hu W., Chen Q.","Nondestructive quantifying total volatile basic nitrogen (TVB-N) content in chicken using hyperspectral imaging (HSI) technique combined with different data dimension reduction algorithms",2016,90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949316619&doi=10.1016%2fj.foodchem.2015.11.084&partnerID=40&md5=3c52668f80338fbe5b4c4517b66dcc18","National Natural Science Foundation of China","Final"
"Li W., Cao P., Zhao D., Wang J.","Pulmonary Nodule Classification with Deep Convolutional Neural Networks on Computed Tomography Images",2016,90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008883816&doi=10.1155%2f2016%2f6215085&partnerID=40&md5=0bf2c1ce1820e853529be07c64fa1dc8","National Natural Science Foundation of China

Ministry of Science and Technology of the People's Republic of China

China Postdoctoral Science Foundation

National Key Research and Development Program of China

Fundamental Research Funds for the Central Universities","Final"
"Yu L., Wang Z., Tang L.","A decomposition-ensemble model with data-characteristic-driven reconstruction for crude oil price forecasting",2015,90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937780994&doi=10.1016%2fj.apenergy.2015.07.025&partnerID=40&md5=e292dbcde3ca3cb4878665a389039039","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities

National Science Fund for Distinguished Young Scholars

National Program for Support of Top-notch Young Professionals","Final"
"Liao T., Stützle T., Montes De Oca M.A., Dorigo M.","A unified ant colony optimization algorithm for continuous optimization",2014,90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892782418&doi=10.1016%2fj.ejor.2013.10.024&partnerID=40&md5=3ca1889842d8a80cc1b2be969d7eca09","Seventh Framework Programme

European Research Council

Fédération Wallonie-Bruxelles

China Scholarship Council

Seventh Framework Programme","Final"
"Lian J., Feng Z., Shi P.","Observer design for switched recurrent neural networks: An average dwell time approach",2011,90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053624322&doi=10.1109%2fTNN.2011.2162111&partnerID=40&md5=7bae80e54a4ca9bd7457b8bba82fa2b5","National Natural Science Foundation of China","Final"
"Fu J., He H., Zhou X.","Adaptive learning and control for MIMO system based on adaptive dynamic programming",2011,90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960115021&doi=10.1109%2fTNN.2011.2147797&partnerID=40&md5=6044b578d45bd557ed1d94749f1526ce","National Science Foundation","Final"
"Chen Y., Abraham A., Yang B.","Feature selection and classification using flexible neural tree",2006,90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750331605&doi=10.1016%2fj.neucom.2006.01.022&partnerID=40&md5=dc6479c5a1e5599ba8546da22a609cad","National Natural Science Foundation of China","Final"
"He Z., Chen W., Liang B., Liu C., Yang L., Lu D., Mo Z., Zhu H., Tang Z., Gui X.","Capacitive Pressure Sensor with High Sensitivity and Fast Response to Dynamic Interaction Based on Graphene and Porous Nylon Networks",2018,89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045636908&doi=10.1021%2facsami.8b01050&partnerID=40&md5=4ba0026514ed2b534899ab7718af1f20","National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province

Huxiang Youth Talent Support Program","Final"
"Zhang Y., Lu S., Zhou X., Yang M., Wu L., Liu B., Phillips P., Wang S.","Comparison of machine learning methods for stationary wavelet entropy-based multiple sclerosis detection: Decision tree, k -nearest neighbors, and support vector machine",2016,89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988736270&doi=10.1177%2f0037549716666962&partnerID=40&md5=4dc489506ea6a7ec27f60d2445ceb8b8","National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province

Zhejiang University

State Key Laboratory of Computer Aided Design and Computer Graphics","Final"
"Sun S., Shi H., Wu Y.","A survey of multi-source domain adaptation",2015,89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027923926&doi=10.1016%2fj.inffus.2014.12.003&partnerID=40&md5=c3099fd7954b30ac93c9384287d75edb","National Natural Science Foundation of China","Final"
"Yang X., Wu N., Cheng G., Zhou Z., Yu D.S., Beitler J.J., Curran W.J., Liu T.","Automated segmentation of the parotid gland based on atlas registration and machine learning: A longitudinal mri study in head-and-neck radiation therapy",2014,89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920120709&doi=10.1016%2fj.ijrobp.2014.08.350&partnerID=40&md5=5f11c2385626edebed2151e3295ae889","National Institutes of Health

National Cancer Institute

Natural Science Foundation of Jilin Province

National Natural Science Foundation of China","Final"
"Liu T., Jia C.","A high-accuracy protein structural class prediction algorithm using predicted secondary structural information",2010,89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956623830&doi=10.1016%2fj.jtbi.2010.09.007&partnerID=40&md5=07856f34f928732ebf44d59e669260e4","National Natural Science Foundation of China","Final"
"Wu M., Liu F., Shi P., He Y., Yokoyama R.","Exponential stability analysis for neural networks with time-varying delay",2008,89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49049108880&doi=10.1109%2fTSMCB.2008.915652&partnerID=40&md5=f348cb99db9e64a74680eaf2e34c5238","National Natural Science Foundation of China

Program for New Century Excellent Talents in University","Final"
"Wu H.-N.","Reliable LQ fuzzy control for continuous-time nonlinear systems with actuator faults",2004,89,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3442880433&doi=10.1109%2fTSMCB.2004.828198&partnerID=40&md5=ea92910e44482173c5dde1ebd78df445","National Natural Science Foundation of China","Final"
"Zhan J., Alcantud J.C.R.","A novel type of soft rough covering and its application to multicriteria group decision making",2019,88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040936124&doi=10.1007%2fs10462-018-9617-3&partnerID=40&md5=c18d0e8839fde7c0815f2d477885bd77","National Natural Science Foundation of China","Final"
"Pan Z., Yu W., Yi X., Khan A., Yuan F., Zheng Y.","Recent Progress on Generative Adversarial Networks (GANs): A Survey",2019,88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063950837&doi=10.1109%2fACCESS.2019.2905015&partnerID=40&md5=81eb9e1dccaec67432882b9ddd844262","National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province

Six Talent Peaks Project in Jiangsu Province

Priority Academic Program Development of Jiangsu Higher Education Institutions","Final"
"Wang X., Song W.-Z., You M.-H., Zhang J., Yu M., Fan Z., Ramakrishna S., Long Y.-Z.","Bionic single-electrode electronic skin unit based on piezoelectric nanogenerator",2018,88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052324706&doi=10.1021%2facsnano.8b04244&partnerID=40&md5=0e8902ba973bdf69d0101bfa54000a60","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Natural Science Foundation of Shandong Province","Final"
"Liu Y., Liang C., Chiclana F., Wu J.","A trust induced recommendation mechanism for reaching consensus in group decision making",2017,88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009445663&doi=10.1016%2fj.knosys.2016.12.014&partnerID=40&md5=b650f9bb11b902a2b7e8a2f3041bda62","National Natural Science Foundation of China","Final"
"Wan Y., Wang M., Ye Z., Lai X.","A feature selection method based on modified binary coded ant colony optimization algorithm",2016,88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984616759&doi=10.1016%2fj.asoc.2016.08.011&partnerID=40&md5=62a4f8617b7e0b0b7b7f9c04e801976d","National Natural Science Foundation of China

National Science and Technology Program during the Twelfth Five-year Plan Period","Final"
"Chen B., Chen L., Chen Y.","Efficient ant colony optimization for image feature selection",2013,88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875245118&doi=10.1016%2fj.sigpro.2012.10.022&partnerID=40&md5=f4db75d3dab4facf3ebe89e417b825da","National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province","Final"
"Liu S., Yang J.Y., Zhang X.Y., Drury C.F., Reynolds W.D., Hoogenboom G.","Modelling crop yield, soil water content and soil temperature for a soybean-maize rotation under conventional and conservation tillage systems in Northeast China",2013,88,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876301077&doi=10.1016%2fj.agwat.2013.03.001&partnerID=40&md5=b3a17c008011608cec9913496a9292e1","National Natural Science Foundation of China

National Key Research and Development Program of China","Final"
"Wang H., Wang Y., Lv J., Li Q., Zhang L., Ma Y.","CALYPSO structure prediction method and its wide application",2016,87,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950292720&doi=10.1016%2fj.commatsci.2015.09.037&partnerID=40&md5=5982831c20ab788694f3763de2d00a9d","National Natural Science Foundation of China

China Postdoctoral Science Foundation

Recruitment Program of Global Experts","Final"
"Li F., Li C., Wang M., Webb G.I., Zhang Y., Whisstock J.C., Song J.","GlycoMine: A machine learning-based approach for predicting N-, C-and O-linked glycosylation in the human proteome",2015,87,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940667625&doi=10.1093%2fbioinformatics%2fbtu852&partnerID=40&md5=a4362dbffefba7c465d8fe8dfdeb9050","National Health and Medical Research Council

Monash University

National Natural Science Foundation of China

Chinese Academy of Sciences","Final"
"Huang H., Qin H., Hao Z., Lim A.","Example-based learning particle swarm optimization for continuous optimization",2012,87,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055064646&doi=10.1016%2fj.ins.2010.10.018&partnerID=40&md5=a616eb893aa372060f225703cb8a24bd","National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province

South China University of Technology

Guangdong Planning Office of Philosophy and Social Science

Fundamental Research Funds for the Central Universities","Final"
"Huang H., He H.","Super-resolution method for face recognition using nonlinear mappings on coherent features",2011,87,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651299749&doi=10.1109%2fTNN.2010.2089470&partnerID=40&md5=5b188abceb339a0ceedbcd4b6a3464d5","National Natural Science Foundation of China

Program for New Century Excellent Talents in University

National Key Research and Development Program of China","Final"
"Bu T., Xiao T., Yang Z., Liu G., Fu X., Nie J., Guo T., Pang Y., Zhao J., Xi F., Zhang C., Wang Z.L.","Stretchable Triboelectric–Photonic Smart Skin for Tactile and Gesture Sensing",2018,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043501439&doi=10.1002%2fadma.201800066&partnerID=40&md5=1e23ae2ca6f245bd6266e6e1a9b070fe","National Natural Science Foundation of China

Youth Innovation Promotion Association of the Chinese Academy of Sciences

Beijing Nova Program

National Basic Research Program of China (973 Program)","Final"
"Liu Y., Bi J.-W., Fan Z.-P.","Multi-class sentiment classification: The experimental comparisons of feature selection and machine learning algorithms",2017,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016156998&doi=10.1016%2fj.eswa.2017.03.042&partnerID=40&md5=4e4ab7279b457bee91cb2dc62abd5783","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities

Higher Education Discipline Innovation Project","Final"
"Shalev-Shwartz S., Zhang T.","Accelerated proximal stochastic dual coordinate ascent for regularized loss minimization",2016,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953283129&doi=10.1007%2fs10107-014-0839-0&partnerID=40&md5=56a5a864ee2f1e2fd11f2adbad4da63d","National Science Foundation

Intel Collaboration Research Institute for Computational Intelligence","Final"
"Xu Y., Zeng X., Han L., Yang J.","A supervised multi-spike learning algorithm based on gradient descent for spiking neural networks",2013,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875237051&doi=10.1016%2fj.neunet.2013.02.003&partnerID=40&md5=110c278fdbe5832381523c756ff82fb4","National Natural Science Foundation of China","Final"
"Qi Z., Tian Y., Shi Y.","Twin support vector machine with Universum data",2012,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867356258&doi=10.1016%2fj.neunet.2012.09.004&partnerID=40&md5=5f836211d6b3f4405b5281e66ca6137b","National Natural Science Foundation of China

Chinese Academy of Sciences

State Administration of Foreign Experts Affairs","Final"
"Shao H., Han Q.-L.","New delay-dependent stability criteria for neural networks with two additive time-varying delay components",2011,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955847145&doi=10.1109%2fTNN.2011.2114366&partnerID=40&md5=b1637669541288b6a41a4cf582741077","Australian Research Council

National Natural Science Foundation of China

Natural Science Foundation of Shandong Province","Final"
"Gu J., Zhou J., Yang C.","Fingerprint recognition by combining global structure and local cues",2006,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745623696&doi=10.1109%2fTIP.2006.873443&partnerID=40&md5=ee6ea6ef547d7c6367de45e02f4b696f","National Natural Science Foundation of China

Natural Science Foundation of Beijing Municipality","Final"
"Li H.-X., Deng H.","An approximate internal model-based neural control for unknown nonlinear discrete processes",2006,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646520545&doi=10.1016%2fS1003-6326%2806%2960117-9&partnerID=40&md5=0782fd3b23ff94c7afe6ef281fa40d0b","National Science Foundation

City University of Hong Kong","Final"
"Chen S.Y., Li Y.F.","Vision sensor planning for 3-D model acquisition",2005,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844444155&doi=10.1109%2fTSMCB.2005.846907&partnerID=40&md5=7ad30ba6ee2a8ecd74c8f1d4daf47493","National Natural Science Foundation of China","Final"
"Gu X., Yu D., Zhang L.","Image shadow removal using pulse coupled neural network",2005,86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-19344369114&doi=10.1109%2fTNN.2005.844902&partnerID=40&md5=4ebfc5a69ce9f7668fe6aaa4ee9017d9","National Natural Science Foundation of China

China Postdoctoral Science Foundation","Final"
"Fan J., Wu L., Zhang F., Cai H., Zeng W., Wang X., Zou H.","Empirical and machine learning models for predicting daily global solar radiation from sunshine duration: A review and case study in China",2019,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056579959&doi=10.1016%2fj.rser.2018.10.018&partnerID=40&md5=813f1b214282f1953471d6f7b61ba53e","National Natural Science Foundation of China

National Basic Research Program of China (973 Program)

","Final"
"Zhao Y., Zheng Z., Liu Y.","Survey on computational-intelligence-based UAV path planning",2018,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048826001&doi=10.1016%2fj.knosys.2018.05.033&partnerID=40&md5=da037725f706e20ab5be5705bf3cefe1","National Natural Science Foundation of China

National Defense Pre-Research Foundation of China","Final"
"Wang H., Wang W., Cui Z., Zhou X., Zhao J., Li Y.","A new dynamic firefly algorithm for demand estimation of water resources",2018,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041409233&doi=10.1016%2fj.ins.2018.01.041&partnerID=40&md5=240910e8ce46ae8220890cb1e5ff56aa","National Natural Science Foundation of China

Natural Science Foundation of Jiangxi Province","Final"
"Feng Y., Cui N., Gong D., Zhang Q., Zhao L.","Evaluation of random forests and generalized regression neural networks for daily reference evapotranspiration modelling",2017,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028016788&doi=10.1016%2fj.agwat.2017.08.003&partnerID=40&md5=de8a6eda240b3f18ea33f17326e826b8","National Research Centre

National Council for Forest Research and Development

National Natural Science Foundation of China

China Meteorological Administration

National Youth Foundation of China","Final"
"Qin S., Wang F., Liu Y., Wan Q., Wang X., Xu Y., Shi Y., Wang X., Zhang R.","A light-stimulated synaptic device based on graphene hybrid phototransistor",2017,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029157925&doi=10.1088%2f20531583%2faa805e&partnerID=40&md5=da4461c6f96e0095f17e7b9eeaa2e1ad","National Natural Science Foundation of China

National Basic Research Program of China (973 Program)","Final"
"Xia R., Xu F., Yu J., Qi Y., Cambria E.","Polarity shift detection, elimination and ensemble: A three-stage model for document-level sentiment analysis",2016,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947976613&doi=10.1016%2fj.ipm.2015.04.003&partnerID=40&md5=6c3a49a6ce78f04a69721622cf429de5","National Natural Science Foundation of China

Specialized Research Fund for the Doctoral Program of Higher Education of China","Final"
"Zou F., Wang L., Hei X., Chen D., Yang D.","Teaching-learning-based optimization with dynamic group strategy for global optimization",2014,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899994695&doi=10.1016%2fj.ins.2014.03.038&partnerID=40&md5=17160c2731c109b965cdd86b487bc12a","National Natural Science Foundation of China

Natural Science Foundation of Anhui Province","Final"
"Liu X., Gao C., Li P.","A comparative analysis of support vector machines and extreme learning machines",2012,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863876822&doi=10.1016%2fj.neunet.2012.04.002&partnerID=40&md5=2a2eaf22ace6f05f0366ac8fb9982628","National Natural Science Foundation of China","Final"
"Pan W., Qin K., Chen Y.","An adaptable-multilayer fractional Fourier transform approach for image registration",2009,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-59549100668&doi=10.1109%2fTPAMI.2008.83&partnerID=40&md5=2cc4e9e75f24b395a0005b35c652cbf2","National Natural Science Foundation of China

Natural Science Foundation of Beijing Municipality

National High-tech Research and Development Program","Final"
"Wang G.-J., Fu L.","Unified forms of Triple I method",2005,85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18444399677&doi=10.1016%2fj.camwa.2004.01.019&partnerID=40&md5=aa1327c080365b19737e4bcc7bcd7537","National Science Foundation","Final"
"Jie B., Zhang D., Cheng B., Shen D., Alzheimer's Disease Neuroimaging Initiative","Manifold regularized multitask feature learning for multimodality disease classification",2015,84,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922322664&doi=10.1002%2fhbm.22642&partnerID=40&md5=2863aff8848fc7e958faa2b5d1aa0d61","National Institutes of Health

National Institute of Mental Health

National Institute on Aging

National Institute of Biomedical Imaging and Bioengineering","Final"
"Wang S., Pedrycz W., Zhu Q., Zhu W.","Subspace learning for unsupervised feature selection via matrix factorization",2015,84,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027928396&doi=10.1016%2fj.patcog.2014.08.004&partnerID=40&md5=833fb1584a7cb43ab2cdf214516cd9bf","National Natural Science Foundation of China

Natural Science Foundation of Fujian Province","Final"
"Xiao Z., Liang S., Wang J., Jiang B., Li X.","Real-time retrieval of Leaf Area Index from MODIS time series data",2011,84,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958151711&doi=10.1016%2fj.rse.2010.08.009&partnerID=40&md5=23dcaded4225025075b82703213d303e","National Aeronautics and Space Administration

National Natural Science Foundation of China

Seventh Framework Programme

National Science and Technology Planning Project","Final"
"Goertzel B., Lian R., Arel I., de Garis H., Chen S.","A world survey of artificial brain projects, Part II: Biologically inspired cognitive architectures",2010,84,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649498001&doi=10.1016%2fj.neucom.2010.08.012&partnerID=40&md5=d43ee8d7e33205b3cf7094d27587f7e6","National Natural Science Foundation of China","Final"
"Zhu Y., Wang Q.-C., Xu M.-D., Zhang Z., Cheng J., Zhong Y.-S., Zhang Y.-Q., Chen W.-F., Yao L.-Q., Zhou P.-H., Li Q.-L.","Application of convolutional neural network in the diagnosis of the invasion depth of gastric cancer based on conventional endoscopy",2019,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060079168&doi=10.1016%2fj.gie.2018.11.011&partnerID=40&md5=f31b3f9d21a62c90b72b17d5286f1ab9","National Natural Science Foundation of China

Shanghai Municipal Education Commission

Science and Technology Commission of Shanghai Municipality

Health and Family Planning Commission of Sichuan Province

Shanghai Municipal Health and Family Planning Commission","Final"
"Zhang L., Lin D.-Y., Wang H., Car R., Weinan E.","Active learning of uniformly accurate interatomic potentials for materials simulation",2019,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062498648&doi=10.1103%2fPhysRevMaterials.3.023804&partnerID=40&md5=ecd9041f5866ea8f06de23042d69904d","Office of Naval Research

U.S. Department of Energy

Princeton University

National Energy Research Scientific Computing Center

National Natural Science Foundation of China

National Key Research and Development Program of China

Science Challenge Project

National Natural Science Foundation of China-Guangdong Joint Fund","Final"
"Wu J., He H., Peng J., Li Y., Li Z.","Continuous reinforcement learning of energy management with deep Q network for a power split hybrid electric bus",2018,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045722493&doi=10.1016%2fj.apenergy.2018.03.104&partnerID=40&md5=d082f8897ea74a87be1897d89491d8ab","National Natural Science Foundation of China

China Postdoctoral Science Foundation

National Basic Research Program of China (973 Program)","Final"
"Wang X., Yan Y., Tang P., Bai X., Liu W.","Revisiting multiple instance neural networks",2018,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032257148&doi=10.1016%2fj.patcog.2017.08.026&partnerID=40&md5=1b89d6ab205696af7479afe6bb413c93","National Natural Science Foundation of China

National Natural Science Foundation of China

China Academy of Space Technology","Final"
"Huang M., Névéol A., Lu Z.","Recommending MeSH terms for annotating biomedical articles",2011,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053244362&doi=10.1136%2famiajnl-2010-000055&partnerID=40&md5=38d6617b9357907f3f63bc09b65451ce","U.S. National Library of Medicine","Final"
"Han S., Tao W., Wang D., Tai X.-C., Wu X.","Image segmentation based on grabcut framework integrating multiscale nonlinear structure tensor",2009,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349462496&doi=10.1109%2fTIP.2009.2025560&partnerID=40&md5=7001ed19c1eac9e4633c204564fc41ef","National Natural Science Foundation of China","Final"
"Xu Z.B., Liang J.Y., Dang C.Y., Chin K.S.","Inclusion degree: A perspective on measures for rough set data analysis",2002,83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036530141&doi=10.1016%2fS0020-0255%2802%2900174-3&partnerID=40&md5=ef0ea7ad7ebb54aa4d621529c3ebcd19","Natural Science Foundation of Shanghai

National Natural Science Foundation of China","Final"
"Li X., Cui G., Dong Y.","Graph Regularized Non-Negative Low-Rank Matrix Factorization for Image Clustering",2017,82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978827246&doi=10.1109%2fTCYB.2016.2585355&partnerID=40&md5=6e8fa5cb1e46baf2ed0a2af2340aae22","National Natural Science Foundation of China

Chinese Academy of Sciences

Aeronautical Science Foundation of China

State Key Laboratory of Virtual Reality Technology and Systems

Key Laboratory of Optoelectronic Chemical Materials and Devices

Science and Technology Department of Henan Province","Final"
"Chen L.-L., Zhao Y., Zhang J., Zou J.-Z.","Automatic detection of alertness/drowsiness from physiological signals using wavelet-based nonlinear features and machine learning",2015,82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934999846&doi=10.1016%2fj.eswa.2015.05.028&partnerID=40&md5=8a53583dea02af35a1854b15d218190c","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Zhao H., Yue Z., Liu Y., Gao Z., Zhang Y.","An efficient reliability method combining adaptive importance sampling and Kriging metamodel",2015,82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933680090&doi=10.1016%2fj.apm.2014.10.015&partnerID=40&md5=e58c4a66116dc3064a4d610ceca301c2","National Natural Science Foundation of China

Northwestern Polytechnical University","Final"
"Liu T., Zheng X., Wang J.","Prediction of protein structural class for low-similarity sequences using support vector machine and PSI-BLAST profile",2010,82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957124553&doi=10.1016%2fj.biochi.2010.06.013&partnerID=40&md5=3db65ac71291de92b9c5d8f7b7333bd7","National Natural Science Foundation of China

Shanghai Municipal Education Commission

Shanghai Leading Academic Discipline Project","Final"
"Cheng L., Hou Z.-G., Tan M.","A neutral-type delayed projection neural network for solving nonlinear variational inequalities",2008,82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50549089953&doi=10.1109%2fTCSII.2008.922472&partnerID=40&md5=285dd008fcb9f7ec50d51609c5fdde51","National Natural Science Foundation of China","Final"
"Zhang L., Yi Z., Yu J.","Multiperiodicity and attractivity of delayed recurrent neural networks with unsaturating piecewise linear transfer functions",2008,82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-39549123043&doi=10.1109%2fTNN.2007.904015&partnerID=40&md5=66cabf47bb59d6e19c3c3fbbd2f38101","National Natural Science Foundation of China

Specialized Research Fund for the Doctoral Program of Higher Education of China","Final"
"Chen H., Song Y., Cheng X., Zhang H.","Self-powered electronic skin based on the triboelectric generator",2019,81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057238794&doi=10.1016%2fj.nanoen.2018.11.061&partnerID=40&md5=fb34fb363aebaff2f06f6ba5c2c361ba","National Natural Science Foundation of China","Final"
"Yang B., Yu T., Zhang X., Li H., Shu H., Sang Y., Jiang L.","Dynamic leader based collective intelligence for maximum power point tracking of PV systems affected by partial shading condition",2019,81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055647980&doi=10.1016%2fj.enconman.2018.10.074&partnerID=40&md5=b85a7cd055ae4c08a2dc9ebdccc3b654","National Natural Science Foundation of China","Final"
"Chen M., Yang J., Zhou J., Hao Y., Zhang J., Youn C.-H.","5G-Smart Diabetes: Toward Personalized Diabetes Diagnosis with Healthcare Big Data Clouds",2018,81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045877766&doi=10.1109%2fMCOM.2018.1700788&partnerID=40&md5=256cfb82b403d8bdf32a96825d798cc3","National Research Foundation

Applied Basic Research Program of Sichuan Province

National Research Foundation

National Natural Science Foundation of China

Ministry of Science and Technology of the People's Republic of China

Institute for Information and Communications Technology Promotion

Wuhan Municipal Science and Technology Bureau

Hubei Provincial Key Laboratory of Intelligent Robot","Final"
"Zhang P., Shen H., Zhai H.","Machine Learning Topological Invariants with Neural Networks",2018,81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041860663&doi=10.1103%2fPhysRevLett.120.066401&partnerID=40&md5=7320a596af59428ffc84b065076946bd","Massachusetts Institute of Technology

National Natural Science Foundation of China

Ministry of Science and Technology of the People's Republic of China","Final"
"Kutsanedzie F.Y.H., Chen Q., Hassan M.M., Yang M., Sun H., Rahman M.H.","Near infrared system coupled chemometric algorithms for enumeration of total fungi count in cocoa beans neat solution",2018,81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026380535&doi=10.1016%2fj.foodchem.2017.07.117&partnerID=40&md5=f175fa56b5973960317a1e00ad67f0ca","National Natural Science Foundation of China","Final"
"Duan H.-B., Xu C.-F., Xing Z.-H.","A hybrid artificial bee colony optimization and quantum evolutionary algorithm for continuous optimization problems",2010,81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77951561691&doi=10.1142%2fS012906571000222X&partnerID=40&md5=6d6db9b43eb248a1331f989ff8bd14fc","National Natural Science Foundation of China

Program for New Century Excellent Talents in University

Aeronautical Science Foundation of China","Final"
"Lin T., Cervĩo L.I., Tang X., Vasconcelos N., Jiang S.B.","Fluoroscopic tumor tracking for image-guided lung cancer radiotherapy",2009,81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-63649127172&doi=10.1088%2f0031-9155%2f54%2f4%2f011&partnerID=40&md5=1afb3d2772dac22412dde9d41bc75ec2","National Cancer Institute","Final"
