Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Darwiche A., Pearl J.","On the logic of iterated belief revision",1997,407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030712510&doi=10.1016%2fs0004-3702%2896%2900038-0&partnerID=40&md5=35cb257b689232b669bedfc751229cb0","National Science Foundation

Air Force Office of Scientific Research","Final"
"Statnikov A., Wang L., Aliferis C.F.","A comprehensive comparison of random forests and support vector machines for microarray-based cancer classification",2008,401,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-48549094895&doi=10.1186%2f1471-2105-9-319&partnerID=40&md5=7cd346632cd83a27495a52e5a4ce8d3e","U.S. National Library of Medicine","Final"
"El-Manzalawy Y., Dobbs D., Honavar V.","Predicting linear B-cell epitopes using string kernels",2008,401,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47649130438&doi=10.1002%2fjmr.893&partnerID=40&md5=0cce78e38a619ee78273c0ea425e7423","National Institute of General Medical Sciences","Final"
"Dechter R., Pearl J.","Network-based heuristics for constraint-satisfaction problems",1987,401,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023842374&doi=10.1016%2f0004-3702%2887%2990002-6&partnerID=40&md5=d30128a7cc42dc2c15a2cf06d3c9abb4","National Science Foundation","Final"
"Leslie C.S., Eskin E., Cohen A., Weston J., Noble W.S.","Mismatch string kernels for discriminative protein classification",2004,398,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542714925&doi=10.1093%2fbioinformatics%2fbtg431&partnerID=40&md5=97d84d7b328af4b8342921c99d1021cc","National Science Foundation

National Institutes of Health

U.S. National Library of Medicine

Alfred P. Sloan Foundation

Pharmaceutical Research and Manufacturers of America Foundation","Final"
"Celebi M.E., Kingravi H.A., Uddin B., Iyatomi H., Aslandogan Y.A., Stoecker W.V., Moss R.H.","A methodological approach to the classification of dermoscopy images",2007,396,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447251296&doi=10.1016%2fj.compmedimag.2007.01.003&partnerID=40&md5=5c5894765af35c2a5d99d6b35e2db5c9","National Science Foundation

National Institutes of Health

National Cancer Institute

Small Business Innovation Research

Texas Workforce Commission","Final"
"Chen M., Mozaffari M., Saad W., Yin C., Debbah M., Hong C.S.","Caching in the Sky: Proactive Deployment of Cache-Enabled Unmanned Aerial Vehicles for Optimized Quality-of-Experience",2017,394,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019756493&doi=10.1109%2fJSAC.2017.2680898&partnerID=40&md5=3473fecbeed69a29cf5d159a3678eaf6","National Science Foundation

Seventh Framework Programme","Final"
"Ben-Ezra M., Nayar S.K.","Motion-based motion deblurring",2004,394,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042676200&doi=10.1109%2fTPAMI.2004.1&partnerID=40&md5=acd1d03c777e01dfc33299bc26232ac6","National Science Foundation","Final"
"Dagum P., Luby M.","Approximating probabilistic inference in Bayesian belief networks is NP-hard",1993,394,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027560587&doi=10.1016%2f0004-3702%2893%2990036-B&partnerID=40&md5=232b6ff4b4215d7abf78e55083ff067e","U.S. National Library of Medicine","Final"
"Lake B.M., Ullman T.D., Tenenbaum J.B., Gershman S.J.","Building machines that learn and think like people",2017,393,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996868095&doi=10.1017%2fS0140525X16001837&partnerID=40&md5=832c562ef0aa364c55edd9bee453a867","National Science Foundation","Final"
"German D.C., Manaye K.F., White C.L., III, Woodward D.J., McIntire D.D., Smith W.K., Kalaria R.N., Mann D.M.A.","Disease‐specific patterns of locus coeruleus cell loss",1992,389,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026492005&doi=10.1002%2fana.410320510&partnerID=40&md5=a6f6ebace59efccf11ee714cb2ca2a74","National Institute on Aging","Final"
"Johnson L.S., Eddy S.R., Portugaly E.","Hidden Markov model speed heuristic and iterative HMM search procedure",2010,384,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955591777&doi=10.1186%2f1471-2105-11-431&partnerID=40&md5=21d114016c2801547af2c89879c6b85e","National Human Genome Research Institute","Final"
"Youyou W., Kosinski M., Stillwell D.","Computer-based personality judgments are more accurate than those made by humans",2015,383,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921802546&doi=10.1073%2fpnas.1418680112&partnerID=40&md5=ea4b2513acbd12ed81da744ff4b40f9d","Defense Advanced Research Projects Agency

Microsoft Research

National Science Foundation

Stanford University","Final"
"Patel S., Lorincz K., Hughes R., Huggins N., Growdon J., Standaert D., Akay M., Dy J., Welsh M., Bonato P.","Monitoring motor fluctuations in patients with parkinsons disease using wearable sensors",2009,379,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449570954&doi=10.1109%2fTITB.2009.2033471&partnerID=40&md5=e8f511206580c006619613362793b79d","National Science Foundation

National Institute of Neurological Disorders and Stroke

Michael J. Fox Foundation for Parkinson's Research

Intel Corporation

Microsoft

Siemens Foundation

Eunice Kennedy Shriver National Institute of Child Health and Human Development","Final"
"Kraus S., Sycara K., Evenchik A.","Reaching agreements through argumentation: A logical model and implementation",1998,376,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032156107&doi=10.1016%2fs0004-3702%2898%2900078-2&partnerID=40&md5=5a9ac6b8aaac4653f636f0313657ff68","National Science Foundation

Office of Naval Research","Final"
"Tao F., Qi Q., Liu A., Kusiak A.","Data-driven smart manufacturing",2018,375,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040599054&doi=10.1016%2fj.jmsy.2018.01.006&partnerID=40&md5=19bbdfe52aaa38a1df1be112bfc582f9","National Natural Science Foundation of China

Beijing Nova Program

National Basic Research Program of China (973 Program)","Final"
"Zhang D., Shen D.","Multi-modal multi-task learning for joint prediction of multiple regression and classification variables in Alzheimer's disease",2012,375,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-83055184373&doi=10.1016%2fj.neuroimage.2011.09.069&partnerID=40&md5=e9fca7ce61d6ff0402a5f8310a735eac","National Institutes of Health

National Institute of Mental Health

U.S. Food and Drug Administration

National Institute on Aging

National Institute of Biomedical Imaging and Bioengineering

Alzheimer's Association

Abbott Laboratories

Bristol-Myers Squibb

Alzheimer's Drug Discovery Foundation

Genentech

GlaxoSmithKline

Johnson and Johnson

Novartis

GE Healthcare

F. Hoffmann-La Roche

Schering-Plough

Alzheimer's Disease Neuroimaging Initiative

National Natural Science Foundation of China

Elan

Innogenetics

Bayer Schering","Final"
"Pinto N., Cox D.D., DiCarlo J.J.","Why is real-world visual object recognition hard?",2008,375,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949193299&doi=10.1371%2fjournal.pcbi.0040027&partnerID=40&md5=f991fd3845d6af921d8f1db97375e04a","National Eye Institute","Final"
"Suk H.-I., Lee S.-W., Shen D., Alzheimer's Disease Neuroimaging Initiative","Hierarchical feature representation and multimodal fusion with deep learning for AD/MCI diagnosis",2014,373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907019192&doi=10.1016%2fj.neuroimage.2014.06.077&partnerID=40&md5=c5dd9d8ebfca5441c9ee4ed1efcbf982","National Institutes of Health

National Institute of Mental Health

National Institute on Aging

National Institute of Biomedical Imaging and Bioengineering

National Research Foundation of Korea","Final"
"Langley P., Laird J.E., Rogers S.","Cognitive architectures: Research issues and challenges",2009,373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60649113210&doi=10.1016%2fj.cogsys.2006.07.004&partnerID=40&md5=70a84d20d0b9be490188605037b826cb","National Science Foundation

Defense Advanced Research Projects Agency","Final"
"Ben-Hur A., Ong C.S., Sonnenburg S., Schölkopf B., Rätsch G.","Support vector machines and kernels for computational biology",2008,373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55449125185&doi=10.1371%2fjournal.pcbi.1000173&partnerID=40&md5=4169d44ada6eb616cb29ad9f5b736fea","National Science Foundation","Final"
"Knijnenburg B.P., Willemsen M.C., Gantner Z., Soncu H., Newell C.","Explaining the user experience of recommender systems",2012,371,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866024894&doi=10.1007%2fs11257-011-9118-4&partnerID=40&md5=630981b0fc045565b7f6c4b9bc0f379d","Seventh Framework Programme","Final"
"Mili H., Mili F., Mili A.","Reusing Software: Issues and Research Directions",1995,366,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029325224&doi=10.1109%2f32.391379&partnerID=40&md5=0f27030bba664cf7de9b69c2174bfd41","Fonds pour la Formation de Chercheurs et l'Aide à la Recherche

Ministry of Higher Education, Malaysia

Natural Sciences and Engineering Research Council of Canada

National Science Foundation

Oakland University

Natural Sciences and Engineering Research Council of Canada","Final"
"Thottan M., Ji C.","Anomaly detection in IP networks",2003,365,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043166339&doi=10.1109%2fTSP.2003.814797&partnerID=40&md5=99cad951b2c02f3936a3044b8d687e69","National Science Foundation

Defense Advanced Research Projects Agency","Final"
"Cully A., Clune J., Tarapore D., Mouret J.-B.","Robots that can adapt like animals",2015,359,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930637712&doi=10.1038%2fnature14422&partnerID=40&md5=b9b46dd63aa9f1f359e89d2088e22b82","Horizon 2020 Framework Programme

European Research Council

Direction Générale de l’Armement","Final"
"Friedman C., Kra P., Yu H., Krauthammer M., Rzhetsky A.","GENIES: A natural-language processing system for the extraction of molecular pathways from journal articles",2001,357,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035236048&doi=10.1093%2fbioinformatics%2f17.suppl_1.S74&partnerID=40&md5=2fb8083f0265e17ec5ccbc0732512500","U.S. National Library of Medicine","Final"
"Clark M.C., Hall L.O., Goldgof D.B., Velthuizen R., Reed Murtagh F., Silbiger M.S.","Automatic tumor segmentation using knowledge-based techniques",1998,356,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032034227&doi=10.1109%2f42.700731&partnerID=40&md5=88d3cd6692ec628b5c68c135be70161f","National Cancer Institute

Whitaker Foundation","Final"
"Singh M.P.","Ontology for commitments in multiagent systems: toward a unification of normative concepts",1999,353,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032675444&doi=10.1023%2fA%3a1008319631231&partnerID=40&md5=fdf54f4bc220b070bc63ecf07b6dea09","National Science Foundation

International Business Machines Corporation

LSU College of Engineering","Final"
"Gómez-Bombarelli R., Aguilera-Iparraguirre J., Hirzel T.D., Duvenaud D., Maclaurin D., Blood-Forsythe M.A., Chae H.S., Einzinger M., Ha D.-G., Wu T., Markopoulos G., Jeon S., Kang H., Miyazaki H., Numata M., Kim S., Huang W., Hong S.I., Baldo M., Adams R.P., Aspuru-Guzik A.","Design of efficient molecular organic light-emitting diodes by a high-throughput virtual screening and experimental approach",2016,352,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981173474&doi=10.1038%2fnmat4717&partnerID=40&md5=d2d63744bb224bd21e20328bdfb1d06d","National Science Foundation","Final"
"Lee B.K., Lessler J., Stuart E.A.","Improving propensity score weighting using machine learning",2010,352,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-74749097452&doi=10.1002%2fsim.3782&partnerID=40&md5=b385fb67f254ae57bcc2c137090bf47f","National Institute of Mental Health","Final"
"Klassen E., Srivastava A., Mio W., Joshi S.H.","Analysis of Planar Shapes Using Geodesic Paths on Shape Spaces",2004,350,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1342345777&doi=10.1109%2fTPAMI.2004.1262333&partnerID=40&md5=a006367fb1f9a4a5ccda2c486b915ed2","National Science Foundation","Final"
"Li J., Wang J.Z.","Real-time computerized annotation of pictures",2008,343,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43249117136&doi=10.1109%2fTPAMI.2007.70847&partnerID=40&md5=b212d5ce4ea2f4146f0dcbe912f67b1f","National Science Foundation","Final"
"Chen M., Hao Y., Hwang K., Wang L., Wang L.","Disease Prediction by Machine Learning over Big Data from Healthcare Communities",2017,341,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023602966&doi=10.1109%2fACCESS.2017.2694446&partnerID=40&md5=c48418cf416aeec6c0e350cafc78e7b3","National Natural Science Foundation of China","Final"
"Xu Q., Yu H.Y., Mou X.Q., Zhang L., Hsieh J., Wang G.","Low-dose X-ray CT reconstruction via dictionary learning",2012,340,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867561335&doi=10.1109%2fTMI.2012.2195669&partnerID=40&md5=988924d82e8f3c4b1fb8ffead15a0b96","National Science Foundation

National Institutes of Health

National Institute of Biomedical Imaging and Bioengineering

National Natural Science Foundation of China

Research Grants Council, University Grants Committee

Hong Kong Polytechnic University

General Research Fund of Shanghai Normal University

Specialized Research Fund for the Doctoral Program of Higher Education of China

Medical Research Institute Sri Lanka","Final"
"Torresani L., Hertzmann A., Bregler C.","Nonrigid structure-from-motion: Estimating shape and motion with hierarchical priors",2008,339,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41749120316&doi=10.1109%2fTPAMI.2007.70752&partnerID=40&md5=2e0a1388b4fc12d5690b53d26a6fef24","National Science Foundation

Office of Naval Research

Alfred P. Sloan Foundation

Microsoft Research

Natural Sciences and Engineering Research Council of Canada

Canada Foundation for Innovation

Ontario Ministry of Research, Innovation and Science","Final"
"Tabor J.J., Salis H.M., Simpson Z.B., Chevalier A.A., Levskaya A., Marcotte E.M., Voigt C.A., Ellington A.D.","A Synthetic Genetic Edge Detection Program",2009,336,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67549145283&doi=10.1016%2fj.cell.2009.04.048&partnerID=40&md5=96b03e021704415dfedcf3a4043a1812","National Science Foundation

National Institutes of Health

Office of Naval Research

National Eye Institute

National Institute of General Medical Sciences

National Institute of Allergy and Infectious Diseases","Final"
"Brady A., Salzberg S.L.","Phymm and PhymmBL: Metagenomic phylogenetic classification with interpolated Markov models",2009,335,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549135124&doi=10.1038%2fnmeth.1358&partnerID=40&md5=3c45dc278563519a2542174d4cef16e5","National Human Genome Research Institute

National Institute of General Medical Sciences

U.S. National Library of Medicine","Final"
"Bai X., Latecki L.J., Liu W.-Y.","Skeleton pruning by contour partitioning with discrete curve evolution",2007,335,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847396877&doi=10.1109%2fTPAMI.2007.59&partnerID=40&md5=6bd045bb1a156592d3418a35baccdfc8","National Science Foundation

National Natural Science Foundation of China","Final"
"Zeng D., Sycara K.","Bayesian learning in negotiation",1998,333,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031679752&doi=10.1006%2fijhc.1997.0164&partnerID=40&md5=f22386073fe964541b2b25d4047ba16f","National Science Foundation

Office of Naval Research

Advanced Research Projects Agency","Final"
"Zhang H., Yushkevich P.A., Alexander D.C., Gee J.C.","Deformable registration of diffusion tensor MR images with explicit orientation optimization",2006,332,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747816098&doi=10.1016%2fj.media.2006.06.004&partnerID=40&md5=8a60e2aa8c5591fa2b2c3812eb60c63a","National Institutes of Health

National Institute on Drug Abuse

National Institute of Neurological Disorders and Stroke

U.S. Public Health Service

Eunice Kennedy Shriver National Institute of Child Health and Human Development","Final"
"Lee E., Chuang H.-Y., Kim J.-W., Ideker T., Lee D.","Inferring pathway activity toward precise disease classification",2008,330,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57149092133&doi=10.1371%2fjournal.pcbi.1000217&partnerID=40&md5=5bf942c0c2ca97244f1d2518c91b4305","National Institute of Environmental Health Sciences","Final"
"Vemuri P., Gunter J.L., Senjem M.L., Whitwell J.L., Kantarci K., Knopman D.S., Boeve B.F., Petersen R.C., Jack Jr. C.R.","Alzheimer's disease diagnosis in individual subjects using structural MR images: Validation studies",2008,330,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37849014569&doi=10.1016%2fj.neuroimage.2007.09.073&partnerID=40&md5=39518237c4e8fe77388daf08730dec13","National Institute on Aging

National Center for Research Resources

Mayo Foundation for Medical Education and Research","Final"
"Iglesias J.E., Sabuncu M.R.","Multi-atlas segmentation of biomedical images: A survey",2015,329,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937215853&doi=10.1016%2fj.media.2015.06.012&partnerID=40&md5=64790520f22739da3e753c2f9d5c9062","National Institute of Biomedical Imaging and Bioengineering","Final"
"Saier Jr. M.H., Yen M.R., Noto K., Tamang D.G., Elkan C.","The Transporter Classification Database: Recent advances",2009,329,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149202169&doi=10.1093%2fnar%2fgkn862&partnerID=40&md5=1dfe0e550972ddec1babe9fc88a6429a","National Institutes of Health

National Institute of General Medical Sciences","Final"
"Wang L., Brown S.J.","BindN: A web-based tool for efficient prediction of DNA and RNA binding sites in amino acid sequences",2006,328,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747828217&doi=10.1093%2fnar%2fgkl298&partnerID=40&md5=11098681e76ef023b33556bd037a77d9","National Institutes of Health

National Institute of General Medical Sciences

National Center for Research Resources","Final"
"Zhang L., Wang S., Liu B.","Deep learning for sentiment analysis: A survey",2018,326,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044608689&doi=10.1002%2fwidm.1253&partnerID=40&md5=d4ce451431b3696d1c1cc36e5fa82808","National Science Foundation","Final"
"Burns M.N., Begale M., Duffecy J., Gergle D., Karr C.J., Giangrande E., Mohr D.C.","Harnessing context sensing to develop a mobile intervention for depression",2011,323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053494985&doi=10.2196%2fjmir.1838&partnerID=40&md5=27a4710bd87b67c7770bb28c973b90ec","National Institute of Mental Health

National Center for Research Resources","Final"
"Mori G., Belongie S., Malik J.","Efficient shape matching using shape contexts",2005,323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-28044434408&doi=10.1109%2fTPAMI.2005.220&partnerID=40&md5=4b27cd64a0bfd77a8c83cb6a9bbf2060","National Science Foundation

U.S. Department of Energy

Alfred P. Sloan Foundation

Lawrence Livermore National Laboratory

Natural Sciences and Engineering Research Council of Canada

Simon Fraser University","Final"
"Settles B.","ABNER: An open source tool for automatically tagging genes, proteins and other entity names in text",2005,323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-25144520247&doi=10.1093%2fbioinformatics%2fbti475&partnerID=40&md5=d4c45f8924ebf7d94bf5f77e248ecc84","National Institutes of Health

U.S. National Library of Medicine","Final"
"Sameni R., Shamsollahi M.B., Jutten C., Clifford G.D.","A nonlinear Bayesian filtering framework for ECG denoising",2007,322,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36348946459&doi=10.1109%2fTBME.2007.897817&partnerID=40&md5=5cd95ba4ad40a72c0b3a96e546c20065","National Institute of Biomedical Imaging and Bioengineering

Iran Telecommunication Research Center","Final"
"Wu Z., Ramsundar B., Feinberg E.N., Gomes J., Geniesse C., Pappu A.S., Leswing K., Pande V.","MoleculeNet: A benchmark for molecular machine learning",2018,319,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040102038&doi=10.1039%2fc7sc02664a&partnerID=40&md5=72a8ab786cc4a6e669575056d91fb47b","National Institutes of Health

Hertz Foundation","Final"
"Koenig S., Likhachev M., Furcy D.","Lifelong Planning A*",2004,317,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842564047&doi=10.1016%2fj.artint.2003.12.001&partnerID=40&md5=00006d0aa7e523e218a9ac4035a1f3b2","National Science Foundation

International Business Machines Corporation","Final"
"Zhang Y., Ding X., Liu Y., Griffin P.J.","An artificial neural network approach to transformer fault diagnosis",1996,317,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030263661&doi=10.1109%2f61.544265&partnerID=40&md5=abad91ddaa00ac395a2f961708463d6a","National Science Foundation

National Science Foundation","Final"
"Tao W., Jin H., Zhang Y.","Color image segmentation based on mean shift and normalized cuts",2007,316,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35148818642&doi=10.1109%2fTSMCB.2007.902249&partnerID=40&md5=7980886825ba271f77b7ea0265fe4f6d","National Natural Science Foundation of China","Final"
"Kraus S.","Negotiation and cooperation in multi-agent environments",1997,314,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031191004&doi=10.1016%2fs0004-3702%2897%2900025-8&partnerID=40&md5=a25e8a7bf3cbc5121ac6962d5dda3463","National Science Foundation","Final"
"Hansen K., Biegler F., Ramakrishnan R., Pronobis W., Von Lilienfeld O.A., Müller K.-R., Tkatchenko A.","Machine learning predictions of molecular properties: Accurate many-body potentials and nonlocality in chemical space",2015,313,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84935014439&doi=10.1021%2facs.jpclett.5b00831&partnerID=40&md5=89b6dd392c4de4480a9036236608a077","Seventh Framework Programme

Schweizerischer Nationalfonds zur F&#x00F6;rderung der Wissenschaftlichen Forschung","Final"
"Kulkarni G., Premraj V., Ordonez V., Dhar S., Li S., Choi Y., Berg A.C., Berg T.L.","Baby talk: Understanding and generating simple image descriptions",2013,313,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887601544&doi=10.1109%2fTPAMI.2012.162&partnerID=40&md5=562129ef41f008c22b15a5ea7646214c","National Science Foundation","Final"
"Koutsouleris N., Meisenzahl E.M., Davatzikos C., Bottlender R., Frodl T., Scheuerecker J., Schmitt G., Zetzsche T., Decker P., Reiser M., Möller H.-J., Gaser C.","Use of neuroanatomical pattern classification to identify subjects in at-risk mental states of psychosis and predict disease transition",2009,308,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650457029&doi=10.1001%2farchgenpsychiatry.2009.62&partnerID=40&md5=9d8990999c769bfaa0286f65e7ab101d","National Institute on Aging","Final"
"Jones T.R., Kang I.H., Wheeler D.B., Lindquist R.A., Papallo A., Sabatini D.M., Golland P., Carpenter A.E.","CellProfiler Analyst: Data exploration and analysis software for complex image-based screens",2008,307,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149510531&doi=10.1186%2f1471-2105-9-482&partnerID=40&md5=ba7ab371a68d0c0e46fa303a308ad240","National Science Foundation

National Institute of General Medical Sciences

National Institute of Allergy and Infectious Diseases

National Institute of Diabetes and Digestive and Kidney Diseases","Final"
"Corso J.J., Sharon E., Dube S., El-Saden S., Sinha U., Yuille A.","Efficient multilevel brain tumor segmentation with integrated bayesian model classification",2008,305,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43049179622&doi=10.1109%2fTMI.2007.912817&partnerID=40&md5=a8c6daf66c0d671206cc7d6721987439","U.S. National Library of Medicine

W. M. Keck Foundation","Final"
"Shahar Y.","A framework for knowledge-based temporal abstraction",1997,305,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031069719&doi=10.1016%2fs0004-3702%2896%2900025-2&partnerID=40&md5=1fb3795f846e0686e8feb32648953b7e","National Science Foundation

U.S. National Library of Medicine

Agency for Health Care Policy and Research","Final"
"Davis E.","Constraint propagation with interval labels",1987,303,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023386175&doi=10.1016%2f0004-3702%2887%2990091-9&partnerID=40&md5=c437f1de566482e77f18a816d619ee8d","National Science Foundation","Final"
"Oishi K., Faria A., Jiang H., Li X., Akhter K., Zhang J., Hsu J.T., Miller M.I., van Zijl P.C.M., Albert M., Lyketsos C.G., Woods R., Toga A.W., Pike G.B., Rosa-Neto P., Evans A., Mazziotta J., Mori S.","Atlas-based whole brain white matter analysis using large deformation diffeomorphic metric mapping: Application to normal elderly and Alzheimer's disease participants",2009,302,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64049083876&doi=10.1016%2fj.neuroimage.2009.01.002&partnerID=40&md5=a5f3fb8c747de7f7e930a0386afde003","National Institute on Aging

National Institute of Biomedical Imaging and Bioengineering

National Center for Research Resources","Final"
"Chan A.B., Vasconcelos N.","Modeling, clustering, and segmenting video with mixtures of dynamic textures",2008,298,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41749099043&doi=10.1109%2fTPAMI.2007.70738&partnerID=40&md5=f19c5497d9302d8574ecb18756015332","National Science Foundation","Final"
"Furman D., Hejblum B.P., Simon N., Jojic V., Dekker C.L., Thiebaut R., Tibshirani R.J., Davis M.M.","Systems analysis of sex differences reveals an immunosuppressive role for testosterone in the response to influenza vaccination",2014,297,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892562675&doi=10.1073%2fpnas.1321060111&partnerID=40&md5=7eeff763db8f228b704cab5fe2050a17","National Institute of Allergy and Infectious Diseases

National Center for Research Resources","Final"
"Celebi M.E., Iyatomi H., Schaefer G., Stoecker W.V.","Lesion border detection in dermoscopy images",2009,297,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149164864&doi=10.1016%2fj.compmedimag.2008.11.002&partnerID=40&md5=0e4ad76936ed8556d8f532e84962528f","National Institutes of Health

National Cancer Institute

Small Business Innovation Research

Louisiana Board of Regents","Final"
"Bkassiny M., Li Y., Jayaweera S.K.","A survey on machine-learning techniques in cognitive radios",2013,295,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881317360&doi=10.1109%2fSURV.2012.100412.00017&partnerID=40&md5=4918d70a1718da62ccd4fd1c387b7d07",,"Final"
"Roth H.R., Lu L., Liu J., Yao J., Seff A., Cherry K., Kim L., Summers R.M.","Improving Computer-Aided Detection Using Convolutional Neural Networks and Random View Aggregation",2016,294,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969916782&doi=10.1109%2fTMI.2015.2482920&partnerID=40&md5=deb8163ba68a3e7de49997dc6c54bdc4","NIH Clinical Center","Final"
"Sycara K., Pannu A., Williamson M., Zeng D., Decker K.","Distributed intelligent agents",1996,294,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030400382&doi=10.1109%2f64.546581&partnerID=40&md5=cb22035fd1129d0375d326d241d65bb8","National Science Foundation

Office of Naval Research

Advanced Research Projects Agency","Final"
"Zhu M., Martinez A.M.","Subclass discriminant analysis",2006,291,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748159278&doi=10.1109%2fTPAMI.2006.172&partnerID=40&md5=52802d059a18f57a4695c56d760767ae","National Institute on Deafness and Other Communication Disorders","Final"
"Knowlton B.J., Squire L.R.","Artificial grammar learning depends on implicit acquisition of both abstract and exemplar-specific information",1996,289,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0029685359&doi=10.1037%2f0278-7393.22.1.169&partnerID=40&md5=12c46fdb1f4e0ad051a3c3d4b2bee852","National Institute of Mental Health","Final"
"Ma Y., Derksen H., Hong W., Wright J.","Segmentation of multivariate mixed data via lossy data coding and compression",2007,288,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548133659&doi=10.1109%2fTPAMI.2007.1085&partnerID=40&md5=ac345fa558dc14569c03573f242af8e9","National Science Foundation

Office of Naval Research

University of California Berkeley","Final"
"Hinrichs C., Singh V., Xu G., Johnson S.C.","Predictive markers for AD in a multi-modality framework: An analysis of MCI progression in the ADNI population",2011,286,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551576499&doi=10.1016%2fj.neuroimage.2010.10.081&partnerID=40&md5=5eac7f9515849c9d4885a9546a52bbeb","National Institutes of Health

U.S. Food and Drug Administration

National Institute on Aging

National Institute of Biomedical Imaging and Bioengineering

U.S. National Library of Medicine

National Center for Research Resources

U.S. Department of Veterans Affairs

Alzheimer's Association

Dana Foundation

Abbott Laboratories

Alzheimer's Drug Discovery Foundation

Society for Imaging Informatics in Medicine

Genentech

GlaxoSmithKline

Johnson and Johnson

Novartis

GE Healthcare

F. Hoffmann-La Roche

Schering-Plough

Alzheimer's Disease Neuroimaging Initiative

Eunice Kennedy Shriver National Institute of Child Health and Human Development

Elan

Innogenetics

Bayer Schering","Final"
