Authors,Title,Year,Cited by,Link,Funding Details,Publication Stage
"Cuturi M., Vert J.-P.","The context-tree kernel for strings",2005,26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23244459989&doi=10.1016%2fj.neunet.2005.07.010&partnerID=40&md5=fed1db3bb32830c58b0f87a3bfb01f86","National Human Genome Research Institute

Japan Society for the Promotion of Science","Final"
"Jiang T., Gao S., Wang D., Ji J., Todo Y., Tang Z.","A neuron model with synaptic nonlinearities in a dendritic tree for liver disorders",2017,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003481218&doi=10.1002%2ftee.22350&partnerID=40&md5=fa765de41b0a30a00ee378d5b47f6335","Ministry of Education, Culture, Sports, Science and Technology

National Natural Science Foundation of China

Shanghai Rising-Star Program","Final"
"Doan S., Collier N., Xu H., Duy P.H., Phuong T.M.","Recognition of medication information from discharge summaries using ensembles of classifiers",2012,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860595742&doi=10.1186%2f1472-6947-12-36&partnerID=40&md5=e728ca6135d9756e67e9663d99389732","U.S. National Library of Medicine","Final"
"Zhong N., Liu C., Ohsuga S.","Dynamically organizing KDD processes",2001,25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035330366&doi=10.1142%2fS0218001401000976&partnerID=40&md5=79271dfd1ddc6da0a2c910df5a51e6e2","Telecommunications Advancement Foundation

Beijing Municipal Natural Science Foundation

National Natural Science Foundation of China","Final"
"Yu D., Xu Z., Fujita H.","Bibliometric analysis on the evolution of applied intelligence",2019,24,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052790548&doi=10.1007%2fs10489-018-1278-z&partnerID=40&md5=ec3875ae5bbf4d153325f5cf91b6d56f","National Natural Science Foundation of China","Final"
"Quan C., Ren F.","Weighted high-order hidden Markov models for compound emotions recognition in text",2016,23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949633818&doi=10.1016%2fj.ins.2015.09.050&partnerID=40&md5=4ef912b3baeab709e82a912630ecc88b","National Natural Science Foundation of China

National High-tech Research and Development Program

Scientific Research Foundation for Returned Scholars of Ministry of Education","Final"
"Yorifuji T., Kato T., Ohta H., Bellinger D.C., Matsuoka K., Grandjean P.","Neurological and neuropsychological functions in adults with a history of developmental arsenic poisoning from contaminated milk powder",2016,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949908188&doi=10.1016%2fj.ntt.2015.12.001&partnerID=40&md5=4ba4504b788c9e3bf3ab2f2a55ca3272","Eunice Kennedy Shriver National Institute of Child Health and Human Development

Ministry of Education, Culture, Sports, Science and Technology","Final"
"Wardenaar K.J., Van Loo H.M., Cai T., Fava M., Gruber M.J., Li J., De Jonge P., Nierenberg A.A., Petukhova M.V., Rose S., Sampson N.A., Schoevers R.A., Wilcox M.A., Alonso J., Bromet E.J., Bunting B., Florescu S.E., Fukao A., Gureje O., Hu C., Huang Y.Q., Karam A.N., Levinson D., Medina Mora M.E., Posada-Villa J., Scott K.M., Taib N.I., Viana M.C., Xavier M., Zarkov Z., Kessler R.C.","The effects of co-morbidity in defining major depression subtypes associated with long-term course and severity",2014,21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927660254&doi=10.1017%2fS0033291714000993&partnerID=40&md5=749fb0c339cc8151f59e2c622733aeaa","National Institute of Mental Health

National Institute on Drug Abuse

Fogarty International Center

Medical Research Council","Final"
"Wang Y., Yu Y., Cao S., Zhang X., Gao S.","A review of applications of artificial intelligent algorithms in wind farms",2020,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074638214&doi=10.1007%2fs10462-019-09768-7&partnerID=40&md5=16a51cdbb43a81b2c005a1737e0f9882","Japan Society for the Promotion of Science

National Natural Science Foundation of China

Tongji University","Final"
"Jiang X., Ren Z., Fu Y., Liu Y., Zou R., Ji G., Ning H., Li Y., Wen J., Qi H.J., Xu C., Fu S., Qiu J., Hu N.","Highly Compressible and Sensitive Pressure Sensor under Large Strain Based on 3D Porous Reduced Graphene Oxide Fiber Fabrics in Wide Compression Strains",2019,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073125176&doi=10.1021%2facsami.9b11596&partnerID=40&md5=418ac42db727e537559c85d9c953566d","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities

Chongqing Research Program of Basic Research and Frontier Technology","Final"
"Celebi E.M., Iyatomi H., Schaefer G., Stoecker W.V.","Approximate lesion localization in dermoscopy images",2009,20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650663171&doi=10.1111%2fj.1600-0846.2009.00357.x&partnerID=40&md5=c4520faa1c64d5fde3819ace70053548","National Cancer Institute","Final"
"Li Z., Ding S., Li Y., Yang Z., Xie S., Chen W.","Manifold optimization-based analysis dictionary learning with an ℓ1∕2-norm regularizer",2018,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044866562&doi=10.1016%2fj.neunet.2017.11.015&partnerID=40&md5=cbb844504e0c488fe79efc1e36f7e2ed","Japan Society for the Promotion of Science

National Natural Science Foundation of China

Natural Science Foundation of Guangdong Province

Pearl River S and T Nova Program of Guangzhou","Final"
"Lin L., Gen M.","Hybrid evolutionary optimisation with learning for production scheduling: state-of-the-art survey on algorithms and applications",2018,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042233912&doi=10.1080%2f00207543.2018.1437288&partnerID=40&md5=9a79fda5ee64b468d1081c7fc13fb4b8","Japan Society for the Promotion of Science

National Natural Science Foundation of China","Final"
"Ting J.A., D'Souza A., Schaal S.","Bayesian robot system identification with input and output noise",2011,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649684697&doi=10.1016%2fj.neunet.2010.08.011&partnerID=40&md5=c26c81ab7350636820188947b609de24","National Science Foundation

National Aeronautics and Space Administration

Air Force Office of Scientific Research

Japan Science and Technology Agency","Final"
"Kawai Y., Moriyama A., Asai K., Coleman-Campbell C.M., Sumi S., Morishita H., Suchi M.","Molecular characterization of histidinemia: Identification of four missense mutations in the histidase gene",2005,19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17144419687&doi=10.1007%2fs00439-004-1232-5&partnerID=40&md5=5241bdb15dbe2d59d0d6998537ad3457","National Center for Research Resources","Final"
"Firoz A., Malik A., Joplin K.H., Ahmad Z., Jha V., Ahmad S.","Residue propensities, discrimination and binding site prediction of adenine and guanine phosphates",2011,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955829108&doi=10.1186%2f1471-2091-12-20&partnerID=40&md5=ea3f128b80be1d9d00e2fd800c207011","National Institute of General Medical Sciences

Japan Society for the Promotion of Science","Final"
"Wong S.T.C.","COSMO: A Communication Scheme for Cooperative Knowledge-Based Systems",1993,17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027599089&doi=10.1109%2f21.256551&partnerID=40&md5=a7c17f3ddf0036e0d4af9b35f29f7dd6","National Science Foundation

Japan Science and Technology Agency","Final"
"Zhang S., Liu J., Guo H., Qi M., Kato N.","Envisioning Device-to-Device Communications in 6G",2020,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082557297&doi=10.1109%2fMNET.001.1900652&partnerID=40&md5=e444be6996cbeafc794253615ce86fa7","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Matsunawa T., Yu B., Pan D.Z.","Optical proximity correction with hierarchical Bayes model",2016,16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961798984&doi=10.1117%2f1.JMM.15.2.021009&partnerID=40&md5=1c87148c55502485be47e76ff5b09039","National Science Foundation

Semiconductor Research Corporation

Chinese University of Hong Kong","Final"
"Zhang S., Ma B., Zhou X., Hua Q., Gong J., Liu T., Cui X., Zhu J., Guo W., Jing L., Hu W., Wang Z.L.","Strain-controlled power devices as inspired by human reflex",2020,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077941243&doi=10.1038%2fs41467-019-14234-7&partnerID=40&md5=88cac06342179884a7318acc8489f2fc","National Natural Science Foundation of China

Chinese Academy of Agricultural Sciences

National Natural Science Foundation of China-Yunnan Joint Fund

National Basic Research Program of China (973 Program)","Final"
"Krynicki K., Houle M.E., Jaen J.","An efficient ant colony optimization strategy for the resolution of multi-class queries",2016,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969626075&doi=10.1016%2fj.knosys.2016.05.009&partnerID=40&md5=be16bf543313eb875fd9f65eabfdbad5","Ministerio de Economía y Competitividad

European Regional Development Fund","Final"
"Li D., Miwa T., Morikawa T.","Modeling time-of-day car use behavior: A Bayesian network approach",2016,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968902006&doi=10.1016%2fj.trd.2016.04.011&partnerID=40&md5=4966d54651ec784376e259fee475b9a7","Engineering and Physical Sciences Research Council

National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Fishwick P.A.","A Multimodel Approach to Reasoning and Simulation",1994,15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028517414&doi=10.1109%2f21.310527&partnerID=40&md5=ff16b81664e1a0cca9ca4bc91119ab8c","National Science Foundation

Ohio State University

Midwestern State University

Consiglio Nazionale delle Ricerche","Final"
"Blay V., Yokoi T., González-Díaz H.","Perturbation Theory-Machine Learning Study of Zeolite Materials Desilication",2018,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053337928&doi=10.1021%2facs.jcim.8b00383&partnerID=40&md5=f362b3fa09a0c28cefe685ccb4434f79","Ohio State University

Eusko Jaurlaritza

Ministerio de Economía y Competitividad

European Regional Development Fund","Final"
"Goldschmidt D., Manoonpong P., Dasgupta S.","A neurocomputational model of goal-directed navigation in insect-inspired artificial agents",2017,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018459730&doi=10.3389%2ffnbot.2017.00020&partnerID=40&md5=95d116656dd925bb3d145af2bbce18bf","Horizon 2020 Framework Programme

Fundação para a Ciência e a Tecnologia

Bernstein Center for Computational Neuroscience Tübingen

Shanxi Datong University

Syddansk Universitet","Final"
"Zhang X.-S., Wang Y., Zhan Z.-W., Wu L.-Y.Ling-Yun, Chen L.","Exploring protein's optimal hp configurations by self-organizing mapping",2005,14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17644388790&doi=10.1142%2fS0219720005001107&partnerID=40&md5=3f708ef5a3266ea40e05e31d8015ef15","National Natural Science Foundation of China","Final"
"Wang J., Cen B., Gao S., Zhang Z., Zhou Y.","Cooperative Evolutionary Framework with Focused Search for Many-Objective Optimization",2020,13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064969487&doi=10.1109%2fTETCI.2018.2849380&partnerID=40&md5=f3aceda85a301acdc4c427435813dca0","Japan Society for the Promotion of Science

National Natural Science Foundation of China","Final"
"Chen J., Hu H., Wang J., Yajima T., Ge B., Ke X., Dong H., Jiang Y., Chen N.","Overcoming synthetic metastabilities and revealing metal-To-insulator transition & thermistor bi-functionalities for d-band correlation perovskite nickelates",2019,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064971815&doi=10.1039%2fc9mh00008a&partnerID=40&md5=9c17be6deafd3d2fb9003da8dc8d303b","National Natural Science Foundation of China","Final"
"Li Y., Cichocki A., Amari S.-I., Xie S., Guan C.","Equivalence probability and sparsity of two sparse solutions in sparse representation",2008,12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57749190853&doi=10.1109%2fTNN.2008.2003980&partnerID=40&md5=b95852d96d0082f0a6fa1eb545e4f579","National Natural Science Foundation of China

Program for New Century Excellent Talents in University","Final"
"Li W., Zhong N., Yao Y., Liu J.","An operable email based intelligent personal assistant",2009,11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-71349088514&doi=10.1007%2fs11280-008-0049-x&partnerID=40&md5=8753fa8361a51a51a81fe424eaffd95c","National Natural Science Foundation of China

Science and Technology Department of Hubei Province","Final"
"Yang G., Chen Y., Huang J.P.","The highly intelligent virtual agents for modeling financial markets",2016,9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944112231&doi=10.1016%2fj.physa.2015.09.071&partnerID=40&md5=89a89b6b27d01a416b2f0ef5bce1594d","National Natural Science Foundation of China

Program for New Century Excellent Talents in University

Shanghai University of Finance and Economics

Fok Ying Tung Education Foundation","Final"
"Galateau Salle F., Le Stang N., Tirode F., Courtiol P., Nicholson A.G., Tsao M.-S., Tazelaar H.D., Churg A., Dacic S., Roggli V., Pissaloux D., Maussion C., Moarii M., Beasley M.B., Begueret H., Chapel D.B., Copin M.C., Gibbs A.R., Klebe S., Lantuejoul S., Nabeshima K., Vignaud J.-M., Attanoos R., Brcic L., Capron F., Chirieac L.R., Damiola F., Sequeiros R., Cazes A., Damotte D., Foulet A., Giusiano-Courcambeck S., Hiroshima K., Hofman V., Husain A.N., Kerr K., Marchevsky A., Paindavoine S., Picquenot J.M., Rouquette I., Sagan C., Sauter J., Thivolet F., Brevet M., Rouvier P., Travis W.D., Planchard G., Weynand B., Clozel T., Wainrib G., Fernandez-Cuesta L., Pairon J.-C., Rusch V., Girard N.","Comprehensive Molecular and Pathologic Evaluation of Transitional Mesothelioma Assisted by Deep Learning Approach: A Multi-Institutional Study of the International Mesothelioma Panel from the MESOPATH Reference Center",2020,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083770350&doi=10.1016%2fj.jtho.2020.01.025&partnerID=40&md5=5e47f62c008bd2cdd48518b706a32f22","National Institutes of Health

National Cancer Institute

Genentech

Roche

International Association for the Study of Lung Cancer

Meso Scale Diagnostics

Intuitive Surgical

Singapore Police Force

Institut National Du Cancer","Final"
"Li Z., Liu X., Dai J., Chen J., Fujita H.","Measures of uncertainty based on Gaussian kernel for a fully fuzzy information system",2020,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083044408&doi=10.1016%2fj.knosys.2020.105791&partnerID=40&md5=3fc6c407034deac545b04f9b2f32759e","National Natural Science Foundation of China

Natural Science Foundation of Guangxi Province

Construct Program of the Key Discipline in Hunan Province

Special Fund for Distinguished Experts in Guangxi of China

Science and Technology Program of Hunan Province","Final"
"Graham S.A., Lee E.E., Jeste D.V., Van Patten R., Twamley E.W., Nebeker C., Yamada Y., Kim H.-C., Depp C.A.","Artificial intelligence approaches to predicting and detecting cognitive decline in older adults: A conceptual review",2020,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078203838&doi=10.1016%2fj.psychres.2019.112732&partnerID=40&md5=beb0319f7cf4b0d7d2650a4e55c1735c","National Institutes of Health

National Institute of Mental Health

California Sea Grant, University of California, San Diego

University of California, San Diego

Sam and Rose Stein Institute for Research on Aging","Final"
"Zhang Z., Han J., Qian K., Janott C., Guo Y., Schuller B.","Snore-GANs: Improving Automatic Snore Sound Classification with Synthesized Data",2020,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077666833&doi=10.1109%2fJBHI.2019.2907286&partnerID=40&md5=3d9a4223b484c6aca6f81317850f5711","Horizon 2020 Framework Programme

Economic and Social Research Council

Innovative Medicines Initiative","Final"
"Gu Y., Zhang X., Liu Z., Ren F.","BeSense: Leveraging WiFi Channel Data and Computational Intelligence for Behavior Analysis",2019,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073803029&doi=10.1109%2fMCI.2019.2937610&partnerID=40&md5=1bd73848848ca0fdc277ca22d61404aa","National Natural Science Foundation of China

National Basic Research Program of China (973 Program)

Fundamental Research Funds for the Central Universities","Final"
"Siudek M., Małek K., Pollo A., Krakowski T., Iovino A., Scodeggio M., Moutard T., Zamorani G., Guzzo L., Garilli B., Granett B.R., Bolzonella M., De La Torre S., Abbas U., Adami C., Bottini D., Cappi A., Cucciati O., Davidzon I., Franzetti P., Fritz A., Krywult J., Le Brun V., Le Fèvre O., MacCagni D., Marulli F., Polletta M., Tasca L.A.M., Tojeiro R., Vergani D., Zanichelli A., Arnouts S., Bel J., Branchini E., Coupon J., De Lucia G., Ilbert O., Haines C.P., Moscardini L., Takeuchi T.T.","The VIMOS Public Extragalactic Redshift Survey (VIPERS): The complexity of galaxy populations at 0.4 < z < 1.3 revealed with unsupervised machine-learning algorithms",2018,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054038119&doi=10.1051%2f0004-6361%2f201832784&partnerID=40&md5=e9d8a22e1f2f01607d9b0e72ebf752e3","Seventh Framework Programme

European Research Council

Narodowe Centrum Nauki","Final"
"Collier N., Tran M.-V., Le H.-Q., Ha Q.-T., Oellrich A., Rebholz-Schuhmann D.","Learning to Recognize Phenotype Candidates in the Auto-Immune Literature Using SVM Re-Ranking",2013,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885391631&doi=10.1371%2fjournal.pone.0072965&partnerID=40&md5=3be3b2d45b410e3a140ea940b9fcb166","Seventh Framework Programme","Final"
"Wiederkehr C., Basavaraj R., de Menthière C.S., Koch R., Schlecht U., Hermida L., Masdoua B., Ishii R., Cassen V., Yamamoto M., Lane C., Cherry M., Lamb N., Primig M.","Database model specification of GermOnline Release 2.0, a cross-species community annotation knowledgebase on germ cell differentiation",2004,8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-11144358098&doi=10.1093%2fbioinformatics%2fbth030&partnerID=40&md5=7b350941dfefa26d267c8da5ea8dbff9","National Science Foundation

Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung

Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung

Institut National de la Santé et de la Recherche Médicale

Centre National de la Recherche Scientifique","Final"
"Fujiyoshi K., Väyrynen J.P., Borowsky J., Papke D.J., Jr., Arima K., Haruki K., Kishikawa J., Akimoto N., Ugai T., Lau M.C., Gu S., Shi S., Zhao M., Da Silva A.F.L., Twombly T.S., Nan H., Meyerhardt J.A., Song M., Zhang X., Wu K., Chan A.T., Fuchs C.S., Lennerz J.K., Giannakis M., Nowak J.A., Ogino S.","Tumour budding, poorly differentiated clusters, and T-cell response in colorectal cancer",2020,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087519515&doi=10.1016%2fj.ebiom.2020.102860&partnerID=40&md5=52aef40eda7bae14cc06953b0606d918","National Institutes of Health

American Association for Cancer Research

Conquer Cancer Foundation

Bristol-Myers Squibb

Eli Lilly and Company

Pfizer

Merck

Gilead Sciences

Entertainment Industry Foundation

Bayer Corporation

Dana-Farber Cancer Institute

Faculty of Arts and Sciences, Harvard University

Uehara Memorial Foundation

Stand Up To Cancer

Taiho Pharmaceutical

Colorectal Cancer Alliance

Japan Society for the Promotion of Science","Final"
"Li Y., Jiang Y., Tian D., Hu L., Lu H., Yuan Z.","AI-enabled emotion communication",2019,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096960826&doi=10.1109%2fMNET.001.1900070&partnerID=40&md5=116960f9ad199523f2de1bcfb5959892","Ministry of Education, Culture, Sports, Science and Technology

National Natural Science Foundation of China

Beijing Municipal Natural Science Foundation

State Key Laboratory of Marine Geology

Major Science and Technology Project of Hainan Province","Final"
"Li J., Li Z., Chen F., Bicchi A., Sun Y., Fukuda T.","Combined Sensing, Cognition, Learning, and Control for Developing Future Neuro-Robotics Systems: A Survey",2019,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061251210&doi=10.1109%2fTCDS.2019.2897618&partnerID=40&md5=3196c10a937e65e87c771ea0862b0dcd","National Natural Science Foundation of China

Anhui Science and Technology Department

National Basic Research Program of China (973 Program)

Guangzhou Research Collaborative Innovation Projects

Science and Technology Planning Project of Guangdong Province","Final"
"Xu C., Ishikawa N., Rajashekar R., Sugiura S., Maunder R.G., Wang Z., Yang L.-L., Hanzo L.","Sixty Years of Coherent Versus Non-Coherent Tradeoffs and the Road from 5G to Wireless Futures",2019,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077205503&doi=10.1109%2fACCESS.2019.2957706&partnerID=40&md5=94f50f551d47819a526f1b01c986324c","Engineering and Physical Sciences Research Council

Royal Society

Japan Society for the Promotion of Science London

University of Southampton

Wolfson College, University of Oxford

European Research Council

Japan Society for the Promotion of Science

Ministry of Education, Culture, Sports, Science and Technology

Japan Science and Technology Agency

Telecommunications Advancement Foundation","Final"
"Liu G.Y., Kong D.Y., Hu S.G., Yu Q., Liu Z., Chen T.P., Yin Y., Hosaka S., Liu Y.","Smart electronic skin having gesture recognition function by LSTM neural network",2018,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052317203&doi=10.1063%2f1.5040413&partnerID=40&md5=768655ca52e26528d3c38f15ad0e746b","National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Alworth S.V., Watanabe H., Lee J.S.J.","Teachable, high-content analytics for live-cell, phase contrast movies",2010,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78449290143&doi=10.1177%2f1087057110373546&partnerID=40&md5=5badd6438a7895f5be2b02b6a2de4cca","National Institute of Mental Health","Final"
"Ji J., Liu C., Sha Z., Zhong N.","Personalized recommendation based on a multilevel customer model",2005,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844541796&doi=10.1142%2fS021800140500437X&partnerID=40&md5=13b86289b980cea07aeb504ff5678f19","National Natural Science Foundation of China","Final"
"Jiang K., Zhang J., Wu H., Wang A., Iwahori Y.","A novel digital modulation recognition algorithm based on deep convolutional neural network",2020,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081198628&doi=10.3390%2fapp10031166&partnerID=40&md5=e43ddda8096ad6d53bc11ab4c014d2db","National Natural Science Foundation of China","Final"
"Berlow N.E., Rikhi R., Geltzeiler M., Abraham J., Svalina M.N., Davis L.E., Wise E., Mancini M., Noujaim J., Mansoor A., Quist M.J., Matlock K.L., Goros M.W., Hernandez B.S., Doung Y.C., Thway K., Tsukahara T., Nishio J., Huang E.T., Airhart S., Bult C.J., Gandour-Edwards R., Maki R.G., Jones R.L., Michalek J.E., Milovancev M., Ghosh S., Pal R., Keller C.","Probabilistic modeling of personalized drug combinations from integrated chemical screen and molecular data in sarcoma",2019,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067500287&doi=10.1186%2fs12885-019-5681-6&partnerID=40&md5=219572e81ea25655879c730c36bfb3fc","National Cancer Institute","Final"
"Khan S., Zafar N., Khan S.S., Setua S., Behrman S.W., Stiles Z.E., Yallapu M.M., Sahay P., Ghimire H., Ise T., Nagata S., Wang L., Wan J.Y., Pradhan P., Jaggi M., Chauhan S.C.","Clinical significance of MUC13 in pancreatic ductal adenocarcinoma",2018,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040511795&doi=10.1016%2fj.hpb.2017.12.003&partnerID=40&md5=5fb969103531d4986621d46abbe870d5","National Institutes of Health

U.S. Department of Defense

National Cancer Institute

National Institute of Biomedical Imaging and Bioengineering

Health Science Center, University of Tennessee

University of Memphis

Herb Kosten Foundation

Japan Society for the Promotion of Science","Final"
"Chen Z., Wang R.-L.","Ant colony optimization with different crossover schemes for global optimization",2017,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013434293&doi=10.1007%2fs10586-017-0793-8&partnerID=40&md5=863bc45ee1b99cfb6984e7e3672e994e",,"Final"
"Li R., Zhao X., Shang H., Chen Y., Xiao W.","Fast top-k similarity join for SimRank",2017,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997235783&doi=10.1016%2fj.ins.2016.10.042&partnerID=40&md5=cc7579c19167128ae5a067f859efce6e","National Natural Science Foundation of China","Final"
"Ludusan B., Cristia A., Martin A., Mazuka R., Dupoux E.","Learnability of prosodic boundaries: Is infant-directed speech easier?",2016,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983399635&doi=10.1121%2f1.4960576&partnerID=40&md5=78b77f4984db2920c3e22a3289b05f19","European Research Council

Agence Nationale de la Recherche

Fondation de France","Final"
"Indurkhya B.","Metaphor as change of representation: An artificial intelligence perspective",1997,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031541115&doi=10.1080%2f095281397147211&partnerID=40&md5=3c7b581819b17108e0c2065c65be3fbd","National Science Foundation","Final"
"Wang J., Wang H., Gao G., Lu H., Zhang Z.","Single Underwater Image Enhancement Based on LP -Norm Decomposition",2019,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074185175&doi=10.1109%2fACCESS.2019.2945576&partnerID=40&md5=84758d34ad5b491737aad0ed10e09a03","National Natural Science Foundation of China

Natural Science Foundation of Jiangsu Province

Fundamental Research Funds for the Central Universities","Final"
"Lei Q., Yu H., Wu M., She J.","Modeling of complex industrial process based on active semi-supervised clustering",2016,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986567796&doi=10.1016%2fj.engappai.2016.08.002&partnerID=40&md5=4f9b85e1f7eac0eef681722bb599bd1d","National Natural Science Foundation of China

Natural Science Foundation of Hubei Province","Final"
"Xiao M., Nagamochi H.","Complexity and kernels for bipartition into degree-bounded induced graphs",2014,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921514770&doi=10.1007%2f978-3-319-13075-0_34&partnerID=40&md5=7c4fb6b1873143ea7cd3d4ca7a9da2ce","Japan Society for the Promotion of Science

National Natural Science Foundation of China

Fundamental Research Funds for the Central Universities","Final"
"Walsh W.E., Yokoo M., Hirayama K., Wellman M.P.","On market-inspired approaches to propositional satisfiability",2003,5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037371780&doi=10.1016%2fS0004-3702%2802%2900386-7&partnerID=40&md5=53e3762925b7789c0ab1f3dc9e52251c","National Science Foundation

National Aeronautics and Space Administration

Jet Propulsion Laboratory

University of Michigan","Final"
"Corchado J.M., Chamoso P., Hernández G., Roman Gutierrez A.S., Camacho A.R., González-Briones A., Pinto-Santos F., Goyenechea E., Garcia-Retuerta D., Alonso-Miguel M., Hernandez B.B., Villaverde D.V., Sanchez-Verdejo M., Plaza-Martínez P., López-Pérez M., Manzano-García S., Alonso R.S., Casado-Vara R., Tejedor J.P., Prieta F., Rodríguez-González S., Parra-Domínguez J., Mohamad M.S., Trabelsi S., Díaz-Plaza E., Garcia-Coria J.A., Yigitcanlar T., Novais P., Omatu S.","Deepint.net: A rapid deployment platform for smart territories",2021,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098948613&doi=10.3390%2fs21010236&partnerID=40&md5=46f621180ff6f07890f72f38ca267d5a","Interreg

European Regional Development Fund","Final"
"Tomašev N., Cornebise J., Hutter F., Mohamed S., Picciariello A., Connelly B., Belgrave D.C.M., Ezer D., Haert F.C., Mugisha F., Abila G., Arai H., Almiraat H., Proskurnia J., Snyder K., Otake-Matsuura M., Othman M., Glasmachers T., Wever W., Teh Y.W., Khan M.E., Winne R.D., Schaul T., Clopath C.","AI for social good: unlocking the opportunity for positive impact",2020,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084787737&doi=10.1038%2fs41467-020-15871-z&partnerID=40&md5=2a8a469719b9bad2d23b3a82b52da787","Alan Turing Institute

UK Research and Innovation

Engineering and Physical Sciences Research Council

European Research Council

Japan Society for the Promotion of Science

Seventh Framework Programme","Final"
"Kuai H., Zhong N.","The extensible Data-Brain model: Architecture, applications and directions",2020,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088973685&doi=10.1016%2fj.jocs.2020.101103&partnerID=40&md5=e41e7b80ab4a0b9465d9d89975f6fcae","Japan Society for the Promotion of Science

National Natural Science Foundation of China","Final"
"Li G., Ota K., Dong M., Wu J., Li J.","DeSVig: Decentralized Swift Vigilance against Adversarial Attacks in Industrial Artificial Intelligence Systems",2020,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079815618&doi=10.1109%2fTII.2019.2951766&partnerID=40&md5=677235441943cfe79cce12017628706f","Japan Society for the Promotion of Science

National Natural Science Foundation of China","Final"
