Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Sivaraman, K., Senthil, M.","56925016000; 57213410920","Intuitive driver proxy control using artificial intelligence",2016,"International Journal of Pharmacy and Technology",8,"4",,23459,23461,,152,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85018208417&partnerID=40&md5=50525e4ab25bcce4b11b4c1dd39b168e",Article,Final,,Scopus,2-s2.0-85018208417
"Sundareswaran, K., Vigneshkumar, V., Sankar, P., Simon, S.P., Srinivasa Rao Nayak, P., Palani, S.","56354940300; 56399375200; 57209019179; 13008541500; 56177591600; 56577942700","Development of an Improved P&amp;O Algorithm Assisted Through a Colony of Foraging Ants for MPPT in PV System",2016,"IEEE Transactions on Industrial Informatics",12,"1", 7332776,187,200,,151,10.1109/TII.2015.2502428,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84962531818&partnerID=40&md5=9d1ead9794ce9400a76c25e1959cca90",Article,Final,,Scopus,2-s2.0-84962531818
"Bhasin, M., Raghava, G.P.S.","8417767500; 7003507401","GPCRpred: An SVM-based method for prediction of families and subfamilies of G-protein coupled receptors",2004,"Nucleic Acids Research",32,"WEB SERVER ISS.",,W383,W389,,151,10.1093/nar/gkh416,"https://www.scopus.com/inward/record.url?eid=2-s2.0-3242892058&partnerID=40&md5=3c020d212a8c193f1e959a6a09e4f619",Article,Final,Open Access,Scopus,2-s2.0-3242892058
"Bandyopadhyay, S., Mitra, R.","7402057893; 35330612300","TargetMiner: MicroRNA target prediction with systematic identification of tissue-specific negative examples",2009,"Bioinformatics",25,"20",,2625,2631,,149,10.1093/bioinformatics/btp503,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70350000602&partnerID=40&md5=f3a7864d7cf156895878224f97011144",Article,Final,Open Access,Scopus,2-s2.0-70350000602
"Sim, T., Zhang, S., Janakiraman, R., Kumar, S.","7005189207; 57209942056; 14008820900; 16194547100","Continuous verification using multimodal biometrics",2007,"IEEE Transactions on Pattern Analysis and Machine Intelligence",29,"4",,687,700,,149,10.1109/TPAMI.2007.1010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947499205&partnerID=40&md5=59f01f061fe4afbb8da2b85102304ea5",Article,Final,,Scopus,2-s2.0-33947499205
"Bandyopadhyay, S., Pal, S.K., Aruna, B.","7402057893; 7402277726; 6603248328","Multiobjective GAs, quantitative indices, and pattern classification",2004,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",34,"5",,2088,2099,,147,10.1109/TSMCB.2004.834438,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4844225821&partnerID=40&md5=1e558e8c7737e6695aeba9104594c0bc",Article,Final,,Scopus,2-s2.0-4844225821
"Maulik, U.","6603607810","Medical image segmentation using genetic algorithms",2009,"IEEE Transactions on Information Technology in Biomedicine",13,"2",,166,173,,146,10.1109/TITB.2008.2007301,"https://www.scopus.com/inward/record.url?eid=2-s2.0-63349096465&partnerID=40&md5=5cbf8241fd9492c9c9318e611ccd860e",Article,Final,,Scopus,2-s2.0-63349096465
"Krishnanand, K.N., Ghose, D.","9279503200; 35562124600","Glowworm swarm based optimization algorithm for multimodal functions with collective robotics applications",2006,"Multiagent and Grid Systems",2,"3",,209,222,,144,10.3233/MGS-2006-2301,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85006253064&partnerID=40&md5=27902313af9df0de735514b3a9c1e4c4",Article,Final,,Scopus,2-s2.0-85006253064
"Bagheri Tolabi, H., Ali, M.H., Rizwan, M.","37020624400; 57207853153; 57200201412","Simultaneous reconfiguration, optimal placement of DSTATCOM, and photovoltaic array in a distribution system based on fuzzy-aco approach",2015,"IEEE Transactions on Sustainable Energy",6,"1", 6960908,210,218,,143,10.1109/TSTE.2014.2364230,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84919915776&partnerID=40&md5=e2fc0445e54cbc7fda072e20149fb666",Article,Final,,Scopus,2-s2.0-84919915776
"Singh, M., Panigrahi, B.K., Abhyankar, A.R.","55469458800; 25637555100; 36789930200","Optimal coordination of directional over-current relays using Teaching Learning-Based Optimization (TLBO) algorithm",2013,"International Journal of Electrical Power and Energy Systems",50,"1",,33,41,,142,10.1016/j.ijepes.2013.02.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84875176821&partnerID=40&md5=cb1dd21a91bd1bab2ba6489c71c259a2",Article,Final,,Scopus,2-s2.0-84875176821
"Sharma, V.S., Dhiman, S., Sehgal, R., Sharma, S.K.","57189022566; 12344931900; 57202592183; 14421710500","Estimation of cutting forces and surface roughness for hard turning using neural networks",2008,"Journal of Intelligent Manufacturing",19,"4",,473,483,,141,10.1007/s10845-008-0097-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-46249124721&partnerID=40&md5=e3d406117919d00a24735ee9bcef5a14",Article,Final,,Scopus,2-s2.0-46249124721
"Vaishya, R., Javaid, M., Khan, I.H., Haleem, A.","6602902951; 57201798958; 57214258923; 25627604500","Artificial Intelligence (AI) applications for COVID-19 pandemic",2020,"Diabetes and Metabolic Syndrome: Clinical Research and Reviews",14,"4",,337,339,,140,10.1016/j.dsx.2020.04.012,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85083171050&partnerID=40&md5=2fe6a54739df36a330ebe8cfce992ff4",Article,Final,Open Access,Scopus,2-s2.0-85083171050
"Dhanda, S.K., Vir, P., Raghava, G.P.S.","55759611000; 20735673400; 7003507401","Designing of interferon-gamma inducing MHC class-II binders",2013,"Biology Direct",8,"1", 30,,,,140,10.1186/1745-6150-8-30,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84889053011&partnerID=40&md5=5b393729fc23d565ad4082a6bb2c98b8",Article,Final,Open Access,Scopus,2-s2.0-84889053011
"Tien Bui, D., Ho, T.-C., Pradhan, B., Pham, B.-T., Nhu, V.-H., Revhaug, I.","54400192000; 57190938394; 12753037900; 57021167000; 57190935659; 54399110700","GIS-based modeling of rainfall-induced landslides using data mining-based functional trees classifier with AdaBoost, Bagging, and MultiBoost ensemble frameworks",2016,"Environmental Earth Sciences",75,"14", 1101,,,,139,10.1007/s12665-016-5919-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84984580911&partnerID=40&md5=7bf0bd42afdc8df94666b3fe1888e019",Article,Final,,Scopus,2-s2.0-84984580911
"Himavathi, S., Anitha, D., Muthuramalingam, A.","6602505281; 16311754700; 56426451300","Feedforward neural network implementation in FPGA using layer multiplexing for effective resource utilization",2007,"IEEE Transactions on Neural Networks",18,"3",,880,888,,136,10.1109/TNN.2007.891626,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34248645728&partnerID=40&md5=65fbf8c678499b0690176efdab31b0d8",Article,Final,,Scopus,2-s2.0-34248645728
"Anandakumar, H., Umamaheswari, K.","56230218900; 19934459600","Supervised machine learning techniques in cognitive radio networks during cooperative spectrum handovers",2017,"Cluster Computing",20,"2",,1505,1515,,133,10.1007/s10586-017-0798-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85014145391&partnerID=40&md5=d403fe89d49d8bad177e39431f72c78b",Article,Final,,Scopus,2-s2.0-85014145391
"Kumar, P., Mahajan, A.","55466587900; 25959645900","Soft computing techniques for the control of an active power filter",2009,"IEEE Transactions on Power Delivery",24,"1",,452,461,,132,10.1109/TPWRD.2008.2005881,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58249131377&partnerID=40&md5=e4a15d210c7846bb094a9a84731cdff9",Article,Final,,Scopus,2-s2.0-58249131377
"Chaabouni, N., Mosbah, M., Zemmari, A., Sauvignac, C., Faruki, P.","57210832188; 57194270346; 6507308959; 57210832702; 55180666100","Network Intrusion Detection for IoT Security Based on Learning Techniques",2019,"IEEE Communications Surveys and Tutorials",21,"3", 8629941,2671,2701,,129,10.1109/COMST.2019.2896380,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071375386&partnerID=40&md5=c162e960001eb0e80dc582af190059c2",Article,Final,,Scopus,2-s2.0-85071375386
"Rajasekaran, S., Gayathri, S., Lee, T.-L.","7006885649; 57214273642; 55380607100","Support vector regression methodology for storm surge predictions",2008,"Ocean Engineering",35,"16",,1578,1587,,128,10.1016/j.oceaneng.2008.08.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-54549091989&partnerID=40&md5=cdbfa851b69cd7cfa08224e341be7c61",Article,Final,,Scopus,2-s2.0-54549091989
"Azad, H.B., Mekhilef, S., Ganapathy, V.G.","56108996100; 6603317449; 7202754748","Long-term wind speed forecasting and general pattern recognition using neural networks",2014,"IEEE Transactions on Sustainable Energy",5,"2", 6730905,546,553,,127,10.1109/TSTE.2014.2300150,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898018602&partnerID=40&md5=8f7e34d51ada24daac5e58a0fc0b73d2",Article,Final,,Scopus,2-s2.0-84898018602
"Rajendra, M., Jena, P.C., Raheman, H.","56693009600; 24466643700; 55982740300","Prediction of optimized pretreatment process parameters for biodiesel production using ANN and GA",2009,"Fuel",88,"5",,868,875,,127,10.1016/j.fuel.2008.12.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-59349083164&partnerID=40&md5=f801797dcf4fb50ffc7864dd23532aa2",Article,Final,,Scopus,2-s2.0-59349083164
"Angira, R., Babu, B.V.","14067224800; 7102607954","Optimization of process synthesis and design problems: A modified differential evolution approach",2006,"Chemical Engineering Science",61,"14",,4707,4721,,127,10.1016/j.ces.2006.03.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33747235342&partnerID=40&md5=fc42c4f152427c98e9cc88ecd9bc2995",Article,Final,,Scopus,2-s2.0-33747235342
"Bansal, R.C.","56022618100","Optimization methods for electric power systems: An overview",2005,"International Journal of Emerging Electric Power Systems",2,"1", 1021,,,,127,10.2202/1553-779X.1021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84998752841&partnerID=40&md5=6775a77be9863a72604ae11f3c342cde",Article,Final,,Scopus,2-s2.0-84998752841
"Singh, Y., Kaur, A., Malhotra, R.","7203076519; 15757446700; 15758058000","Empirical validation of object-oriented metrics for predicting fault proneness models",2010,"Software Quality Journal",18,"1",,3,35,,126,10.1007/s11219-009-9079-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72549105852&partnerID=40&md5=ca8043e7906f01c8ae45662792754d88",Article,Final,,Scopus,2-s2.0-72549105852
"Jegadeeshwaran, R., Sugumaran, V.","55812991400; 6701729993","Fault diagnosis of automobile hydraulic brake system using statistical features and support vector machines",2015,"Mechanical Systems and Signal Processing",52-53,"1",,436,446,,125,10.1016/j.ymssp.2014.08.007,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922888685&partnerID=40&md5=226b01e7c660cafb816bd220536b2b69",Article,Final,,Scopus,2-s2.0-84922888685
"Bijalwan, V., Kumar, V., Kumari, P., Pascual, J.","57201040008; 57212901087; 56159809900; 55033923300","KNN based machine learning approach for text and document mining",2014,"International Journal of Database Theory and Application",7,"1",,61,70,,123,10.14257/ijdta.2014.7.1.06,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84915768019&partnerID=40&md5=f27341a1c652e8322b6f5cf2d192e32c",Article,Final,,Scopus,2-s2.0-84915768019
"Dou, J., Yunus, A.P., Tien Bui, D., Merghadi, A., Sahana, M., Zhu, Z., Chen, C.-W., Khosravi, K., Yang, Y., Pham, B.T.","56017411000; 56600185700; 54400192000; 57205543187; 57192557159; 56033946500; 57190576946; 57189515171; 57200967863; 57218701612","Assessment of advanced random forest and decision tree algorithms for modeling rainfall-induced landslide susceptibility in the Izu-Oshima Volcanic Island, Japan",2019,"Science of the Total Environment",662,"",,332,346,,122,10.1016/j.scitotenv.2019.01.221,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85060476790&partnerID=40&md5=b5360cd0fe7fb1a2d5fa165c63f642d3",Article,Final,,Scopus,2-s2.0-85060476790
"Mitchell, T., Cohen, W., Hruschka, E., Talukdar, P., Yang, B., Betteridge, J., Carlson, A., Dalvi, B., Gardner, M., Kisiel, B., Krishnamurthy, J., Lao, N., Mazaitis, K., Mohamed, T., Nakashole, N., Platanios, E., Ritter, A., Samadi, M., Settles, B., Wang, R., Wijaya, D., Gupta, A., Chen, X., Saparov, A., Greaves, M., Welling, J.","7402175019; 7202924370; 57194234770; 25652280700; 55579350600; 35261814400; 55540623900; 36456855700; 56577280400; 8362043700; 34880378500; 6602831084; 55953923300; 35330298400; 23985774900; 56160051200; 34880667100; 25926722600; 8960993000; 55628532135; 23391324000; 57203811692; 53979335300; 56901125700; 57155851700; 6701816670","Never-ending learning",2018,"Communications of the ACM",61,"5",,103,115,,120,10.1145/3191513,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85046532533&partnerID=40&md5=f24dc9bc292b576a34dd5a07a08b714a",Article,Final,Open Access,Scopus,2-s2.0-85046532533
"Ghosh, A., Joshi, P.K.","36634352100; 35195919400","A comparison of selected classification algorithms for mappingbamboo patches in lower Gangetic plains using very high resolution WorldView 2 imagery",2014,"International Journal of Applied Earth Observation and Geoinformation",26,"1",,298,311,,118,10.1016/j.jag.2013.08.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84897586103&partnerID=40&md5=7270a3576eba0f089a2be4624216af28",Article,Final,,Scopus,2-s2.0-84897586103
"Sivakumar, P.M., Seenivasan, S.P., Kumar, V., Doble, M.","16022677100; 36134759400; 7404634720; 20734150400","Synthesis, antimycobacterial activity evaluation, and QSAR studies of chalcone derivatives",2007,"Bioorganic and Medicinal Chemistry Letters",17,"6",,1695,1700,,118,10.1016/j.bmcl.2006.12.112,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847255838&partnerID=40&md5=cd78f54af085db4920668b9d46bfd42a",Article,Final,,Scopus,2-s2.0-33847255838
"Patidar, S., Pachori, R.B., Rajendra Acharya, U.","55353700400; 14632337000; 7004510847","Automated diagnosis of coronary artery disease using tunable-Q wavelet transform applied on heart rate signals",2015,"Knowledge-Based Systems",82,"", 3072,1,10,,116,10.1016/j.knosys.2015.02.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928086715&partnerID=40&md5=b6a4dd28b0285bf9b6c80da19be0d37a",Article,Final,,Scopus,2-s2.0-84928086715
"Bhasin, M., Raghava, G.P.S.","8417767500; 7003507401","SVM based method for predicting HLA-DRB1*0401 binding peptides in an antigen sequence",2004,"Bioinformatics",20,"3",,421,423,,115,10.1093/bioinformatics/btg424,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1342288007&partnerID=40&md5=2a5c96ae7582344e358ec14ab4743e5f",Article,Final,Open Access,Scopus,2-s2.0-1342288007
"Bhasin, M., Raghava, G.P.S.","8417767500; 7003507401","Analysis and prediction of affinity of TAP binding peptides using cascade SVM",2004,"Protein Science",13,"3",,596,607,,113,10.1110/ps.03373104,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1342268087&partnerID=40&md5=4e3d975521761fa1989d9e2cefaad1ce",Article,Final,Open Access,Scopus,2-s2.0-1342268087
"Pham, V.T., Jafari, S., Vaidyanathan, S., Volos, C., Wang, X.","36998895200; 55196116900; 57191607340; 8701557400; 46861731100","A novel memristive neural network with hidden attractors and its circuitry implementation",2016,"Science China Technological Sciences",59,"3",,358,363,,112,10.1007/s11431-015-5981-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84951966964&partnerID=40&md5=42a6a88c0fcd6f8782eab727feac39be",Article,Final,,Scopus,2-s2.0-84951966964
"Rajagopalan, A.N., Chaudhuri, S., Mudenagudi, U.","16647440100; 7402977965; 6508142222","Depth estimation and image restoration using defocused stereo pairs",2004,"IEEE Transactions on Pattern Analysis and Machine Intelligence",26,"11",,1521,1525,,112,10.1109/TPAMI.2004.102,"https://www.scopus.com/inward/record.url?eid=2-s2.0-12844267004&partnerID=40&md5=d2605052565734ecd877d09745cf62c5",Article,Final,,Scopus,2-s2.0-12844267004
"Bhardwaj, A., Tiwari, A.","49361153100; 57202144834","Breast cancer diagnosis using Genetically Optimized Neural Network model",2015,"Expert Systems with Applications",42,"10",,4611,4620,,111,10.1016/j.eswa.2015.01.065,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84923831662&partnerID=40&md5=0cb5238284c0b9b7f27c6645ed367a58",Article,Final,,Scopus,2-s2.0-84923831662
"Behera, L., Kumar, S., Patnaik, A.","6701522952; 7405771174; 56744912500","On adaptive learning rate that guarantees convergence in feedforward networks",2006,"IEEE Transactions on Neural Networks",17,"5",,1116,1125,,111,10.1109/TNN.2006.878121,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33750119752&partnerID=40&md5=3e290646c392c7d1ec5d5b4da8877737",Article,Final,,Scopus,2-s2.0-33750119752
"Chamola, V., Hassija, V., Gupta, V., Guizani, M.","55427784900; 57209808751; 57217089204; 7004750176","A Comprehensive Review of the COVID-19 Pandemic and the Role of IoT, Drones, AI, Blockchain, and 5G in Managing its Impact",2020,"IEEE Access",8,"", 9086010,90225,90265,,110,10.1109/ACCESS.2020.2992341,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85086139553&partnerID=40&md5=0044de20da2f20b0bcba8a7a17cdafaa",Article,Final,Open Access,Scopus,2-s2.0-85086139553
"Wang, G.-G., Gandomi, A.H., Alavi, A.H., Deb, S.","55303864000; 26421192100; 33867483600; 35943125900","A hybrid method based on krill herd and quantum-behaved particle swarm optimization",2016,"Neural Computing and Applications",27,"4",,989,1006,,110,10.1007/s00521-015-1914-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84928410611&partnerID=40&md5=a68b984285897e570c29c99aaa1449ae",Article,Final,,Scopus,2-s2.0-84928410611
"Basu, K., Debusschere, V., Bacha, S., Maulik, U., Bondyopadhyay, S.","55516975300; 9332493800; 6603814326; 6603607810; 7402057893","Nonintrusive load monitoring: A temporal multilabel classification approach",2015,"IEEE Transactions on Industrial Informatics",11,"1", 6915905,262,270,,109,10.1109/TII.2014.2361288,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84922952380&partnerID=40&md5=2dab56735c06ce572aabf116edd299f4",Article,Final,,Scopus,2-s2.0-84922952380
