Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Borrego, C., Ginja, J., Coutinho, M., Ribeiro, C., Karatzas, K., Sioumis, T., Katsifarakis, N., Konstantinidis, K., De Vito, S., Esposito, E., Salvato, M., Smith, P., André, N., Gérard, P., Francis, L.A., Castell, N., Schneider, P., Viana, M., Minguillón, M.C., Reimringer, W., Otjes, R.P., von Sicard, O., Pohle, R., Elen, B., Suriano, D., Pfister, V., Prato, M., Dipinto, S., Penza, M.","7006512813; 56261768900; 7006018661; 22986553800; 6701484078; 57191586337; 57190184804; 57206532199; 16425408900; 56723574400; 56498710900; 57199140050; 57191576691; 7103128222; 57195953625; 23017805100; 57210544957; 7005844507; 15751232800; 56527233300; 6601943623; 26532089600; 15725841300; 55568236400; 26657734200; 36806593100; 57191578563; 57191574134; 7003747864","Assessment of air quality microsensors versus reference methods: The EuNetAir Joint Exercise – Part II",2018,"Atmospheric Environment",193,"",,127,142,,29,10.1016/j.atmosenv.2018.08.028,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85053397304&partnerID=40&md5=8dd1b23128d9110703d9f5bf97957bdc",Article,Final,,Scopus,2-s2.0-85053397304
"Trifirò, G., Sultana, J., Bate, A.","56577838700; 55953550300; 7003390785","From Big Data to Smart Data for Pharmacovigilance: The Role of Healthcare Databases and Other Emerging Sources",2018,"Drug Safety",41,"2",,143,149,,29,10.1007/s40264-017-0592-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85028353382&partnerID=40&md5=52de819f586782bdb7eed2a3f895937a",Article,Final,,Scopus,2-s2.0-85028353382
"Amrit, C., Paauw, T., Aly, R., Lavric, M.","23488128600; 57195032636; 23392199700; 57195038089","Identifying child abuse through text mining and machine learning",2017,"Expert Systems with Applications",88,"",,402,418,,29,10.1016/j.eswa.2017.06.035,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85024891722&partnerID=40&md5=855c2d76b6023e76b1c12d862ff94802",Article,Final,,Scopus,2-s2.0-85024891722
"Blanchette, J.C., Greenaway, D., Kaliszyk, C., Kühlwein, D., Urban, J.","26027456800; 55348044100; 16301373700; 36189766800; 8335498300","A Learning-Based Fact Selector for Isabelle/HOL",2016,"Journal of Automated Reasoning",57,"3",,219,244,,29,10.1007/s10817-016-9362-8,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84957604800&partnerID=40&md5=cfe2902f613cd5a8714c8ee4343cfcbe",Article,Final,,Scopus,2-s2.0-84957604800
"Feng, T., Timmermans, H.J.P.","55011305300; 7006171625","Comparison of advanced imputation algorithms for detection of transportation mode and activity episode using GPS data",2016,"Transportation Planning and Technology",39,"2",,180,194,,29,10.1080/03081060.2015.1127540,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84958848203&partnerID=40&md5=be001c085e5b16a58a2d1d4795e1446d",Article,Final,Open Access,Scopus,2-s2.0-84958848203
"Westerhoff, H.V., Brooks, A.N., Simeonidis, E., García-Contreras, R., He, F., Boogerd, F.C., Jackson, V.J., Goncharuk, V., Kolodkin, A.","7101854663; 46160959600; 56015534700; 16301182200; 55183316700; 6701838881; 57204763417; 7006597574; 36866358800","Macromolecular networks and intelligence in microorganisms",2014,"Frontiers in Microbiology",5,"JULY", 379,,,,29,10.3389/fmicb.2014.00379,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905188558&partnerID=40&md5=58bd66dfa19af8269b4ab3b020348fa9",Article,Final,Open Access,Scopus,2-s2.0-84905188558
"Nooni, I.K., Duker, A.A., Van Duren, I., Addae-Wireko, L., Osei Jnr, E.M.","55680880400; 11940492500; 57204594329; 56296729000; 56298097300","Support vector machine to map oil palm in a heterogeneous environment",2014,"International Journal of Remote Sensing",35,"13",,4778,4794,,29,10.1080/01431161.2014.930201,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84904967979&partnerID=40&md5=883caa3bf54cd21ada907f8d6e3c9c00",Article,Final,,Scopus,2-s2.0-84904967979
"Ye, F.Y., Yu, S.S., Leydesdorff, L.","24767195300; 55885059300; 7003954276","The Triple Helix of university-industry-government relations at the country level and its dynamic evolution under the pressures of globalization",2013,"Journal of the American Society for Information Science and Technology",64,"11",,2317,2325,,29,10.1002/asi.22931,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84885622801&partnerID=40&md5=c1c01ecf7a32f22a82491814cdf0ad37",Article,Final,,Scopus,2-s2.0-84885622801
"Artaechevarria, X., Pérez-Martín, D., Ceresa, M., De Biurrun, G., Blanco, D., Montuenga, L.M., Van Ginneken, B., Ortiz-De-Solorzano, C., Muñoz-Barrutia, A.","23007680400; 35389486000; 56352535500; 6505758524; 57202518903; 7005456969; 55759608800; 55933109800; 14629229900","Airway segmentation and analysis for the study of mouse models of lung disease using micro-CT",2009,"Physics in Medicine and Biology",54,"22",,7009,7024,,29,10.1088/0031-9155/54/22/017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72249116051&partnerID=40&md5=0f1219946789c9bdf254efb0c362360b",Article,Final,,Scopus,2-s2.0-72249116051
"Marcuzzo, M., Quelhas, P., Campilho, A., Maria Mendonça, A., Campilho, A.","23389999800; 14036028600; 24474300600; 56252793600; 57200232252","Automated Arabidopsis plant root cell segmentation based on SVM classification and region merging",2009,"Computers in Biology and Medicine",39,"9",,785,793,,29,10.1016/j.compbiomed.2009.06.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-67849119398&partnerID=40&md5=9023e6b0005d4ca9a0e0fff6603f3099",Article,Final,,Scopus,2-s2.0-67849119398
"Ding, Y.","35229200000","A review of ontologies with the Semantic Web in view",2001,"Journal of Information Science",27,"6",,377,384,,29,10.1177/016555150102700603,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035704616&partnerID=40&md5=0d6a9d03d52216c10f463f4bd9966677",Article,Final,,Scopus,2-s2.0-0035704616
"Van Der Torre, L.W.N., Tan, Y.-H.","37091872800; 7402139272","Diagnosis and decision making in normative reasoning",1999,"Artificial Intelligence and Law",7,"1",,51,67,,29,10.1023/A:1008359312576,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032679976&partnerID=40&md5=a9519eb209b2181c24c70c011fe6b42b",Article,Final,,Scopus,2-s2.0-0032679976
"Te Braake, H.A.B., Van Straten, G.","6601977976; 55788509000","Random activation weight neural net (RAWN) for east non-iterative training",1995,"Engineering Applications of Artificial Intelligence",8,"1",,71,80,,29,10.1016/0952-1976(94)00056-S,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029253483&partnerID=40&md5=80a8b98d776e5f35e8ad685837b51c52",Article,Final,,Scopus,2-s2.0-0029253483
"Jia, P., Yu, C., Remais, J.V., Stein, A., Liu, Y., Brownson, R.C., Lakerveld, J., Wu, T., Yang, L., Smith, M., Amer, S., Pearce, J., Kestens, Y., Kwan, M.-P., Lai, S., Xu, F., Chen, X., Rundle, A., Xiao, Q., Xue, H., Luo, M., Zhao, L., Cheng, G., Yang, S., Zhou, X., Li, Y., Panter, J., Kingham, S., Jones, A., Johnson, B.T., Shi, X., Zhang, L., Wang, L., Wu, J., Mavoa, S., Toivonen, T., Mwenda, K.M., Wang, Y., Verschuren, W.M.M., Vermeulen, R., James, P.","55092981100; 57214598539; 6504709208; 7401758587; 55742311000; 7102104895; 23111181000; 57188661031; 57211217197; 12790879300; 57007890600; 7402030479; 55906994500; 7005364475; 36028337000; 56482564200; 35204441100; 7006070479; 55667639500; 56111954700; 56477995200; 57191036395; 24801982300; 23007283600; 7410091284; 57207040329; 16317430400; 6603581784; 7407101741; 57212747681; 7402953484; 56252173200; 57206486800; 54080586800; 32167639400; 7003603971; 55156601800; 12792862700; 7003301273; 7006012910; 7402640931","Spatial Lifecourse Epidemiology Reporting Standards (ISLE-ReSt) statement",2020,"Health and Place",61,"", 102243,,,,28,10.1016/j.healthplace.2019.102243,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85076200355&partnerID=40&md5=16ad3f5c525a551573d83c395abd8d98",Article,Final,Open Access,Scopus,2-s2.0-85076200355
"Lv, M., Baldi, S., Liu, Z.","57190659191; 35190186000; 56275546600","The Non-Smoothness Problem in Disturbance Observer Design: A Set-Invariance-Based Adaptive Fuzzy Control Method",2019,"IEEE Transactions on Fuzzy Systems",27,"3", 8606962,598,604,,28,10.1109/TFUZZ.2019.2892353,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85062871474&partnerID=40&md5=e46f911e2402a9d36f0aba482a0e10c1",Article,Final,,Scopus,2-s2.0-85062871474
"Wen, G., Chen, C.L.P., Feng, J., Zhou, N.","36464740900; 47861886300; 56908464000; 57202911149","Optimized Multi-Agent Formation Control Based on an Identifier-Actor-Critic Reinforcement Learning Algorithm",2018,"IEEE Transactions on Fuzzy Systems",26,"5", 8240665,2719,2731,,28,10.1109/TFUZZ.2017.2787561,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85040044487&partnerID=40&md5=640dfe7d8b120bd467ba6bea22d5999a",Article,Final,,Scopus,2-s2.0-85040044487
"Scholz, R.W., Bartelsman, E.J., Diefenbach, S., Franke, L., Grunwald, A., Helbing, D., Hill, R., Hilty, L., Höjer, M., Klauser, S., Montag, C., Parycek, P., Prote, J.P., Renn, O., Reichel, A., Schuh, G., Steiner, G., Pereira, G.V.","7202807447; 6603474321; 25723185400; 56310093600; 7006172361; 7005232363; 36028080800; 6602531251; 6603197013; 57202496869; 23009620300; 6506212131; 55890597600; 55392453800; 53463981000; 7004013060; 57213131334; 55681618400","Unintended side effects of the digital transition: European scientists' messages from a proposition-based expert round table",2018,"Sustainability (Switzerland)",10,"6", 2001,,,,28,10.3390/su10062001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85048560543&partnerID=40&md5=b50b7944c63ee82f2bf32149953458ff",Article,Final,Open Access,Scopus,2-s2.0-85048560543
"Lou, Z., Alnajar, F., Alvarez, J.M., Hu, N., Gevers, T.","56392505300; 35797175900; 23391957400; 55256699000; 7003472472","Expression-Invariant Age Estimation Using Structured Learning",2018,"IEEE Transactions on Pattern Analysis and Machine Intelligence",40,"2", 7874203,365,375,,28,10.1109/TPAMI.2017.2679739,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85040650621&partnerID=40&md5=9c7c586481eb5ca21b686461525fa71a",Article,Final,,Scopus,2-s2.0-85040650621
"Mayr, A., Rutzinger, M., Bremer, M., Oude Elberink, S., Stumpf, F., Geitner, C.","57196960023; 21934985600; 54793961000; 57212651330; 56646235100; 8314173300","Object-based classification of terrestrial laser scanning point clouds for landslide monitoring",2017,"Photogrammetric Record",32,"160",,377,397,,28,10.1111/phor.12215,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85039073355&partnerID=40&md5=ef0ac4880485b37ee88d5d018f440358",Article,Final,Open Access,Scopus,2-s2.0-85039073355
"van Riessen, B., Negenborn, R.R., Dekker, R.","56671416700; 16480813000; 7103035194","Real-time container transport planning with decision trees based on offline obtained optimal solutions",2016,"Decision Support Systems",89,"",,1,16,,28,10.1016/j.dss.2016.06.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84979897050&partnerID=40&md5=796f37c69b38a87429dc805fc4533e76",Article,Final,,Scopus,2-s2.0-84979897050
"Pagani, G.A., Aiello, M.","37049396500; 8563998100","From the grid to the smart grid, topologically",2016,"Physica A: Statistical Mechanics and its Applications",449,"",,160,175,,28,10.1016/j.physa.2015.12.080,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961374562&partnerID=40&md5=895a068ac21ed064328e2f6fc129d04b",Article,Final,,Scopus,2-s2.0-84961374562
"Shahmohammadi, M.S., Mohd. Yusuff, R., Keyhanian, S., Shakouri G.H., Hamed","57062776900; 55334600400; 56118726800; 6603298290","A decision support system for evaluating effects of Feed-in Tariff mechanism: Dynamic modeling of Malaysia's electricity generation mix",2015,"Applied Energy",146,"",,217,229,,28,10.1016/j.apenergy.2015.01.076,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84924112726&partnerID=40&md5=a091163b041f1a716305887947863045",Article,Final,,Scopus,2-s2.0-84924112726
"Wang, P., Emmerich, M., Li, R., Tang, K., Bäck, T., Yao, X.","55796629092; 14033942100; 57198938219; 35389743100; 57203312747; 7402530404","Convex Hull-Based Multiobjective Genetic Programming for Maximizing Receiver Operating Characteristic Performance",2015,"IEEE Transactions on Evolutionary Computation",19,"2", 6762993,188,200,,28,10.1109/TEVC.2014.2305671,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84926459721&partnerID=40&md5=3a78dc8622f63bb6c421aff8477a4a5b",Article,Final,,Scopus,2-s2.0-84926459721
"Blanchet, L., Smeitink, J.A.M., Van Emst - De Vries, S.E., Vogels, C., Pellegrini, M., Jonckheere, A.I., Rodenburg, R.J.T., Buydens, L.M.C., Beyrath, J., Willems, P.H.G.M., Koopman, W.J.H.","20336570900; 35420863000; 6603721098; 57220381829; 56521021700; 23974324700; 6701662503; 7005777659; 35408514900; 7202488667; 7102852355","Quantifying small molecule phenotypic effects using mitochondrial morpho-functional fingerprinting and machine learning",2015,"Scientific Reports",5,"", 8035,1,7,,28,10.1038/srep08035,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84923111986&partnerID=40&md5=23856ec7b023bc0d6e82e603f7b54cc0",Article,Final,Open Access,Scopus,2-s2.0-84923111986
"Ahmadlou, M., Ahmadi, K., Rezazade, M., Azad-Marzabadi, E.","26428017200; 12807769900; 55550802800; 23092999300","Global organization of functional brain connectivity in methamphetamine abusers",2013,"Clinical Neurophysiology",124,"6",,1122,1131,,28,10.1016/j.clinph.2012.12.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84878115852&partnerID=40&md5=d70eb1bf5bc9f67ed49618740f522b18",Article,Final,,Scopus,2-s2.0-84878115852
"Tak, M.J.W., Winands, M.H.M., Björnsson, Y.","50162421000; 6508086644; 15757008200","N-grams and the last-good-reply policy applied in general game playing",2012,"IEEE Transactions on Computational Intelligence and AI in Games",4,"2", 6203383,73,83,,28,10.1109/TCIAIG.2012.2200252,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84862569316&partnerID=40&md5=21a4b65033344533e56ef10d74879b5a",Article,Final,,Scopus,2-s2.0-84862569316
"Alves Lino, J., Salem, B., Rauterberg, M.","25824634400; 56236364200; 6701479494","Responsive environments: User experiences for ambient intelligence",2010,"Journal of Ambient Intelligence and Smart Environments",2,"4",,347,367,,28,10.3233/AIS-2010-0080,"https://www.scopus.com/inward/record.url?eid=2-s2.0-78651524747&partnerID=40&md5=2784c5c02e5567a9ef786033e503b928",Article,Final,,Scopus,2-s2.0-78651524747
"Bartels, M., Van Beijsterveldt, C.E.M., Boomsma, D.I.","7102291011; 6601910290; 35378012400","Breastfeeding, Maternal education and cognitive function: A prospective study in twins",2009,"Behavior Genetics",39,"6",,616,622,,28,10.1007/s10519-009-9293-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-71549154967&partnerID=40&md5=79b66bd0017142e25664fd98000d514d",Article,Final,Open Access,Scopus,2-s2.0-71549154967
"Hestand, M.S., Van Galen, M., Villerius, M.P., Van Ommen, G.-J.B., den Dunnen, J.T., 't Hoen, P.A.C.","9742256800; 25937571400; 6504417856; 35411955100; 7005591386; 57214358993","CORE_TF: A user-friendly interface to identify evolutionary conserved transcription factor binding sites in sets of co-regulated genes",2008,"BMC Bioinformatics",9,"", 495,,,,28,10.1186/1471-2105-9-495,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58149293009&partnerID=40&md5=20068f6888d231d95d9f01b63a8842a8",Article,Final,Open Access,Scopus,2-s2.0-58149293009
"Waltman, L., Kaymak, U.","14632830700; 7004385524","Q-learning agents in a Cournot oligopoly model",2008,"Journal of Economic Dynamics and Control",32,"10",,3275,3293,,28,10.1016/j.jedc.2008.01.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-50049118902&partnerID=40&md5=18a72c1b53a8e1aa4c0d7aa66b5360dd",Article,Final,,Scopus,2-s2.0-50049118902
"Zvinavashe, E., Van Den Berg, H., Soffers, A.E.M.F., Vervoort, J., Freidig, A., Murk, A.J., Rietjens, I.M.C.M.","14834654800; 22837191100; 6603362303; 7007062918; 6602422928; 7004084416; 7005116412","QSAR models for predicting in vivo aquatic toxicity of chlorinated alkanes to fish",2008,"Chemical Research in Toxicology",21,"3",,739,745,,28,10.1021/tx700367c,"https://www.scopus.com/inward/record.url?eid=2-s2.0-41849137935&partnerID=40&md5=fb942f5467e8af3248fcdd84419b8e97",Article,Final,,Scopus,2-s2.0-41849137935
"Ponsen, M., Spronck, P., Muñoz-Avila, H., Aha, D.W.","13907510900; 57195385803; 6604063530; 6701853513","Knowledge acquisition for adaptive game AI",2007,"Science of Computer Programming",67,"1",,59,75,,28,10.1016/j.scico.2007.01.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249940546&partnerID=40&md5=e258a63172c3ba49b1c6aff619c49132",Article,Final,Open Access,Scopus,2-s2.0-34249940546
"Heylen, D., Nijholt, A., Op Den Akker, R.","6602878289; 6701596614; 8344402500","Affect in tutoring dialogues",2005,"Applied Artificial Intelligence",19,"3-4",,287,311,,28,10.1080/08839510590910183,"https://www.scopus.com/inward/record.url?eid=2-s2.0-17044419530&partnerID=40&md5=52ca1da0a3af2b634d6454cd3aead9a4",Article,Final,,Scopus,2-s2.0-17044419530
"Jonker, C.M., Snoep, J.L., Treur, J., Westerhoff, H.V., Wijngaards, W.C.A.","7006702150; 7005916173; 7006431708; 7101854663; 7801685062","Putting intentions into cell biochemistry: An artificial intelligence perspective",2002,"Journal of Theoretical Biology",214,"1",,105,134,,28,10.1006/jtbi.2001.2444,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036352821&partnerID=40&md5=fec72f99845d3463666e7b1cd107d24d",Article,Final,,Scopus,2-s2.0-0036352821
"De Clercq, P.A., Blom, J.A., Hasman, A., Korsten, H.H.M.","7005640650; 7102692877; 7005162098; 56257357500","Gaston: An architecture for the acquisition and execution of clinical guideline-application tasks",2000,"International Journal of Phytoremediation",21,"1",,247,263,,28,10.1080/146392300455558,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034521889&partnerID=40&md5=d51a2033eec439e5ae905350159f48c1",Article,Final,,Scopus,2-s2.0-0034521889
"Luinge, H.-j., van der Maas, J.H.","6602781311; 24432080600","Artificial intelligence for the interpretation of combined spectral data. Design and development of a spectrum interpreter",1989,"Analytica Chimica Acta",223,"C",,135,147,,28,10.1016/S0003-2670(00)84079-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0039713944&partnerID=40&md5=cf1f152f505125fb609836f047c0047c",Article,Final,,Scopus,2-s2.0-0039713944
"Gossec, L., Kedra, J., Servy, H., Pandit, A., Stones, S., Berenbaum, F., Finckh, A., Baraliakos, X., Stamm, T.A., Gomez-Cabrero, D., Pristipino, C., Choquet, R., Burmester, G.R., Radstake, T.R.D.J.","6602254276; 57194144453; 57192707994; 35330423900; 57057817600; 55416133600; 6602653160; 10043334000; 7004321698; 24779430500; 6602415799; 55387756900; 57204344063; 57213514917","EULAR points to consider for the use of big data in rheumatic and musculoskeletal diseases",2020,"Annals of the Rheumatic Diseases",79,"1",,69,76,,27,10.1136/annrheumdis-2019-215694,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85068004217&partnerID=40&md5=7222a3523631b29998bfe97ce7c0e426",Article,Final,Open Access,Scopus,2-s2.0-85068004217
"Kiely, D.G., Levin, D.L., Hassoun, P.M., Ivy, D., Jone, P.-N., Bwika, J., Kawut, S.M., Lordan, J., Lungu, A., Mazurek, J.A., Moledina, S., Olschewski, H., Peacock, A.J., Puri, G.D., Rahaghi, F.N., Schafer, M., Schiebler, M., Screaton, N., Tawhai, M., van Beek, E.J.R., Vonk-Noordegraaf, A., Vandepool, R., Wort, S.J., Zhao, L., Wild, J.M., Vogel-Claussen, J., Swift, A.J.","34771006600; 56528911400; 7003614870; 7006299932; 26654803300; 6508103405; 57210179879; 6603077452; 36476297900; 57212060119; 23985897400; 55256835200; 57203048485; 7006184552; 23489808200; 56609746200; 7003277933; 55882856100; 6602735857; 57190702184; 55665349500; 57211214621; 57201759490; 55493562400; 7202396208; 9434432300; 57211595965","Statement on imaging and pulmonary hypertension from the Pulmonary Vascular Research Institute (PVRI)",2019,"Pulmonary Circulation",9,"3",,,,,27,10.1177/2045894019841990,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85071787039&partnerID=40&md5=25496d9437d40a5bd055604ae50c1f84",Article,Final,Open Access,Scopus,2-s2.0-85071787039
"von Knebel Doeberitz, P.L., De Cecco, C.N., Schoepf, U.J., Duguay, T.M., Albrecht, M.H., van Assen, M., Bauer, M.J., Savage, R.H., Pannell, J.T., De Santis, D., Johnson, A.A., Varga-Szemes, A., Bayer, R.R., Schönberg, S.O., Nance, J.W., Tesche, C.","57202420685; 18534836600; 7003500498; 57190619972; 7201974353; 57194379215; 57201464259; 57202679394; 57194211191; 57192080776; 57204937817; 23096410900; 56328506400; 16313678400; 36143381500; 44861977800","Coronary CT angiography–derived plaque quantification with artificial intelligence CT fractional flow reserve for the identification of lesion-specific ischemia",2019,"European Radiology",29,"5",,2378,2387,,27,10.1007/s00330-018-5834-z,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85058009918&partnerID=40&md5=cad92e2141398bd7dd4a1ddfd7fa13a9",Article,Final,,Scopus,2-s2.0-85058009918
"Martínez-López, J., Bagstad, K.J., Balbi, S., Magrach, A., Voigt, B., Athanasiadis, I., Pascual, M., Willcock, S., Villa, F.","56377531700; 36819113600; 55116190000; 34771810000; 8570653200; 57210555473; 57211432208; 36520213600; 7005590794","Towards globally customizable ecosystem service models",2019,"Science of the Total Environment",650,"",,2325,2336,,27,10.1016/j.scitotenv.2018.09.371,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85054167217&partnerID=40&md5=4b2f71359860ff176080b3a121e36e03",Article,Final,Open Access,Scopus,2-s2.0-85054167217
"Walsh, S., de Jong, E.E.C., van Timmeren, J.E., Ibrahim, A., Compter, I., Peerlings, J., Sanduleanu, S., Refaee, T., Keek, S., Larue, R.T.H.M., van Wijk, Y., Even, A.J.G., Jochems, A., Barakat, M.S., Leijenaar, R.T.H., Lambin, P.","56921295400; 56921482800; 57090868200; 57205711181; 55365135400; 56921897300; 57202113771; 57205714248; 57204270748; 56439599300; 57192676177; 56041806000; 55058788400; 57196048665; 54893114900; 35242663400","Decision support systems in oncology",2019,"JCO Clinical Cancer Informatics",,"3",,,,,27,10.1200/CCI.18.00001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85061268968&partnerID=40&md5=426e4c1a5ee349f6a3ca75e55d3fc47e",Article,Final,Open Access,Scopus,2-s2.0-85061268968
"Hosseinalizadeh, M., Kariminejad, N., Rahmati, O., Keesstra, S., Alinejad, M., Mohammadian Behbahani, A.","55022676100; 57201980350; 56392960700; 8510883000; 55350342700; 57193522618","How can statistical and artificial intelligence approaches predict piping erosion susceptibility?",2019,"Science of the Total Environment",646,"",,1554,1566,,27,10.1016/j.scitotenv.2018.07.396,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85050869395&partnerID=40&md5=51bc89cd3a99652383de14d25d733cff",Article,Final,,Scopus,2-s2.0-85050869395
"Koldijk, S., Neerincx, M.A., Kraaij, W.","55389604600; 9133405200; 55885104000","Detecting Work Stress in Offices by Combining Unobtrusive Sensors",2018,"IEEE Transactions on Affective Computing",9,"2",,227,239,,27,10.1109/TAFFC.2016.2610975,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85047848569&partnerID=40&md5=5a0ee076f134c730d3d58e1a934c090e",Article,Final,,Scopus,2-s2.0-85047848569
"Van Zoonen, W., Van Der Meer, T.G.L.A.","56282695200; 55301255200","Social media research: The application of supervised machine learning in organizational communication research.",2016,"Computers in Human Behavior",63,"",,132,141,,27,10.1016/j.chb.2016.05.028,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84969135862&partnerID=40&md5=a3ccb15590e2875c16c4091c3ef4e245",Article,Final,,Scopus,2-s2.0-84969135862
"Melendez, J., Van Ginneken, B., Maduskar, P., Philipsen, R.H.H.M., Ayles, H., Sánchez, C.I.","23018987700; 55759608800; 26644086000; 55752374000; 6601965064; 8543425100","On Combining Multiple-Instance Learning and Active Learning for Computer-Aided Detection of Tuberculosis",2016,"IEEE Transactions on Medical Imaging",35,"4", 7347438,1013,1024,,27,10.1109/TMI.2015.2505672,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84963901424&partnerID=40&md5=0c05e3944e195ceff14f426b5df85816",Article,Final,,Scopus,2-s2.0-84963901424
"Gunes, H., Hung, H.","7005067251; 55876526000","Is automatic facial expression recognition of emotions coming to a dead end? The rise of the new kids on the block",2016,"Image and Vision Computing",55,"",,6,8,,27,10.1016/j.imavis.2016.03.013,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84964575153&partnerID=40&md5=3b5f9c81b95a96ddecda0cb2e082d7da",Article,Final,Open Access,Scopus,2-s2.0-84964575153
"Jalba, A.C., Sobiecki, A., Telea, A.C.","6506903591; 55595496100; 24073902000","An Unified Multiscale Framework for Planar, Surface, and Curve Skeletonization",2016,"IEEE Transactions on Pattern Analysis and Machine Intelligence",38,"1", 7066924,30,45,,27,10.1109/TPAMI.2015.2414420,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84961620572&partnerID=40&md5=cb574ab2b1a3d47475491fe9ae03ac63",Article,Final,,Scopus,2-s2.0-84961620572
"Won, A.S., Bailenson, J.N., Janssen, J.H.","56182559600; 6602840468; 27567797600","Automatic detection of nonverbal behavior predicts learning in dyadic interactions",2014,"IEEE Transactions on Affective Computing",5,"2", 6827904,112,125,,27,10.1109/TAFFC.2014.2329304,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84905692452&partnerID=40&md5=de0cf7f79e777892410e3df7a8316ae0",Article,Final,,Scopus,2-s2.0-84905692452
"Aravena, S., Snellings, P., Tijms, J., van der Molen, M.W.","55755337100; 6506654201; 6507134081; 7006258086","A lab-controlled simulation of a letter-speech sound binding deficit in dyslexia",2013,"Journal of Experimental Child Psychology",115,"4",,691,707,,27,10.1016/j.jecp.2013.03.009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84878556693&partnerID=40&md5=33049de0fbb086cba1b44c74b680ad8a",Article,Final,,Scopus,2-s2.0-84878556693
"Babaei, S., Hulsman, M., Reinders, M., Ridder, J.D.","57198016298; 32367703100; 7006221053; 57159460000","Detecting recurrent gene mutation in interaction network context using multi-scale graph diffusion",2013,"BMC Bioinformatics",14,"", 29,,,,27,10.1186/1471-2105-14-29,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84872522601&partnerID=40&md5=00bca6767ba2c1797a04668c2568de90",Article,Final,Open Access,Scopus,2-s2.0-84872522601
"Kishimoto, A., Winands, M.H.M., Mul̈ler, M., Saito, J.-T.","15055905500; 6508086644; 57208122193; 23390467000","Game-tree search using proof numbers: The first twenty years",2012,"ICGA Journal",35,"3",,131,156,,27,10.3233/ICG-2012-35302,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84874619721&partnerID=40&md5=9231031a29bc0c29bdf8d499feb8cf9a",Article,Final,,Scopus,2-s2.0-84874619721
"Pino Del Carpio, D., Basnet, R.K., De Vos, R.C., Maliepaard, C., Paulo, M.J., Bonnema, G.","24537629500; 36668282100; 7102875248; 6602403259; 56231378900; 6602603255","Comparative methods for association studies: A case study on metabolite variation in a brassica rapa core collection",2011,"PLoS ONE",6,"5", e19624,,,,27,10.1371/journal.pone.0019624,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79955930030&partnerID=40&md5=e370df33a470d93db17ac91fc77e24b9",Article,Final,Open Access,Scopus,2-s2.0-79955930030
