Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Wu, M., Fraser II, R.F., Chen, C.W.","55264847200; 7402280336; 57196286409","A novel algorithm for computer-assisted measurement of cervical length from transvaginal ultrasound images",2004,"IEEE Transactions on Information Technology in Biomedicine",8,"3",,333,342,,2,10.1109/TITB.2004.832548,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4644319155&partnerID=40&md5=1f91125d551763e32d17428aff9b0486",Article,Final,,Scopus,2-s2.0-4644319155
"Cheok, K.C., Smid, G.E., Lane, G.R., Agnew, W.G., Khan, A.","7005938198; 6603626554; 57196855237; 36815124900; 56330534600","Gauging intelligence of unmanned vehicle systems - An IGVC perspective",2004,"Journal of Robotic Systems",21,"8",,405,417,,2,10.1002/rob.20028,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4043177180&partnerID=40&md5=a9adb3881c6e96925e9393f06d65e44b",Article,Final,,Scopus,2-s2.0-4043177180
"Andersen, D.E., Niczyporuk, M.A., Wiltberger, M.W., Angeley, D.G.","7202231976; 57190802146; 6603506955; 6506178822","System for the automated photothermal treatment of cutaneous vascular lesions",2004,"Journal of Biomedical Optics",9,"2",,308,314,,2,10.1117/1.1644117,"https://www.scopus.com/inward/record.url?eid=2-s2.0-2442660485&partnerID=40&md5=d66b355c19b3ce485a2d7d877c617112",Article,Final,,Scopus,2-s2.0-2442660485
"Berlin, A., Sorani, M., Sim, I.","8444769600; 23053016900; 55539793700","Characteristics of outpatient clinical decision support systems: A taxonomic description",2004,"Studies in Health Technology and Informatics",107,"",,578,581,,2,10.3233/978-1-60750-949-3-578,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84887077410&partnerID=40&md5=dd160834a94792a3576b7f900ba974f8",Article,Final,,Scopus,2-s2.0-84887077410
"Korenberg, M.J., Lipson, E.D., Green, J.R., Solomon, J.E.","7005893932; 7004381747; 57190496220; 7201787017","Parallel cascade recognition of exon and intron DNA sequences",2002,"Annals of Biomedical Engineering",30,"1",,129,140,,2,10.1114/1.1433490,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036005813&partnerID=40&md5=9a1adbe5773fa86cf1e25f37dfa62847",Article,Final,,Scopus,2-s2.0-0036005813
"Sparling, B.D.","6701754837","Transformer monitoring moving forward from monitoring to diagnostics",2002,"Proceedings of the IEEE Power Engineering Society Transmission and Distribution Conference",2,"ASIA PACIFIC",,1506,1509,,2,10.1109/TDC.2002.1177707,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0037970387&partnerID=40&md5=e87f5d694c9864fea3b02744634a637f",Article,Final,,Scopus,2-s2.0-0037970387
"Ozguner, U., Redmill, K., Ogras, U., Dagci, O., Launsbach, M.","7005780483; 6701619375; 9038580800; 6506759966; 6506277607","Autonomous vehicles in structured and semi-structured environments",2002,"Proceedings of the IEEE Conference on Decision and Control",1,"",,124,129,,2,10.1109/CDC.2002.1184479,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036993772&partnerID=40&md5=980343cac002f9d1e90b060751d9a7b0",Article,Final,,Scopus,2-s2.0-0036993772
"Sciortino, J.C., Smith III, J.F., Kamgar-Parsi, B., Franciose, R.","6602128909; 57202518279; 7006989456; 57191885104","Implementation of battlespace agents for network-centric electronic warfare",2001,"Proceedings of SPIE - The International Society for Optical Engineering",4409,"1",,99,107,,2,10.1117/12.438305,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035190889&partnerID=40&md5=375f4ffd50701e9e255ee56f5c6e8599",Article,Final,,Scopus,2-s2.0-0035190889
"Megherbi, D.B., Boulenouar, A.J., Kaula, N., Tracy, D., Lodhi, S., Dixon, C.","6601915272; 57190568760; 6602250597; 57213866733; 6603750689; 57213985331","Comparison of artificial intelligence &amp; machine learning algorithms as a predictor of surgical outcomes in Benign Prostatic Hperlasia cases (BPH)",2001,"Proceedings of SPIE - The International Society for Optical Engineering",4389,"1",,150,162,,2,10.1117/12.434234,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034779930&partnerID=40&md5=76e543e813b794f1442969ce2eed25a9",Article,Final,,Scopus,2-s2.0-0034779930
"Bowman, M., Tecuci, G., Ceruti, M.G.","7202503073; 6701684411; 7006504011","Application of disciple to decision making in complex and constrained environments",2001,"Proceedings of the IEEE International Conference on Systems, Man and Cybernetics",5,"",,2932,2940,,2,10.1109/ICSMC.2001.971956,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035721356&partnerID=40&md5=d96dda28099c0479989935bcd87aa58d",Article,Final,,Scopus,2-s2.0-0035721356
"Laddaga, R., Swinson, M.L., Robertson, P.","6701729729; 6507810335; 57194236701","Seeing clearly and moving forward",2000,"IEEE Intelligent Systems and Their Applications",15,"6",,46,50,,2,10.1109/5254.895860,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034314267&partnerID=40&md5=a5fc84ae6f4b2a9158161a39ec8fed4c",Article,Final,,Scopus,2-s2.0-0034314267
"Usher, J.M., Wang, Y.C.","7007057892; 57147489900","Judging the value of additional information on the performance of intelligent agents in manufacturing control",2000,"Proceedings of SPIE - The International Society for Optical Engineering",4192,"1",,142,151,,2,10.1117/12.403645,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034513348&partnerID=40&md5=78786e4ceb6f6fc0b18e06e17134505b",Article,Final,,Scopus,2-s2.0-0034513348
"Nau, D., Ball, M., Baras, J., Chowdhury, A., Lin, E., Meyer, J., Rajamani, R., Splain, J., Trichur, V.","7006065083; 7202689526; 7006833292; 7202527702; 7201721153; 57199430252; 57207521125; 6507168990; 6508266590","Generating and evaluating designs and plans for microwave modules",2000,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",14,"4",,289,304,,2,10.1017/S0890060400144026,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034261695&partnerID=40&md5=372620a5e02b12b9d4e36a1d0d18bc5f",Article,Final,,Scopus,2-s2.0-0034261695
"Satapathy, J.K., Das, S., Harris, C.J., Misra, P.","6602963846; 7406323916; 55613698400; 7202022252","Indirect tuning of membership function in a fixed fuzzy structure for efficient control of a dc drive system",2000,"Proceedings of the IEEE International Conference on Systems, Man and Cybernetics",5,"",,3790,3793,,2,10.1109/ICSMC.2000.886600,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034513108&partnerID=40&md5=34d34c56068e6d77f471e7f8680f82d2",Article,Final,,Scopus,2-s2.0-0034513108
"Hayes, C., Penner, R., Ergan, H., Lu, L., Tu, N., Jones, P., Asaro, P., Bargar, R., Chernyshenko, O., Choi, I., Danner, N., Mengshoel, O., Sniezek, J., Wilkins, D.","55436035700; 7103238365; 55790744800; 7403962752; 36928998500; 7408263747; 26031248900; 6603415166; 6602979586; 57208419729; 56786027900; 6602337593; 7004387534; 7103415800","CoRaven: Model-based design of a cognitive tool for real-time intelligence monitoring and analysis",2000,"Proceedings of the IEEE International Conference on Systems, Man and Cybernetics",2,"",,1117,1122,,2,10.1109/ICSMC.2000.886001,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034504148&partnerID=40&md5=0a18313a153d5fa9a286c1631e6867f8",Article,Final,,Scopus,2-s2.0-0034504148
"Fogel, D.B.","7004960241","Imagining machines with imagination",2000,"Proceedings of the IEEE",88,"2",,284,288,,2,10.1109/5.824006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033887892&partnerID=40&md5=1b3e8ccbf15dfa63f94c63f3e9fa2b42",Article,Final,,Scopus,2-s2.0-0033887892
"Wang, P.P.","7405461249","Soft modeling for a certain class of intelligent and complex systems",2000,"Information sciences",123,"1",,149,159,,2,10.1016/S0020-0255(99)00115-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033880839&partnerID=40&md5=110cdddde145a0c205eb25d5e144e66a",Article,Final,,Scopus,2-s2.0-0033880839
"Yang, Y.","35231480000","Intelligent Information Retrieval",1999,"IEEE Intelligent Systems and Their Applications",14,"4",,30,,,2,10.1109/MIS.1999.784082,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033365982&partnerID=40&md5=42e3216458f705cb18577cd303bf7f9c",Article,Final,,Scopus,2-s2.0-0033365982
"Geller, Scott","7102369207","Come, and they will build it!",1999,"Manufacturing Systems",17,"6 pt 1",,58,"60, 62, 64, 66",,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033148377&partnerID=40&md5=d59ffd76f7887216c0e7687d6183fd83",Article,Final,,Scopus,2-s2.0-0033148377
"Yeh, S.-J.D., Wong, K.-F.V.","7402085585; 7404759629","HVAC pipe/duct sizing using artificial neural networks",1999,"International Journal of Modelling and Simulation",19,"3",,282,286,,2,10.1080/02286203.1999.11760212,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033357297&partnerID=40&md5=6bb03bae33b2de6e0ee727f59195bd77",Article,Final,,Scopus,2-s2.0-0033357297
"Noor, A.K., Doyle, R.J., Venneri, S.L.","7103299382; 7202483484; 6603598227","Bringing life to space exploration.",1999,"Aerospace America",37,"11",,28,33,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033222220&partnerID=40&md5=643dc3adeef34b9beae71b5e6619739b",Article,Final,,Scopus,2-s2.0-0033222220
"Waite, N.B.","6603873120","A real-time system-adapted anomaly detector",1999,"Information Sciences",115,"1-4",,221,259,,2,10.1016/S0020-0255(98)10064-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033117079&partnerID=40&md5=3089862cf67a72f7d2ae41416f9ce33c",Article,Final,,Scopus,2-s2.0-0033117079
"Marmelstein, Robert E., Hammack, Lonnie P., Lamont, Gary B.","6602337809; 6701368009; 7006538587","Concurrent approach for evolving compact decision rule sets",1999,"Proceedings of SPIE - The International Society for Optical Engineering",3695,"",,52,62,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032677170&partnerID=40&md5=2b43ab20d9feee8dca8c9ef6ea47e657",Article,Final,,Scopus,2-s2.0-0032677170
"Estlin, Tara, Fisher, Forest, Mutz, Darren, Chien, Steve","6701819256; 7101746811; 55902465000; 7201952372","Automated planning for a deep space communications station",1999,"Proceedings - IEEE International Conference on Robotics and Automation",2,"",,1410,1417,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032632823&partnerID=40&md5=e4a14d427da15dcf68933f5218ed23c6",Article,Final,,Scopus,2-s2.0-0032632823
"Fisher, Forest, Chien, Steve, Lo, Edisanter, Greeley, Ronald","7101746811; 7201952372; 55422681400; 24561015700","SAR image processing using artificial intelligence planning",1999,"IEEE Aerospace Applications Conference Proceedings",3,"",,273,279,,2,10.1109/aero.1999.789786,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032598645&partnerID=40&md5=4e068207ae7fca6f60c3751c5fac6aef",Article,Final,,Scopus,2-s2.0-0032598645
"Rabideau, Gregg, Estlin, Tara, Chien, Steve, Barrett, Anthony","13005208500; 6701819256; 7201952372; 7403105874","Working together: centralized command sequence generation for cooperating rovers",1999,"IEEE Aerospace Applications Conference Proceedings",1,"",,253,261,,2,10.1109/aero.1999.794241,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032598578&partnerID=40&md5=4fa6cee32eb30d2cf741f59a7d657a24",Article,Final,,Scopus,2-s2.0-0032598578
"Floyd Jr., Carey E., Lo, Joseph Y., Tourassi, Georgia D.","7102739028; 7201650993; 7003845683","Case-based reasoning as a computer aid to diagnosis",1999,"Proceedings of SPIE - The International Society for Optical Engineering",3661,"I",,486,489,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032593892&partnerID=40&md5=d5e71849a39e2f4b974ee78c508c6551",Article,Final,,Scopus,2-s2.0-0032593892
"Dasarathy, Belur V.","7006664882","Intelligent learning techniques for multi-source information fusion environments",1998,"Proceedings of the IEEE Conference on Decision and Control",1,"",,221,226,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032285009&partnerID=40&md5=b3dea1c3d3f5aedcbf31693fb8dbf5d7",Article,Final,,Scopus,2-s2.0-0032285009
"Daughtrey, Taz","6602642007","Intelligence everywhere: How technology can enlighten and empower",1998,"Quality Progress",31,"6",,21,24,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032099848&partnerID=40&md5=e80a98ee6bb79dd3efc535a4f29b304d",Article,Final,,Scopus,2-s2.0-0032099848
"Bailey, J.E., Rucker, R.H.","26661762200; 7005894783","Automated management of design data: Product, process, and resource structures",1998,"International Journal of Industrial Engineering : Theory Applications and Practice",5,"1",,7,16,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032023011&partnerID=40&md5=851477e2c6a060ac3a2242dcef980e97",Article,Final,,Scopus,2-s2.0-0032023011
"Meng, Z., Yang, Q., Yip, P.C., Eyink, K.G., Taferner, W.T., Igelnik, B.","56252203000; 55231582100; 8067830800; 6701766025; 6603655324; 6602691121","Combined use of computational intelligence and materials data for on-line monitoring and control of MBE experiments",1998,"Engineering Applications of Artificial Intelligence",11,"5",,587,595,,2,10.1016/S0952-1976(98)00024-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032182930&partnerID=40&md5=90150b520dce0cb7eb15de169c090a85",Article,Final,,Scopus,2-s2.0-0032182930
"Couvreur, C., Bresler, Y.","6701489356; 7006091153","Automatic classification of environmental noise sources by statistical methods",1998,"Noise Control Engineering Journal",46,"4",,167,182,,2,10.3397/1.2828469,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032119096&partnerID=40&md5=f83eafd22c48bebb14441f7f69c83567",Article,Final,,Scopus,2-s2.0-0032119096
"Flood, I., Gagarin, N., Kartam, N.","7004189774; 57214970004; 7004062804","Modelling earthquake accelerograms using neural networks and linear predictors",1998,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",12,"3",,243,258,,2,10.1017/S089006049812303X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032092543&partnerID=40&md5=8f8feaf5a37356c12f816be98af3424e",Article,Final,,Scopus,2-s2.0-0032092543
"Garrett Jr., J.H.","7201538568","The computer-aided engineer: Prospects and risks",1998,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",12,"1",,61,63,,2,10.1017/S089006049812108X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031677088&partnerID=40&md5=03255a10237f5a0afcc4f743dbc351d3",Article,Final,,Scopus,2-s2.0-0031677088
"Kline, D., Dull, F., Mehrez, A., Steinberg, G.","35268712600; 6504827324; 57186753700; 7201514218","A learning process of the matching identification problem",1997,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",27,"2",,228,238,,2,10.1109/3477.558804,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031125970&partnerID=40&md5=a61d4537f148df2099681792d1a6e33b",Article,Final,,Scopus,2-s2.0-0031125970
"Firby, R.J.","56092609900","Opening the door to robotic agents",1997,"IEEE Expert-Intelligent Systems and their Applications",12,"2",,7,10,,2,10.1109/64.585097,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031095581&partnerID=40&md5=7213b39c655dd3048a30d639b54ad498",Article,Final,,Scopus,2-s2.0-0031095581
"Ben-Arieh, D.","7004618430","Task management in a multi-robot environment",1997,"Computer Integrated Manufacturing Systems",10,"2",,123,131,,2,10.1016/S0951-5240(97)00004-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031141084&partnerID=40&md5=9d1b3d288e04d7d969ee2f57e2f72fc0",Article,Final,,Scopus,2-s2.0-0031141084
"Narayan, S.","7103261354","On the Behavior of K-out-of-N Hopfield Networks",1997,"Information Sciences",96,"3-4",,183,191,,2,10.1016/S0020-0255(96)00189-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031078666&partnerID=40&md5=c8621eedf4e55750cccac74dce824b2c",Article,Final,,Scopus,2-s2.0-0031078666
"Dandekar, A., Zeid, I., Bardasz, T.","7005818755; 7006538978; 6603000184","User interface for specification language for case-based mechanical design",1997,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",11,"1",,17,31,,2,10.1017/s0890060400001815,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030703942&partnerID=40&md5=f46014b4bf18506b5b2ac5394085833d",Article,Final,Open Access,Scopus,2-s2.0-0030703942
"Lakmazaheri, S.","6701412337","Intelligent geometric modeling of standard bridges",1996,"Microcomputers in Civil Engineering",11,"6",,367,379,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030296049&partnerID=40&md5=8ef2d36da1747e0188b6c04c93deda3b",Article,Final,,Scopus,2-s2.0-0030296049
"Seshadri, V.","7007069348","AI in telecommunications",1996,"IEEE expert",11,"1",,36,,,2,10.1109/MEX.1996.482955,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030085343&partnerID=40&md5=ee59e1adafad06ea4072f706e3a31ff1",Article,Final,,Scopus,2-s2.0-0030085343
"Rao, H.R., Moore, J.C., Nam, K., Raghu, T.S., Whinston, A.","7102999899; 55733548100; 7203002244; 36006673800; 7005286020","A comparison of three information gathering strategies in DAI systems under noisy conditions",1996,"Expert Systems with Applications",11,"4 SPEC. ISS.",,489,505,,2,10.1016/S0957-4174(96)00065-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030394365&partnerID=40&md5=cb94cfa8e17570a0db311cb3b527aa72",Article,Final,,Scopus,2-s2.0-0030394365
"Whitsitt, A.J., Travis, L.E.","7801340149; 7101718815","Traffic route generation and adaptation using case-based reasoning",1996,"ITS Journal",3,"3",,181,204,,2,10.1080/10248079608903719,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030352121&partnerID=40&md5=3f0cc23abbae8f50c42facd747ef099e",Article,Final,,Scopus,2-s2.0-0030352121
"Xue, Q., Sheu, P.C.-Y., Maciejewski, A.A., Chien, S.Y.P.","57221688564; 35502789800; 7103305993; 7201952432","Planning of collision-free paths for a reconfigurable dual manipulator equipped mobile robot",1996,"Journal of Intelligent and Robotic Systems: Theory and Applications",17,"3",,223,242,,2,10.1007/BF00339662,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030290699&partnerID=40&md5=bbd0695fad0470b3e3ec78f52beb11f9",Article,Final,,Scopus,2-s2.0-0030290699
"Van Cott, Harold P., Wiener, Earl L., Wickens, Christopher D., Blackman, Harold S., Sheridan, Thomas B.","6603422345; 57198271985; 7006097259; 6701659873; 35571941600","Smart automation enhances safety: a motion for debate",1996,"Ergonomics in Design",4,"4",,19,23,,2,10.1177/106480469600400405,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030260897&partnerID=40&md5=398c2c1db0835f68bdbac9e3bcef4e12",Article,Final,,Scopus,2-s2.0-0030260897
"Silverman, B.G., Bedewi, N.","7101647997; 11042137000","Intelligent multimedia repositories (IMRS) for project estimation and management: An empirical study",1996,"International Journal of Human Computer Studies",45,"4",,443,482,,2,10.1006/ijhc.1996.0062,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030258336&partnerID=40&md5=b441915fd4bdbb428d3402b827b82dca",Article,Final,,Scopus,2-s2.0-0030258336
"Ventura, J.A., Chen, J.-M.","7102389066; 7501887572","A structural model for shape recognition using neural nets",1996,"Journal of Intelligent Manufacturing",7,"1",,1,11,,2,10.1007/BF00114134,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030082592&partnerID=40&md5=6ce986160a9546f38d49450f62dbe79d",Article,Final,,Scopus,2-s2.0-0030082592
"Illi Jr., O.J., Woffinden, D.S.","7003461966; 57191531592","Future diagnostics technology",1996,"Expert Systems with Applications",11,"2",,147,155,,2,10.1016/0957-4174(96)00029-2,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029765904&partnerID=40&md5=2c05270a5f868e4847c32381238c9f6b",Article,Final,,Scopus,2-s2.0-0029765904
"Nisbett, J.Keith, Barker, Clark R.","6603117783; 7201818705","Kinematically intelligent blackboard for computer-aided instruction",1996,"Computer Applications in Engineering Education",4,"1",,85,91,,2,10.1002/(SICI)1099-0542(1996)4:1<85::AID-CAE10>3.0.CO;2-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029756459&partnerID=40&md5=d73539f2340b592aba27f94217d076c7",Article,Final,,Scopus,2-s2.0-0029756459
"Moore, M.L., Kumara, S.R.T., Richbourg, R.F.","7404470337; 7006663904; 6602433649","An architecture for logistics replanning",1996,"Expert Systems with Applications",11,"2",,177,190,,2,10.1016/0957-4174(96)00034-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029727501&partnerID=40&md5=2fb0ff2826fd16f6a95aef533831e298",Article,Final,,Scopus,2-s2.0-0029727501
"Ting, K.C., Ling, P.P., Giacomelli, G.A.","7101844697; 57203029024; 7101774036","Research on flexible automation and robotics for plant production at Rutgers University",1996,"Advances in Space Research",18,"1-2",,175,180,,2,10.1016/0273-1177(95)00805-O,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029680090&partnerID=40&md5=0ae94546d389ff19dbc434aaeba360e8",Article,Final,,Scopus,2-s2.0-0029680090
"Barakat, A.F., Dutta, D.","7103227849; 35596674800","Evaluation and derivation of process plans in turning",1996,"International Journal of Advanced Manufacturing Technology",11,"3",,155,161,,2,10.1007/BF01351320,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029659086&partnerID=40&md5=9e8e8c3b4707101883e2c205044a8c59",Article,Final,,Scopus,2-s2.0-0029659086
"Callahan, S.M., Voland, G.","7005929628; 6602746415","Extracting knowledge from examples: Induction of heuristic rules for wheelchair prescription",1995,"Journal of Intelligent &amp; Robotic Systems",14,"2",,133,153,,2,10.1007/BF01559609,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029389846&partnerID=40&md5=2b73e5e3747267a980839549cb800bdf",Article,Final,,Scopus,2-s2.0-0029389846
"Mahajan, Roop L., Hopper, Peter, Atkins, William","7201500925; 55398635900; 36932771700","Neural nets and fuzzy logic for semiconductor manufacturing",1995,"Semiconductor International",18,"8",,,,5pp,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029346109&partnerID=40&md5=124ff8f9ee55569b526b99e6b2a7a654",Article,Final,,Scopus,2-s2.0-0029346109
"Thomas, V., Kleiner, B.H.","7202874599; 56133607900","New developments in computer software",1995,"Industrial Management &amp; Data Systems",95,"6",,22,26,,2,10.1108/02635579510091296,"https://www.scopus.com/inward/record.url?eid=2-s2.0-3342949662&partnerID=40&md5=daee9bb5da5260bc7f2a161e2635519e",Article,Final,,Scopus,2-s2.0-3342949662
"McDuffie, E.L., Schneider, M., Buoni, F.B., Shnaider, E., Schneider, M., Martin-Vega, L.A.","6602467498; 7404064576; 7801411649; 6602828176; 7404063139; 6603952436","Using scheduling in flexible manufacturing systems",1995,"Engineering Applications of Artificial Intelligence",8,"6",,"681,684",688,,2,10.1016/0952-1976(95)00052-6,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029535885&partnerID=40&md5=0d63563733f4705489be5a329b7b4cae",Article,Final,,Scopus,2-s2.0-0029535885
"Hansen, J.V., Rasch, R.H.","7404334346; 7006934585","Toward a theory and method for cooperative systems, with application to auditing",1995,"Expert Systems With Applications",9,"4",,569,577,,2,10.1016/0957-4174(95)00025-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029520874&partnerID=40&md5=d6d80ab184e121600fda241b3b83515b",Article,Final,,Scopus,2-s2.0-0029520874
"Flood, I.","7004189774","Performing calculus operations on poorly understood engineering functions using neural networks",1995,"Artificial Intelligence for Engineering, Design, Analysis and Manufacturing",9,"5",,419,426,,2,10.1017/S0890060400002730,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029410304&partnerID=40&md5=12ca1409bf1e1be8755b8c581c708ace",Article,Final,,Scopus,2-s2.0-0029410304
"Melchor-Lucero, O., Ferregut, C.","6508134369; 6603850123","Toward an expert system for damage assessment of structural concrete elements",1995,"Artificial Intelligence for Engineering, Design, Analysis and Manufacturing",9,"5",,401,418,,2,10.1017/S0890060400002729,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029403999&partnerID=40&md5=b3f5f010febc2bb19166ae0b312b3cfc",Article,Final,,Scopus,2-s2.0-0029403999
"Ramanna, S.","7003632034","A Blackboard Architecture of the Microwave Generic Controller for the DSN Antenna Subsystem",1995,"IEEE Aerospace and Electronic Systems Magazine",10,"7",,12,15,,2,10.1109/62.400973,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029344996&partnerID=40&md5=5373c30035445333387ccc877c1fa7d1",Article,Final,,Scopus,2-s2.0-0029344996
"Raghunathan, S.","7006859044","On Using Belief Maintenance Systems to Assist Mathematical Modeling",1995,"IEEE Transactions on Systems, Man and Cybernetics",25,"2",,287,303,,2,10.1109/21.364835,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029247479&partnerID=40&md5=e4d5b16be0ae434a8328b3571cc25949",Article,Final,,Scopus,2-s2.0-0029247479
"Schwartz, D.I., Chen, S.S., Chen, S.S.","23096193300; 7410262310; 57218208360","A constraint-based approach for qualitative matrix structural analysis",1995,"Artificial Intelligence for Engineering, Design, Analysis and Manufacturing",9,"1",,23,36,,2,10.1017/S0890060400002067,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029208847&partnerID=40&md5=328a2f5ba8a57f61ebf09f4c7cb41dbf",Article,Final,,Scopus,2-s2.0-0029208847
"Gelli, Kiran, McLauchlan, Robert A., Omar, Syed Iqbal, Challoo, Rajab","6507092201; 7004298333; 7101978020; 6603949328","Multisensor fusion/integration using an unsupervised hybrid neural network",1994,"Artificial Neural Networks in Engineering - Proceedings (ANNIE'94)",4,"",,433,438,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028731979&partnerID=40&md5=1ba9af7a0c23dd2fd864b8bc993655a1",Article,Final,,Scopus,2-s2.0-0028731979
"Euler, John K.","7004072234","Advantages of using 3-D CAD plant models on the construction site",1994,"Microcomputers in civil engineering",9,"6",,435,444,,2,10.1111/j.1467-8667.1994.tb00349.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028714962&partnerID=40&md5=7f9fb44a503acd0d0ac6867ba5f0fc78",Article,Final,,Scopus,2-s2.0-0028714962
"Yu, K.H., Hu, Y.H.","7403385954; 55850458400","Efficient Scheduling and Instruction Selection for Programmable Digital Signal Processors",1994,"IEEE Transactions on Signal Processing",42,"12",,3549,3552,,2,10.1109/78.340798,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028713829&partnerID=40&md5=da3c6c6f473e2b73209b0451ac27b32d",Article,Final,,Scopus,2-s2.0-0028713829
"Guerrin, F., Bousson, K., Steyer, J.-Ph., Travé-Massuyès, L.","7005909087; 6602666967; 7003639803; 6701451583","Qualitative reasoning methods for CELSS modeling",1994,"Advances in Space Research",14,"11",,307,312,,2,10.1016/0273-1177(94)90314-X,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028535538&partnerID=40&md5=f611e676e4252c3f44cd9c5c72b9eacf",Article,Final,,Scopus,2-s2.0-0028535538
"Maciejewski, A.A., Kang, Y.-S.","7103305993; 26662328300","A Student Model of Katakana Reading Proficiency for a Japanese Language Intelligent Tutoring System",1994,"IEEE Transactions on Systems, Man and Cybernetics",24,"9",,1347,1357,,2,10.1109/21.310511,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028514472&partnerID=40&md5=bbcaa9fb5be480c8515614c2e1a68797",Article,Final,,Scopus,2-s2.0-0028514472
"Yazici, H., Benjamin, C., McGlaughlin, J.","55118219000; 7101871567; 6508119730","AI-Based Generation of Production Engineering Labor Standards",1994,"IEEE Transactions on Engineering Management",41,"3",,302,309,,2,10.1109/17.310145,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028485058&partnerID=40&md5=892463bfaaf60fb79b61be31d02dbbbe",Article,Final,,Scopus,2-s2.0-0028485058
