Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Bi, T., Ni, Y., Wu, F.F., Yang, Q.","6602683764; 55628586136; 7403465107; 7404075866","Minimum degree reordering based graph partitioning method for distributed fault section estimation system in power networks",2001,"Proceedings of the IEEE Power Engineering Society Transmission and Distribution Conference",1,"",,212,216,,,10.1109/TDC.2001.971236,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035680255&partnerID=40&md5=62a82854d3c6c20a7d15d8ec3999a694",Article,Final,,Scopus,2-s2.0-0035680255
"He, H., Hong, B.","55214938400; 7202125989","Autonomous action control frame for virtual human",2001,"Proceedings of SPIE - The International Society for Optical Engineering",4195,"",,397,404,,,10.1117/12.417325,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034996608&partnerID=40&md5=cead9c0bfa64179f9a393be96ac30cd5",Article,Final,,Scopus,2-s2.0-0034996608
"Lu, C., Shi, B.X.","8355413600; 7402547056","Circuit design of a LSI neural network using BP-GA algorithm",2001,"Qinghua Daxue Xuebao/Journal of Tsinghua University",41,"1",,103,106,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034841216&partnerID=40&md5=b40d0b4c67aef87e022db8e481bf736b",Article,Final,,Scopus,2-s2.0-0034841216
"Liang, C.H., Guo, H.X.","7403280305; 55468645600","Research on corrosion resistance of Cu-Zn-Al shape memory alloy in artificial body fluid",2001,"Dalian Ligong Daxue Xuebao/Journal of Dalian University of Technology",41,"1",,42,45,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034750988&partnerID=40&md5=461d1f1b002f41f62f6220976463aa68",Article,Final,,Scopus,2-s2.0-0034750988
"Zhou, Jian, Zhou, Minghui, Wu, Quanyuan","57219060117; 55448834400; 55475288600","Agent framework based on distributed object",2000,"Proceedings of the Conference on Technology of Object-Oriented Languages and Systems, TOOLS",,"TOOL 36",,188,194,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034515420&partnerID=40&md5=b8eed76bcb26f9b4e05cc9e25692c390",Article,Final,,Scopus,2-s2.0-0034515420
"Lu, Lina, Liu, Longguo, Yang, Xinyu","35772820500; 7405259446; 57191645290","Agent-based load balancing mechanism: PLRM using Java",2000,"Proceedings of the Conference on Technology of Object-Oriented Languages and Systems, TOOLS",,"TOOL 36",,176,181,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034512851&partnerID=40&md5=a041a84036d6a5003c8e9591eb20095e",Article,Final,,Scopus,2-s2.0-0034512851
"Wang, J.-C.","7701317723","Research of symbolic-neural network system based on cognition simulation",2000,"Tien Tzu Hsueh Pao/Acta Electronica Sinica",28,"11",,99,101,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034335170&partnerID=40&md5=1ce0f18363f5efd6f083f72d59b61458",Article,Final,,Scopus,2-s2.0-0034335170
"Li, Z., Fan, C., Yao, L., Qiang, X.","35332564000; 55221641800; 7201688230; 7005147596","Neural-fuzzy network applied in fire detection system",2000,"Proceedings of SPIE - The International Society for Optical Engineering",4223,"1",,140,144,,,10.1117/12.401776,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034430528&partnerID=40&md5=2f56a960b17b5e00164dfb1f86fd2500",Article,Final,,Scopus,2-s2.0-0034430528
"Chen, Jun, Wang, Xinmei, Cao, Zhigang","57208401832; 8940325500; 42161044900","Research on fast soft-decision decoding",2000,"Tien Tzu Hsueh Pao/Acta Electronica Sinica",28,"10",,74,77,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034290124&partnerID=40&md5=fdc2b4d8a0d90ddfae5e49166ccb5072",Article,Final,,Scopus,2-s2.0-0034290124
"Goa, Jie, Shi, Xiaodong, Wang, Jiafu, Zhu, Bing, Hu, Zhihui, Yu, Ming, Zhong, Yuanming, Xing, Jianqiu","7801475956; 57199427705; 56719856700; 36803901800; 23766752300; 55475780200; 56264477300; 7202559167","Recognition of multiple information of human auricular points by linear model",2000,"Shengwu Yixue Gongchengxue Zazhi/Journal of Biomedical Engineering",17,"3",,316,319,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034270103&partnerID=40&md5=46d4b18c92e5c4f71f422a77cb2f6ca8",Article,Final,,Scopus,2-s2.0-0034270103
"Yin, Qinye, Jiang, Bofeng","7202604336; 7402264742","Blind symbol estimation method in frequency selective fading channel",2000,"Hsi-An Chiao Tung Ta Hsueh/Journal of Xi'an Jiaotong University",34,"8",,27,"30, 35",,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034239979&partnerID=40&md5=b34142d56e953c130246b043ec297815",Article,Final,,Scopus,2-s2.0-0034239979
"Zhu, Shanjun, Zhang, Zengke, Ji, Yindong, Qian, Limin","7404391248; 14520686300; 7402076886; 7202181733","Intelligent state estimation method and its application",2000,"Qinghua Daxue Xuebao/Journal of Tsinghua University",40,"7",,63,65,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034217107&partnerID=40&md5=073d9fe6d20c2163a9aaab6309a4f7d5",Article,Final,,Scopus,2-s2.0-0034217107
"Li, F., Zhang, Z.-M., Li, K.-J.","57198721307; 56068713400; 7404988848","Application of artificial neural network to battlefield target classification",2000,"Journal of Beijing Institute of Technology (English Edition)",9,"2",,201,204,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034211982&partnerID=40&md5=a2c4f53e305a8d0a45422a7c32611626",Article,Final,,Scopus,2-s2.0-0034211982
"Qi, Zhili, Bai, Zhongying","7202289645; 23388169800","Algorithm of learning from example",2000,"Beijing Youdian Xueyuan Xuebao/Journal of Beijing University of Posts And Telecommunications",23,"1",,26,30,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034151181&partnerID=40&md5=24165aad535a2406c54653820bb6077b",Article,Final,,Scopus,2-s2.0-0034151181
"Shi, Quan, Gan, Maozhi, Wang, Runsheng","57199974316; 57217727099; 55717712800","Case-based intelligent design for maintainability",2000,"Chinese Journal of Mechanical Engineering (English Edition)",13,"SUPPL.",,62,69,,,10.3901/cjme.2000.supp.062,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034290833&partnerID=40&md5=f043760b73e756f91769337415560594",Article,Final,,Scopus,2-s2.0-0034290833
"Ling, Yun, Ma, Yulin, Ji, Shuping, Zhou, Hongyu, Zhou, Yan","57207110373; 57198590642; 7202230526; 57198957220; 57191655452","Judgement of design scheme based on flexible constraint in ICAD",2000,"High Technology Letters",6,"1",,22,26,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033892622&partnerID=40&md5=1a2d098fc1b49a88add1c1821581fb66",Article,Final,,Scopus,2-s2.0-0033892622
"Lei, X., Hengyi, Z., Yajun, Y., Xiaoxiang, Z.","57197124416; 6504353338; 7406253313; 55667340100","Automatic retinal image diagnosis system for mass health screenings",2000,"Chinese Journal of Biomedical Engineering",19,"3",,313,317+275,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033793357&partnerID=40&md5=58f039f2e2be04c5ded8a7bca23d74c9",Article,Final,,Scopus,2-s2.0-0033793357
"Yao, Jianguo","56309102100","Integrating WWW with case-based reasoning for intelligent CAD in geotechnical engineering",2000,"Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering",19,"SUPPL.",,1053,1056,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033728468&partnerID=40&md5=6bfd733ac618cf6327b53e12eb60bcfa",Article,Final,,Scopus,2-s2.0-0033728468
"Li, Tong, Chen, Shuheng, Feng, Shan","57198841320; 56113746600; 34976366600","AI embedded object-oriented approach for formulating computable general equilibrium",2000,"Journal of Systems Engineering and Electronics",11,"1",,14,20,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033707096&partnerID=40&md5=db9d4852da18b82579bcf147b33c11b9",Article,Final,,Scopus,2-s2.0-0033707096
"Fang, Weiwu","7202236803","On reasonable aggregation of expert judgements and a measure of information discrepancy",1999,"Modelling, Measurement and Control D",20,"1",,1.23,1.35,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033353604&partnerID=40&md5=70295731040633927489e1729363b61d",Article,Final,,Scopus,2-s2.0-0033353604
"Hong, Rutong, Chen, Renyuan, Hong, En, Xu, Yi","7102516548; 7406316010; 36879033300; 57215622981","Improving the recognition efficiency of optical pattern recognition system by using the artificial neural network technique",1999,"Jiguang Zazhi/Laser Journal",20,"5",,32,"33, 35",,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033207551&partnerID=40&md5=72c62a04ad5c63508d34bb16b4d50c51",Article,Final,,Scopus,2-s2.0-0033207551
"Luo, Y., Yong, Z., Wang, B., Lu, W.","57201791300; 57206215046; 57213985056; 57198964330","A new method of ambulated ECG compression using neural networks",1999,"Chinese Journal of Biomedical Engineering",18,"2",,159,164,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033150401&partnerID=40&md5=3a3cce1418f7a7813f012d2965b6434e",Article,Final,,Scopus,2-s2.0-0033150401
"Wang, Shangjin, Fan, Huiyuan, Xi, Guang","7410335628; 7402553708; 7006682963","Inverse design of diffuser blade by neural networks",1999,"Hsi-An Chiao Tung Ta Hsueh/Journal of Xi'an Jiaotong University",33,"6",,39,"41, 76",,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033140823&partnerID=40&md5=557aea91d1b50fb7e1100a96d7c6355b",Article,Final,,Scopus,2-s2.0-0033140823
"Yang, Jiming, Ma, Zhiying, Wang, Ruwen, Jin, Lijun, Chen, Xiaoning","37072835000; 55699434700; 8714646000; 7403328884; 15031317000","Fuzzy control of intelligent operation of high voltage circuit breaker",1999,"Hsi-An Chiao Tung Ta Hsueh/Journal of Xi'an Jiaotong University",33,"5",,1,"5, 10",,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033123657&partnerID=40&md5=3fad7ea80b7e96bc0e2c3e7d1e5cbb70",Article,Final,,Scopus,2-s2.0-0033123657
"Zhang, Tao, Xu, Xiangdong, Cui, Shuni","55547106760; 57188958629; 7202413889","Applications of synthetical intelligent control system in thermal systems",1999,"Qinghua Daxue Xuebao/Journal of Tsinghua University",39,"3",,65,68,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033086734&partnerID=40&md5=a58d45cd4808e41496ffac1d10d11831",Article,Final,,Scopus,2-s2.0-0033086734
"Wang, Lisheng, Tan, Zheng, Zhou, Yan","55721306100; 57197380895; 57191655323","Local stability of hopfield associative memory neural networks",1999,"Hsi-An Chiao Tung Ta Hsueh/Journal of Xi'an Jiaotong University",33,"3",,27,"29, 38",,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033086675&partnerID=40&md5=3ee5ae531e971dc7c9538590f768b9e4",Article,Final,,Scopus,2-s2.0-0033086675
"Wang, Qun, Wu, Ning, Wang, Zhao'an","55506870300; 57199949402; 8228087700","Simulation of neuron adaptive detecting system for harmonic current",1999,"Zhongguo Kuangye Daxue Xuebao/Journal of China University of Mining and Technology",28,"2",,1,5,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033086477&partnerID=40&md5=89080b8f48044a05fd719df7ba345b61",Article,Final,,Scopus,2-s2.0-0033086477
"Han, Zhijun, Zhang, Kun, Yu, Guojun","7402853552; 57199256284; 55238571700","Research on intelligent generation system of technological parameters for machining center",1999,"Qinghua Daxue Xuebao/Journal of Tsinghua University",39,"2",,30,33,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0033069182&partnerID=40&md5=684d6e252d5cc7ee211700ed4115833f",Article,Final,,Scopus,2-s2.0-0033069182
"Li, L., Yan, Q., Fan, F., He, D.","36066998900; 7201665326; 57206394980; 56305699800","The use of inexact reasoning method for differential diagnosis of pulmonary function",1999,"Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi",16,"4",,488,"492, 505",,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1542752648&partnerID=40&md5=4f1f6e0bcb7c23b20242025cb6048adb",Article,Final,,Scopus,2-s2.0-1542752648
"Liu, Zhenkai, Cai, Qing, Ding, Fanlin","56101653600; 36907278400; 7103302178","Research on application of artificial neural networks in expert system for electrical machine design",1999,"Zhongguo Dianji Gongcheng Xuebao/Proceedings of the Chinese Society of Electrical Engineering",19,"2",,52,55,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032643652&partnerID=40&md5=8c9cf517186b74b713dc5913c3104f6f",Article,Final,,Scopus,2-s2.0-0032643652
"Xiaojun, Zhuo, Jinqiu, Mo","6602525675; 6508345882","Computer pan-vision theory and it's background",1999,"Chinese Journal of Mechanical Engineering (English Edition)",12,"3",,167,172,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032590943&partnerID=40&md5=460b85b9ac8be1e13c9d5a3da7ab174d",Article,Final,,Scopus,2-s2.0-0032590943
"Li, P., Cai, Y.","55495002600; 35195299900","A graph-based modeling tool",1998,"Beijing Ligong Daxue Xuebao/Transaction of Beijing Institute of Technology",18,"6",,723,726,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-71149103654&partnerID=40&md5=5a8b98030102503ae737422c34bf4896",Article,Final,,Scopus,2-s2.0-71149103654
"Xu, C., Wang, X., Xing, J., Yang, D.","11240650000; 7501857480; 7202559177; 56138593700","Intelligent system for on - Line and real - Time monitoring cutting tool in FMS",1998,"Jixie Gongcheng Xuebao/Chinese Journal of Mechanical Engineering",34,"6",,46,47,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-11644313648&partnerID=40&md5=5f26889b42d148cf65d5696cb0ef3020",Article,Final,,Scopus,2-s2.0-11644313648
"Li, Ming, Deng, Xiujin, Wang, Yanwei, Dong, Hongjun","36066390600; 57199144448; 57200064339; 57198596002","Knowledge representation and inference mechanism on an object-oriented PXDCAP system",1998,"Xibei Gongye Daxue Xuebao/Journal of Northwestern Polytechnical University",16,"2",,221,225,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032311904&partnerID=40&md5=a563d8900e981421ee24d45f30de7f67",Article,Final,,Scopus,2-s2.0-0032311904
"Wang, Zhijie, Lu, Linji, Shao, Shihuang","56046888300; 55474723100; 7102636521","Designing neural network model in distributed control system",1998,"Journal of Dong Hua University (English Edition)",15,"3",,81,84,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032285770&partnerID=40&md5=bd9e4f18c3f9768dfe11ccbc57d18edb",Article,Final,,Scopus,2-s2.0-0032285770
"Xia, Changdi, Wan, Baiwu","7201650035; 7102316780","Novel fault diagnosis approach of continuous systems",1998,"Kongzhi yu Juece/Control and Decision",13,"4",,322,326,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032281369&partnerID=40&md5=a60716332dfb6daf81dc4433310481ea",Article,Final,,Scopus,2-s2.0-0032281369
"Guo, Honglei, Li, Wei","7404403765; 57196303721","Knowledge-base refinement mechanism towards machine translation",1998,"Beijing Hangkong Hangtian Daxue Xuebao/Journal of Beijing University of Aeronautics and Astronautics",24,"4",,382,385,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032281043&partnerID=40&md5=4d3674990c7ef6296fdbbd8634ba2c0e",Article,Final,,Scopus,2-s2.0-0032281043
"Shen, Jinyuan, Jia, Jia, Chang, Shengjiang, Zhang, Yanxin","7404931096; 55244576200; 7405604811; 54418407600","Neural network model constructed by RBF function",1998,"Guangdianzi Jiguang/Journal of Optoelectronics Laser",9,"3",,256,259,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032278507&partnerID=40&md5=ad884db370c530bed7a024096710d928",Article,Final,,Scopus,2-s2.0-0032278507
"Ma, Dianfu","57199957424","Confidential theory of inheritance in nonmonotonic semantic network",1998,"Beijing Hangkong Hangtian Daxue Xuebao/Journal of Beijing University of Aeronautics and Astronautics",24,"4",,391,395,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032277785&partnerID=40&md5=bc5fd0ff98c1ced3e1f1285cc2412159",Article,Final,,Scopus,2-s2.0-0032277785
"Deng, Tieqing, Lai, Xin, Yang, Wenting, Zhou, Diji","7102221756; 56210330800; 55501131200; 7403394932","InfServer - an intelligent inference server based on distributed computing environment",1998,"Gaojishu Tongxin/High Technology Letters",8,"8",,1,5,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032274768&partnerID=40&md5=56bc93b62d4c63b83cd076ff9c40b6ef",Article,Final,,Scopus,2-s2.0-0032274768
"Luo, Li, He, Hongjun, Hu, Shouren","57199078766; 57198426687; 7404287386","Design and application of a digital neural network processor slice NPS-1",1998,"Tien Tzu Hsueh Pao/Acta Electronica Sinica",26,"8",,80,82,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032273405&partnerID=40&md5=cc21cebcc07e19c045df228f3518560a",Article,Final,,Scopus,2-s2.0-0032273405
"Zhong, Maohua, Dong, Mingshan, Chen, Baozhi","55790707300; 7202127286; 55570983800","Neural network expert system for risk prediction of coal seams outburst",1998,"Qiangjiguang Yu Lizishu/High Power Laser and Particle Beams",10,"1",,1,5,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032269697&partnerID=40&md5=106c747a1a90e41d9c48528ae33db9de",Article,Final,,Scopus,2-s2.0-0032269697
"Li, Wei","57213858428","Inductive inference and inductive process",1998,"Zidonghua Xuebao/Acta Automatica Sinica",24,"5",,373,381,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032266990&partnerID=40&md5=2e5e617f7efa87275011c8cc2b1a780f",Article,Final,,Scopus,2-s2.0-0032266990
"Shen, Xukun, Zhao, Qinping","14016620200; 7402764113","Implementation of an analogical reasoning coprocessor",1998,"Beijing Hangkong Hangtian Daxue Xuebao/Journal of Beijing University of Aeronautics and Astronautics",24,"4",,395,398,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032262488&partnerID=40&md5=d049c88b470fde054bcff50e88a97faf",Article,Final,,Scopus,2-s2.0-0032262488
"Wang, Yuechao, Tan, Dalong, Huang, Shan, Luan, Tian, Zhao, Yiwen","7601493260; 7202901832; 55684967800; 36776515900; 35180540200","Multi-agent robot cooperative assembly system",1998,"Beijing Hangkong Hangtian Daxue Xuebao/Journal of Beijing University of Aeronautics and Astronautics",24,"5",,6,10,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032262484&partnerID=40&md5=834467e8126fc5fd56023c6ed96918cf",Article,Final,,Scopus,2-s2.0-0032262484
"Zhang, Yu, Zheng, Junli","24922243900; 57207063091","Dual routing algorithm for ATM routing based on ANN",1998,"Tien Tzu Hsueh Pao/Acta Electronica Sinica",26,"8",,139,142,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032259149&partnerID=40&md5=6d98c58be78df5fcda028ad05e36dbc9",Article,Final,,Scopus,2-s2.0-0032259149
"Ye, Xiangyun, Qi, Feihu, Yun, Hujun","7401899076; 7101777319; 7201486939","Neural network for selective attentional template matching",1998,"Tien Tzu Hsueh Pao/Acta Electronica Sinica",26,"8",,22,"26, 88",,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032259146&partnerID=40&md5=4a22caea86d165f367b5ca4d5dcd7066",Article,Final,,Scopus,2-s2.0-0032259146
"Guo, Honglei, Li, Wei","7404403765; 57203332582","Basic operations in the language processing",1998,"Beijing Hangkong Hangtian Daxue Xuebao/Journal of Beijing University of Aeronautics and Astronautics",24,"6",,726,729,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032258874&partnerID=40&md5=ed6b786775ab37f61b50f49bbc923fb0",Article,Final,,Scopus,2-s2.0-0032258874
"Liang, Hao, Wu, Qidi, Yan, Junwei","57199818178; 7404602357; 7403729116","Multiagent-based organizational decision support system",1998,"High Technology Letters",4,"2",,15,18,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032258160&partnerID=40&md5=4bfb493c4ce3af6a8526e6ee0b30c881",Article,Final,,Scopus,2-s2.0-0032258160
"Ouyang, Congxing, Fang, Zhenghu, Chen, Kangsheng, Yue, Guangxin","7102425059; 7402681506; 55683554900; 35174061500","Novel feedforward artificial neural network based on self-organizing feature map. Model and algorithms",1998,"Tien Tzu Hsueh Pao/Acta Electronica Sinica",26,"7",,165,169,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032257356&partnerID=40&md5=e43ce4996441f188683615d885bebf2c",Article,Final,,Scopus,2-s2.0-0032257356
"Xing, Chunxiao, Pan, Quan, Zhang, Hongcai","12763357200; 7202997700; 7409191602","On expert database system based on fuzzy Petri net",1998,"Xibei Gongye Daxue Xuebao/Journal of Northwestern Polytechnical University",16,"3",,448,453,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032255861&partnerID=40&md5=6080f0d3f9a8f4e0cffafb8a48d0d187",Article,Final,,Scopus,2-s2.0-0032255861
"Wang, Xiangjian","7501858435","Study and application of artificial intelligence",1998,"Cailiao Gongcheng/Journal of Materials Engineering",,"8",,31,32,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032255315&partnerID=40&md5=358463154f5cff473e65cc77209e80b6",Article,Final,,Scopus,2-s2.0-0032255315
"Lin, Sanbao, Li, Ming, Wu, Lin","57216064848; 36066390600; 7404904353","Case-based intelligent computer aided design system of welding machinery",1998,"China Welding (English Edition)",7,"1",,1,6,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032218307&partnerID=40&md5=5b7c93882e7f8bcb0059568c14c1900f",Article,Final,,Scopus,2-s2.0-0032218307
"Zhou, Yuanhui, Lu, Yuchang, Shi, Chunyi","7405366549; 7405478151; 7402121086","Using two-phase approach to extract knowledge from artificial neural networks",1998,"Qinghua Daxue Xuebao/Journal of Tsinghua University",38,"3",,96,99,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032217665&partnerID=40&md5=62b732616c156fd830fa1d69bd0ce076",Article,Final,,Scopus,2-s2.0-0032217665
"Zhou, Xudong","55743215900","Analysis of comb box assembly performance",1998,"Journal of Dong Hua University (English Edition)",15,"1",,64,66,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032009160&partnerID=40&md5=68359f4a820ed6c729f6e1538c9cf2fb",Article,Final,,Scopus,2-s2.0-0032009160
"Liu, J., Arai, E., Saetang, A.","36181148900; 7102191100; 6507190221","Qualitative Solid Modelling (Qualitative Solid Operations and a Modelling System)",1998,"JSME International Journal, Series C: Mechanical Systems, Machine Elements and Manufacturing",41,"4",,953,962,,,10.1299/jsmec.41.953,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0039110368&partnerID=40&md5=62bc3612ce1f8d6a98930299b2ce2d2f",Article,Final,Open Access,Scopus,2-s2.0-0039110368
"Zongfu, Y., Mingye, L., Hantao, S.","6507280049; 6507313943; 7801630391","The intelligent approach to register-transfer level synthesis",1998,"Artificial Intelligence in Engineering",12,"3",,143,147,,,10.1016/S0954-1810(96)00027-1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032122142&partnerID=40&md5=527027cb0e5a25b670389c2c495e3146",Article,Final,,Scopus,2-s2.0-0032122142
"Liu, Jianqin, Wei, Minjie","36076941100; 7202184562","Global optimality criterion for evolutionary computation",1998,"Journal of Central South University of Technology (English Edition)",5,"1",,64,67,,,10.1007/s11771-998-0037-4,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032067053&partnerID=40&md5=e5c220e0078bf0a4d1c71de3d0569ba4",Article,Final,,Scopus,2-s2.0-0032067053
"Lu, W., Shi, B., Li, Z.","57218978469; 7402547056; 26643016900","A modified hamming neural classifier integrated circuit",1998,"Chinese Journal of Electronics",7,"1",,34,39,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031677424&partnerID=40&md5=99cd47e4e8d34f2a7cf6cc4c7d475fd2",Article,Final,,Scopus,2-s2.0-0031677424
"Wei, Baogang, He, Huacan","57220756175; 8980110200","Research on cooperative method in distributed problem solving",1998,"Xibei Gongye Daxue Xuebao/Journal of Northwestern Polytechnical University",16,"1",,7,11,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031622503&partnerID=40&md5=63af73f984752362524353766c24c722",Article,Final,,Scopus,2-s2.0-0031622503
"Wu, Di, Zhao, Xianming, Bai, Guangrun, Zou, Jie, Zhang, Guijie","57020351600; 55648484500; 7103085770; 36840196200; 56170568700","Intelligent microtension control system of continuous section steel rolling mill",1998,"Kang T'ieh/Iron and Steel (Peking)",33,"5",,42,44,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031622493&partnerID=40&md5=bb6cfc888a798dd1876a476add858b2c",Article,Final,,Scopus,2-s2.0-0031622493
"Bo, T., Zhiwei, Y., Xiaoxiang, Z.","35824350900; 57191051189; 55667340100","Automatic image mosaic",1997,"Chinese Journal of Biomedical Engineering",16,"4",,316,322,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031425781&partnerID=40&md5=2cd8552b39b924a9abe6e4e001a966b1",Article,Final,,Scopus,2-s2.0-0031425781
"Zhou, Fengqi, Qiao, Yingxian","7401723088; 7202252755","New kind of wavelet neural network with its structure adjusted adaptively",1997,"Xibei Gongye Daxue Xuebao/Journal of Northwestern Polytechnical University",15,"2",,213,217,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031383972&partnerID=40&md5=4698be0b6f957fb7e260ee93a0064cce",Article,Final,,Scopus,2-s2.0-0031383972
"Jian, Zhang, Yongqing, Liu, Jianjing, Shen","7101701473; 6602188349; 26325631100","Intelligent decentralized stabilization for the large-scale interconnected system with time delays",1997,"Advances in Modeling &amp; Analysis C",50,"1",,21,33,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031374923&partnerID=40&md5=631f8ee6928d2fd2c868fc834637cc89",Article,Final,,Scopus,2-s2.0-0031374923
"Liu, Yonghuai, He, Huacan, Wei, Baogang","7410228990; 8980110200; 57220756175","M-norm useful in artificial intelligence",1997,"Xibei Gongye Daxue Xuebao/Journal of Northwestern Polytechnical University",15,"1",,102,107,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031361010&partnerID=40&md5=91fadeda82c93007af5b61ff950c3118",Article,Final,,Scopus,2-s2.0-0031361010
"Ren, Zhang, Yan, Weisheng, Xu, Demin","7402408343; 7402221613; 7404073806","New parallel identification method using neural networks",1997,"Xibei Gongye Daxue Xuebao/Journal of Northwestern Polytechnical University",15,"2",,244,248,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031359573&partnerID=40&md5=829fe66f0613c92931f66c077025a2a4",Article,Final,,Scopus,2-s2.0-0031359573
"He, Huacan, Liu, Yonghuai, Zhang, Lihui","8980110200; 7410228990; 55709296100","Numerical Reasoning useful in artificial intelligence",1997,"Xibei Gongye Daxue Xuebao/Journal of Northwestern Polytechnical University",15,"1",,93,96,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031347304&partnerID=40&md5=5d5d1e4d50c807be4365ff576680a7fc",Article,Final,,Scopus,2-s2.0-0031347304
"Wulanmuqi, Deng, Jiati","7409783255; 7402612740","Constraint-based product design theory and application system within concurrent engineering environment",1997,"Pan Tao Ti Hsueh Pao/Chinese Journal of Semiconductors",18,"9",,9,13,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031345042&partnerID=40&md5=5679e2226d55f5849a9b311c6ba03792",Article,Final,,Scopus,2-s2.0-0031345042
